syllable,centroid x,centroid y,heading,latent_state 0,latent_state 1,latent_state 2,latent_state 3,latent_state 4,latent_state 5,latent_state 6
16,310.0774,287.0209,0.3047,5.1051,8.5358,4.1971,3.7364,1.8778,2.2482,0.9312
16,310.5265,286.8801,-0.3593,-5.8344,-5.2079,2.7553,3.6148,2.0792,7.8265,4.4577
16,304.804,281.5555,0.782,13.6698,-12.2218,6.5965,1.5562,-1.3599,1.7234,1.1562
16,302.0713,278.4125,0.7846,16.615,-15.5869,7.5712,2.072,-3.4162,-0.0088,2.1418
16,300.0957,275.2701,0.7259,19.0822,-18.2855,7.0761,3.4039,-3.7522,-1.9867,2.3836
16,297.1773,273.8086,0.6217,18.2621,-17.2102,7.0209,3.3431,-3.7997,-2.5606,2.7562
17,295.617,270.3251,0.8267,15.2164,-16.9168,5.5476,2.8319,-1.4779,-1.0709,1.6778
17,292.9998,269.0786,0.6543,4.6017,-6.4982,4.5322,-0.6887,-0.1172,1.4402,0.5748
16,290.8724,266.5794,-0.4277,0.3809,0.4376,2.4788,-1.6585,0.9069,2.1732,-0.5653
16,289.2686,262.072,-0.8372,1.6155,1.9919,0.9957,-0.9907,0.3708,0.6898,-0.7807
16,287.6123,257.4799,-0.7966,2.1719,0.7896,0.6376,-0.2296,-0.2058,-0.1388,-0.5516
16,287.0526,253.487,-0.6036,1.3702,1.2173,1.203,-0.4777,0.126,0.0272,-0.2141
16,285.7395,250.9829,-0.5094,1.0344,1.3632,1.594,-0.4561,0.0275,0.0031,0.1354
12,284.7661,249.7922,-0.4915,0.9989,1.2981,1.7644,-0.49,0.0203,0.1149,0.0826
6,284.3795,248.8485,-0.5434,0.8987,1.1401,1.6758,-0.4935,0.2035,0.2705,-0.0342
6,282.1935,247.8645,-0.6039,0.9558,1.0317,1.815,-0.6681,0.2009,0.0325,-0.0008
6,280.672,246.2762,-0.6501,0.8463,0.8359,1.8818,-0.7647,0.465,0.1458,0.0659
6,278.0905,245.0341,-0.7209,0.8596,0.8085,1.9276,-0.5262,0.3748,0.293,0.1046
6,275.1908,244.5229,-0.7984,0.8393,0.5693,1.8612,-0.8347,0.5378,0.2317,0.0507
6,272.0061,241.266,-0.9997,0.9049,0.6747,1.9489,-0.7055,0.1533,0.1573,0.0819
3,268.0645,238.6084,-1.0699,0.8491,0.7249,1.8293,-0.6159,0.0446,-0.0024,-0.0009
3,264.2901,235.5163,-1.212,0.8238,0.6782,1.6268,-0.8755,0.0754,0.137,0.0427
