syllable,centroid x,centroid y,heading,latent_state 0,latent_state 1,latent_state 2,latent_state 3,latent_state 4,latent_state 5,latent_state 6
25,151.3846,106.9291,3.0137,-2.7638,4.5137,-1.0703,0.3151,-3.261,-1.114,-0.3473
25,152.6886,106.5308,-2.9206,-2.3421,-4.9168,2.8124,-2.1785,5.7177,-1.1679,-0.04
25,152.6598,106.3413,-2.2057,1.5681,4.7588,-2.4986,7.6925,-7.3915,-0.8617,0.0771
25,151.2239,103.7672,-2.3714,0.1832,1.7798,0.7922,3.4767,-4.4048,-2.3256,-3.0345
25,149.1008,100.3226,-2.5333,0.176,0.3623,0.7324,-1.2701,-1.346,-1.337,-1.3212
5,147.2753,95.9395,-2.4369,0.0239,-0.2017,1.1879,-2.5415,-0.856,-0.9518,-1.5983
5,146.6713,92.3266,-2.5418,-0.1138,-0.511,0.9012,-3.324,-0.2741,-0.4471,-0.9219
5,143.3828,88.8339,-2.3906,-0.2366,-0.4486,1.0226,-2.899,-0.4539,-0.1109,-0.7899
5,141.3214,84.3425,-2.3897,-0.1632,-0.2086,1.2259,-2.9148,-0.5646,0.1495,-0.7019
5,138.0217,79.2882,-2.2768,0.1274,0.1644,1.387,-3.1403,-0.8208,0.1829,-0.5029
5,135.8223,76.4925,-2.2526,0.0908,0.3511,1.3931,-2.6105,-1.0972,0.0596,-0.5061
5,134.2862,73.6738,-2.1916,0.1236,0.3629,1.3652,-2.0638,-1.1209,0.4498,-0.2601
5,133.3937,72.1142,-2.2279,0.1163,0.2201,1.5262,-1.6309,-1.0455,0.5252,-0.3349
5,133.3432,70.7727,-2.2282,0.1361,0.3631,1.3334,-1.3251,-1.2318,0.4311,-0.2024
5,132.5894,70.2782,-2.1776,0.1763,0.4095,0.9783,-1.0296,-1.1468,0.5164,0.0189
5,132.2944,67.3648,-2.2195,0.0888,0.4588,0.5591,-0.762,-0.984,0.263,0.0754
5,131.8455,65.1049,-2.1797,0.1702,0.5812,-0.0487,-0.6218,-0.7416,0.237,0.3256
5,131.3643,63.5115,-2.2217,0.246,0.7539,-0.1337,-0.4975,-0.8847,0.1418,0.7142
5,132.1044,63.1414,-2.305,0.0715,0.617,0.107,-0.4995,-0.688,0.2648,0.6909
5,130.8266,62.1395,-2.2986,0.1445,0.6372,0.5604,-0.6194,-0.7409,0.1973,0.7418
5,130.3612,62.2464,-2.3636,0.0787,0.792,1.2325,-0.4558,-0.9349,0.1672,0.5405
5,129.2172,61.9698,-2.3476,0.0422,0.7839,1.4917,-0.6422,-1.0926,0.386,0.4357
5,127.0348,61.381,-2.4135,0.2093,0.8474,1.615,-0.7928,-0.8117,0.321,0.1649
5,124.3639,61.9247,-2.397,0.1441,0.5434,1.4221,-0.729,-0.6014,0.2338,0.0696
5,122.0151,61.2989,-2.4248,0.2231,0.4208,1.3756,-0.4351,-0.6939,0.3126,0.0861
5,120.1116,61.212,-2.4465,0.1313,0.2291,1.3179,-0.3108,-0.4866,0.207,-0.1958
5,118.947,59.6585,-2.4424,-0.0441,-0.2258,1.0057,-0.3114,-0.1339,0.2353,-0.3752
5,117.4509,60.5975,-2.397,0.0939,-0.0792,0.6081,-0.1875,-0.0506,0.2795,-0.347
5,117.9504,61.1917,-2.3996,0.0433,-0.137,0.4832,0.2175,-0.2322,0.2304,-0.4191
5,119.2503,61.0456,-2.427,-0.0165,-0.1001,0.4937,-0.0568,-0.2503,0.241,-0.3643
5,121.81,62.4944,-2.4258,-0.0993,0.006,0.5833,-0.4229,-0.4396,0.3655,-0.5382
5,122.7444,63.254,-2.4767,-0.0887,0.1522,0.7325,-0.3815,-0.8999,0.3912,-0.4254
5,123.4056,64.2248,-2.4712,-0.199,0.0531,0.6271,-0.5762,-0.7406,0.3822,-0.371
5,122.2246,65.6875,-2.5536,-0.1604,-0.0734,0.7653,-0.6787,-0.7564,0.4005,-0.3319
5,122.2314,66.427,-2.5883,-0.0773,-0.1048,0.639,-0.8569,-0.4859,0.1137,-0.3968
5,122.4625,68.4804,-2.7117,-0.0802,-0.2035,0.9325,-1.2587,-0.4786,0.002,-0.5326
5,121.6423,70.1999,-2.9187,-0.0764,-0.2911,1.6044,-1.1446,-0.3771,0.273,-0.3828
5,120.6208,71.7315,-2.9031,-0.2018,-0.3005,1.9897,-1.4077,-0.1817,0.1882,-0.4554
