syllable,centroid x,centroid y,heading,latent_state 0,latent_state 1,latent_state 2,latent_state 3,latent_state 4,latent_state 5,latent_state 6
18,121.4472,217.764,-1.1269,0.3089,0.9017,1.8658,-0.9182,-2.0034,-0.157,-1.0283
18,122.9164,216.4341,-1.1718,-0.714,0.0153,-0.8707,-0.7964,2.2887,1.7301,-0.0094
18,123.4388,214.1347,-1.0991,-0.5332,-1.123,-0.2332,0.9443,1.3152,0.5831,0.0237
18,123.8473,209.1632,-1.022,-0.3991,-0.2843,0.4726,-0.076,-0.103,0.5736,-0.2336
18,124.8702,205.5862,-1.0607,-0.3762,-0.4018,-0.2719,-0.3572,0.7716,0.9541,-0.0783
18,126.9751,202.2794,-1.0771,-0.3998,-0.5942,-0.0942,0.2442,0.6472,0.6194,0.1182
18,129.2946,199.5925,-1.1299,-0.4327,-0.5351,-0.0346,0.2402,0.4466,0.808,0.0173
18,131.5635,196.6843,-1.0443,-0.3919,-0.5277,-0.2267,-0.0177,0.4843,0.7088,0.3968
18,133.3236,194.0572,-0.9525,-0.3939,-0.7285,-0.0984,0.1658,0.6055,0.7597,0.0967
18,134.3659,191.3457,-0.9103,-0.469,-0.4247,0.0775,0.173,0.4396,0.9029,0.0831
18,135.1185,189.6053,-0.8513,-0.3572,-0.52,-0.033,0.1645,0.6556,0.8129,0.1613
18,135.6442,187.3481,-0.9045,-0.3953,-0.6809,0.169,0.0638,0.3431,0.8241,0.0783
18,136.031,184.4769,-0.9695,-0.4658,-0.4256,0.1697,-0.1049,0.5436,0.5309,0.0699
18,137.5529,182.0298,-0.98,-0.3915,-0.5363,-0.0147,0.0062,0.4568,0.5213,0.1822
18,138.2083,181.4176,-0.9474,-0.3839,-0.6282,0.1681,0.0398,0.3567,0.5856,0.0931
18,138.7671,179.8665,-0.889,-0.3519,-0.5562,0.0431,-0.0663,0.4796,0.5064,-0.004
18,140.9377,177.8258,-0.9396,-0.3392,-0.559,-0.0224,0.1143,0.5274,0.4562,-0.1611
18,143.1624,176.4544,-0.9234,-0.3688,-0.3678,-0.1315,0.2018,0.2345,0.7163,-0.084
