syllable,centroid x,centroid y,heading,latent_state 0,latent_state 1,latent_state 2,latent_state 3,latent_state 4,latent_state 5,latent_state 6
12,375.592,236.8342,-0.1963,-2.5957,0.1835,-3.0484,4.3508,0.1411,3.0363,-2.9913
12,375.9464,236.5827,0.8824,-0.2945,-2.7084,3.3682,-2.3551,0.7291,4.466,-1.5592
12,374.9629,237.5355,-0.0207,0.6753,0.7992,-0.6111,0.872,-0.1272,0.2133,-0.2557
12,374.559,237.0439,-0.0186,0.6931,0.7135,-0.7666,0.6745,-0.1426,-0.1893,-0.4814
12,374.1545,238.4564,-0.0122,0.7684,0.6915,-1.0869,0.599,-0.067,-0.022,-0.496
12,373.1205,238.3862,-0.058,0.7239,0.6419,-1.1683,0.6063,0.0623,-0.0874,-0.5933
18,373.6622,238.2792,-0.0296,0.7984,0.5899,-1.2109,0.5915,-0.2263,-0.1277,-0.7262
18,374.9496,237.8427,-0.0068,0.834,0.6544,-1.171,0.5266,0.15,-0.0897,-0.5413
18,374.5403,237.7709,-0.016,0.8841,0.6868,-1.0537,0.5001,-0.1103,-0.1165,-0.508
18,374.7809,237.7948,-0.0218,0.7197,0.5213,-1.0852,0.4605,-0.0856,-0.088,-0.789
18,373.6072,238.0412,-0.0758,0.8451,0.7827,-1.0978,0.6488,-0.0627,0.0066,-0.2306
18,373.6885,238.4889,-0.0284,0.8445,0.7571,-1.2217,0.7698,-0.2228,-0.1293,-0.328
18,374.6856,238.1183,0.0032,0.7983,0.8494,-0.9837,0.6301,0.1877,-0.0292,-0.5043
18,374.3329,237.628,0.009,0.83,0.7476,-0.8564,0.6223,-0.1586,0.0398,-0.4711
18,374.8337,238.0688,-0.0163,0.7392,0.7141,-0.9873,0.6089,-0.2188,-0.1193,-0.4837
18,374.6309,238.2599,-0.0037,0.6873,0.655,-0.9358,0.5691,0.1817,0.0452,-0.4234
18,374.8245,237.2233,-0.0324,0.6375,0.7223,-0.9286,0.3447,-0.0269,0.1489,-0.4527
18,374.6848,238.1685,-0.0181,0.8035,0.6705,-0.8786,0.4884,-0.3215,-0.1586,-0.3988
18,374.8072,237.8199,0.0081,0.8149,0.8723,-0.8109,0.3324,-0.2421,-0.175,-0.4153
18,374.5179,238.4437,-0.0314,0.8366,0.8583,-0.8769,0.6168,-0.2287,-0.0485,-0.5432
18,374.8186,238.3081,-0.0239,0.8459,0.6703,-0.7943,0.8039,-0.1953,-0.1024,-0.2242
18,374.2358,238.982,-0.0217,0.8474,0.7319,-0.8315,0.5012,-0.065,-0.4267,-0.6083
18,374.4129,238.2419,-0.0236,0.8734,0.7081,-0.7553,0.581,0.1668,-0.4071,-0.4509
18,374.7161,237.2634,-0.0301,0.8508,0.6599,-0.8043,0.7692,0.0036,-0.2715,-0.5391
18,374.3127,237.5114,-0.0521,0.9181,0.5373,-0.713,0.8484,0.1082,-0.5349,-0.7127
18,374.7692,237.1762,-0.0049,0.7827,0.5977,-0.8943,0.8095,0.0906,-0.5124,-0.5681
18,374.803,237.5814,-0.0354,0.8231,0.6757,-1.0623,0.6729,-0.2472,-0.2069,-0.5578
18,374.4987,238.2567,-0.063,0.8287,0.5495,-1.1279,0.6206,-0.0207,-0.6663,-0.6356
18,373.7258,237.499,-0.0293,0.818,0.6069,-1.043,0.5509,0.0267,-0.3,-0.324
18,374.5729,238.5357,-0.0098,0.7646,0.5139,-0.8543,0.6037,0.0703,-0.1943,-0.3278
18,373.9024,238.0126,-0.0558,0.8955,0.6977,-1.1268,0.7521,0.0529,-0.4181,-0.6418
18,374.6949,238.5286,-0.0319,0.7482,0.5387,-1.2499,0.603,-0.0248,-0.2537,-0.5826
18,375.2861,238.1253,-0.023,0.6765,0.4776,-1.0012,0.3974,0.1309,-0.2352,-0.3732
18,375.1288,237.8279,-0.0017,0.8546,0.6603,-1.1989,0.5956,0.1114,-0.2675,-0.5761
18,374.2226,238.0018,-0.0078,0.6506,0.5661,-1.2448,0.2741,-0.1574,0.0931,-0.6179
18,374.9315,237.9182,0.0231,0.7503,0.529,-1.0942,0.5345,-0.3786,-0.1185,-0.0949
18,375.7978,237.2225,-0.0171,0.6821,0.6353,-1.0963,0.5138,-0.1823,-0.0947,-0.3312
18,375.279,237.4873,-0.0323,0.6504,0.4149,-1.114,0.4529,0.0969,-0.1514,-0.2783
18,374.0273,237.8137,-0.0522,0.7254,0.4657,-1.1669,0.4484,-0.0215,-0.1184,-0.4304
18,374.6652,237.0728,-0.0224,0.7708,0.6028,-1.1352,0.6437,-0.0543,0.1304,-0.1777
18,375.1288,237.7928,-0.0105,0.655,0.4484,-1.0325,0.5938,-0.0088,0.0862,0.0752
18,374.5906,237.2989,-0.0218,0.5789,0.4043,-0.8821,0.5019,0.0486,0.0173,-0.6479
18,374.4107,238.0729,0.0139,0.578,0.665,-0.8109,0.7946,0.1935,-0.0532,-0.1356
18,374.9964,237.6841,0.0076,0.7167,0.5924,-0.9521,0.4734,-0.1717,-0.182,-0.2536
18,374.7028,237.476,-0.07,0.7519,0.6439,-0.8597,0.4374,-0.0533,-0.2432,-0.6677
18,374.9783,237.727,-0.0352,0.6469,0.6698,-0.9217,0.7539,0.0167,0.0466,-0.2779
18,374.5014,237.7584,-0.0184,0.6365,0.8244,-1.2317,0.5176,-0.3299,-0.4865,-0.4689
18,374.6909,237.5505,-0.0128,0.7172,0.6832,-1.0653,0.4108,0.0848,-0.2025,-0.4709
18,374.5377,237.257,-0.0272,0.7622,0.5707,-1.0943,0.5528,0.061,-0.0739,-0.5623
18,373.2989,237.957,-0.0041,0.8373,0.6563,-1.1065,0.4928,0.181,-0.3899,-0.6766
18,374.2126,238.1851,-0.0082,0.8787,0.5469,-1.1127,0.402,0.0924,0.0057,-0.6638
18,373.8924,237.8336,-0.0229,0.8099,0.8194,-1.1908,0.5939,0.0639,-0.1007,-0.606
18,374.0944,237.2405,0.0007,0.7983,0.6127,-1.1065,0.5665,0.0372,0.119,-0.599
18,374.5757,237.5187,0.0062,0.8369,0.5781,-1.1833,0.3197,-0.1388,0.0219,-0.2301
18,374.5674,237.6804,0.0187,0.8152,0.5805,-1.1537,0.3538,-0.2232,-0.2032,-0.401
18,374.77,237.936,-0.0397,0.7851,0.5694,-1.0111,0.3,-0.4082,-0.1103,-0.451
18,374.0669,237.6901,-0.0328,0.7956,0.8021,-1.0052,0.4332,-0.2929,0.0887,-0.57
18,374.6301,238.3713,-0.0309,0.8293,0.4702,-1.0689,0.4895,-0.2887,-0.2723,-0.2381
18,374.3802,237.9647,-0.0398,0.7954,0.6218,-1.1528,0.5118,-0.1215,0.0691,-0.4341
18,374.9231,237.5717,-0.0231,0.709,0.5865,-1.3037,0.4944,-0.2419,-0.314,-0.4337
18,374.9153,237.8257,-0.0136,0.8433,0.6646,-1.2664,0.5413,-0.3414,0.0881,-0.1611
18,375.1912,238.4371,-0.0285,0.8813,0.702,-1.2598,0.4007,-0.1942,0.1984,-0.348
18,374.3294,237.5578,-0.0484,0.762,0.5184,-1.1985,0.4884,-0.0064,-0.2193,-0.3886
18,374.5179,237.6159,-0.0189,0.9067,0.6348,-1.3382,0.5041,-0.1388,0.1286,-0.4462
18,374.0283,238.0662,-0.0021,0.8001,0.4936,-1.2259,0.403,-0.2602,0.1322,-0.4369
18,374.6878,237.6471,-0.029,0.779,0.3183,-1.0469,0.6589,-0.0753,0.0765,-0.6259
18,374.198,238.247,0.0047,0.8326,0.5608,-1.0747,0.629,-0.0291,0.0737,-0.4678
18,374.1108,237.7189,-0.0483,0.8462,0.4212,-1.2345,0.2728,-0.0721,-0.0172,-0.7776
18,374.4274,237.9101,0.0302,0.7576,0.4295,-1.0863,0.4326,-0.2962,-0.1265,-0.4577
18,374.8093,238.1438,0.0121,0.7781,0.6405,-1.2616,0.5622,-0.0813,0.0424,-0.2915
18,375.0824,237.9677,0.0088,0.7579,0.5003,-1.1798,0.4453,0.0193,-0.1075,-0.478
18,374.3554,237.7267,0.0053,0.6645,0.3696,-1.0565,0.4325,-0.2392,-0.2566,-0.2983
18,374.1327,237.3102,-0.0423,0.7355,0.6003,-1.3359,0.2743,0.1215,-0.0613,-0.5593
18,374.3043,238.0623,0.0341,0.7656,0.6308,-1.2096,0.2646,-0.1485,-0.1641,-0.5214
18,374.5615,237.9407,-0.0331,0.8123,0.4986,-1.0636,0.5186,-0.2428,-0.0061,-0.1137
18,374.032,237.9413,0.0007,0.7397,0.603,-1.1199,0.4067,0.0275,0.0973,-0.1466
18,374.35,237.6863,-0.0336,0.7191,0.584,-1.2165,0.6739,-0.2186,0.0983,-0.3243
18,374.5262,238.2372,0.0154,0.8417,0.4584,-1.2814,0.2593,-0.0677,0.1162,-0.4266
18,374.8866,238.0889,0.0155,0.7745,0.5894,-1.3459,0.4257,0.1347,0.1698,-0.4354
18,375.286,237.4316,-0.0169,0.7422,0.535,-1.2689,0.5641,0.043,0.1259,-0.2687
18,375.4448,238.1966,-0.0515,0.9339,0.4055,-1.2618,0.4191,-0.0562,-0.0369,-0.4505
18,375.3129,237.5876,-0.0188,0.8324,0.4223,-1.3156,0.2507,-0.0068,-0.0714,-0.5766
18,375.0806,237.3998,-0.0297,0.8422,0.533,-1.1209,0.3876,-0.0439,-0.1394,-0.5074
18,374.7257,237.6059,-0.0372,0.7905,0.4509,-1.3429,0.3475,0.0008,-0.1928,-0.4405
18,374.1836,237.0982,-0.0095,0.8117,0.3505,-1.118,0.3237,0.161,-0.0813,-0.6209
18,374.2945,237.2146,-0.0031,0.8429,0.6693,-1.3639,0.3494,-0.0127,-0.1765,-0.4744
18,374.0499,237.1681,-0.0622,0.8723,0.5124,-1.3437,0.4653,0.2809,-0.1061,-0.2262
18,374.1142,237.3416,-0.022,0.8625,0.5454,-1.3444,0.2562,0.1,-0.2625,-0.6009
18,375.1377,237.3136,0.0129,0.8601,0.5306,-1.2135,0.3413,-0.065,-0.1016,-0.3789
18,374.2416,237.3341,-0.043,0.844,0.3976,-0.9949,0.472,-0.1651,-0.2109,-0.7403
18,374.1878,237.7175,-0.062,0.9909,0.4014,-1.1524,0.4588,-0.2988,-0.6415,-0.397
18,374.6005,237.9576,-0.0202,0.8357,0.4787,-1.2414,0.226,-0.0714,-0.2307,-0.3542
18,375.6673,237.3737,-0.0366,0.9349,0.4317,-0.9197,0.2589,-0.1729,-0.0888,-0.8239
18,375.1678,237.7984,0.0083,0.9153,0.592,-0.9197,0.4609,-0.115,-0.1501,-0.4007
18,375.0403,237.3162,-0.0043,0.8259,0.4608,-1.2759,0.3627,-0.0248,0.0328,-0.4692
18,374.7453,237.0353,-0.042,0.8034,0.565,-0.8662,0.0796,-0.2817,-0.1573,-0.6913
18,373.936,237.5731,-0.0361,0.7674,0.4694,-0.9412,0.3915,0.0954,-0.135,-0.6411
18,374.8453,237.619,-0.0193,0.6776,0.5308,-1.2105,0.4396,-0.2395,0.0924,-0.3773
18,374.5858,237.8324,-0.0062,0.6356,0.5633,-1.1705,0.5306,-0.2108,0.0688,-0.6942
18,374.5662,237.4151,0.0035,0.6849,0.532,-1.1263,0.7037,-0.0291,-0.0202,-0.5374
18,374.6274,237.446,-0.0367,0.7655,0.4594,-1.1817,0.5468,0.0308,-0.1145,-0.279
18,374.9329,237.5797,-0.0135,0.8093,0.4347,-1.2281,0.4684,-0.0318,-0.1042,-0.7555
18,373.934,237.6435,-0.0187,0.8028,0.3393,-1.4807,0.4471,-0.0685,-0.0904,-0.672
18,374.081,237.3625,-0.027,0.8446,0.5386,-1.1594,0.5696,0.0274,0.0396,-0.6786
18,374.3685,236.9775,-0.0218,0.9581,0.6447,-1.1345,0.3401,0.1489,-0.0814,-0.4581
18,374.5075,237.4367,-0.0458,0.8076,0.7056,-0.8764,0.3921,0.1048,-0.1468,-0.6568
18,374.2385,237.4769,-0.0124,0.7924,0.5741,-1.1143,0.5233,0.1501,-0.1964,-0.5589
18,374.9854,237.4701,-0.0546,0.7552,0.5052,-1.0982,0.4179,-0.1441,0.0666,-0.4468
18,374.5851,237.6341,-0.0298,0.8319,0.7614,-1.1757,0.2303,-0.104,-0.01,-0.5641
18,374.4595,237.3861,-0.0223,0.7561,0.6303,-1.1733,0.3902,0.1526,-0.1674,-0.7544
18,374.2804,237.7705,0.008,0.7749,0.5388,-1.1617,0.3364,-0.0641,-0.1701,-0.312
18,374.2172,238.2795,-0.009,0.802,0.5377,-1.159,0.5342,-0.0734,-0.1481,-0.3691
18,374.6653,237.5568,0.0006,0.8091,0.6098,-1.4457,0.4338,-0.0257,-0.173,-0.6956
18,374.5959,236.9125,-0.0013,0.6723,0.5293,-1.4385,0.5842,-0.1145,-0.1828,-0.7035
18,374.5284,237.3982,0.002,0.794,0.5992,-1.4052,0.5175,0.0579,-0.1192,-0.5373
18,374.4287,238.4179,0.0202,0.8057,0.7452,-1.3512,0.4169,-0.2859,0.0662,-0.5892
18,373.9262,237.7768,-0.0311,0.6461,0.6056,-1.4213,0.5251,-0.1317,-0.1364,-0.5138
18,374.2914,238.0042,-0.0201,0.7113,0.784,-1.3652,0.4434,-0.0641,-0.2346,-0.5358
