syllable,centroid x,centroid y,heading,latent_state 0,latent_state 1,latent_state 2,latent_state 3,latent_state 4,latent_state 5,latent_state 6
4,115.6746,403.0502,1.9178,1.8855,0.5363,-5.7362,-1.4839,-2.4742,-0.5348,-3.5079
4,115.8554,403.1943,1.66,0.5394,-0.094,-1.2448,-2.1618,0.0432,-1.0487,-6.2799
4,117.3564,404.9853,1.7732,-0.101,-0.538,0.0442,-0.5962,0.135,0.3158,0.2557
4,119.2155,406.9127,1.6349,0.0522,-0.3821,0.4419,-0.7023,0.7886,-0.2247,-0.9217
4,121.2757,408.5063,1.6385,-0.0306,-0.0136,1.1582,-0.7243,0.5263,-0.0349,-0.2841
4,122.6869,413.1117,1.4715,0.1367,0.1182,1.069,-0.4429,0.5721,-0.2332,-0.5397
4,125.9127,418.6244,1.3583,0.1891,0.1727,1.3429,-0.5051,0.6249,-0.1745,-0.5027
1,129.3103,425.2676,1.257,0.3275,0.4304,1.3339,-0.3381,0.3058,-0.0166,-0.476
1,131.5327,431.249,1.1503,0.4299,0.3457,1.2192,-0.2286,0.3732,-0.287,-0.2538
1,133.088,438.1653,1.0861,0.3869,0.362,1.2386,-0.2667,0.2797,-0.1979,-0.0502
1,134.9296,444.9763,1.0479,0.3635,0.4008,1.0985,-0.3888,0.0789,0.2028,0.0424
1,137.5244,451.2797,1.0253,0.4359,0.274,1.0385,-0.3278,0.1812,0.5484,0.0861
1,139.6498,456.9159,1.0317,0.5649,0.5825,0.7698,-0.2143,0.0036,0.0673,-0.1517
1,142.7743,462.2167,1.0715,0.5735,0.5343,0.328,-0.3799,0.1899,0.4129,-0.0788
1,144.7233,466.2334,1.0448,0.5882,0.506,0.0155,-0.1319,0.1793,0.2756,-0.0189
1,147.6353,472.183,1.0524,0.6971,0.4255,-0.0005,-0.2785,0.2388,0.3448,-0.3769
1,151.2819,479.1658,1.0383,0.7483,0.3512,0.0711,-0.4213,0.2902,0.3547,-0.2442
1,154.4793,485.0247,0.9693,0.5151,0.1607,0.1101,-0.4034,0.2646,0.2179,-0.09
1,158.1348,489.0383,0.9383,0.4162,0.0964,0.1769,-0.4665,0.4108,0.145,0.0538
4,163.0376,490.611,0.9183,0.3951,0.2864,0.4989,-0.4109,0.2607,0.2815,0.2994
4,166.7597,492.8366,0.8308,0.3316,0.6034,0.8469,-0.2264,0.1851,0.0074,-0.0253
4,170.7319,493.7204,0.776,0.3379,0.6904,1.0925,-0.1185,0.1395,-0.1281,0.0004
4,176.9312,494.3037,0.5801,0.4941,0.8184,1.3205,-0.0275,0.1477,-0.0567,0.0525
4,183.2168,495.3806,0.485,0.5514,1.0437,1.4864,-0.2339,0.0501,-0.2225,-0.0932
4,188.9118,497.8332,0.3884,0.6189,1.1853,1.4601,-0.0761,-0.23,-0.1715,0.2541
4,195.1619,500.2036,0.2723,0.6046,1.2482,1.2681,0.038,-0.2782,-0.0549,0.1712
4,202.0827,502.221,0.1839,0.7061,1.4612,0.918,0.0135,-0.584,-0.4959,0.1194
1,207.3968,503.0577,0.18,0.8005,1.257,0.8616,-0.238,-0.5831,-0.1234,0.2997
1,216.075,503.9257,0.1228,0.8564,1.246,0.8133,-0.1472,-0.5166,-0.2023,-0.0188
1,224.8502,505.4007,0.1039,0.8795,1.2693,0.5902,-0.081,-0.3409,-0.5282,-0.0484
