syllable,centroid x,centroid y,heading,latent_state 0,latent_state 1,latent_state 2,latent_state 3,latent_state 4,latent_state 5,latent_state 6
15,478.7674,445.805,1.1672,6.0686,2.1058,-2.3336,0.1005,-2.0129,2.3428,-1.5815
15,478.9578,448.5542,1.1387,2.2359,3.5851,-4.1933,0.3374,0.0469,2.6712,0.1237
15,481.5503,451.9854,1.0891,0.9716,1.142,0.0597,-0.5711,-0.4991,0.9726,-1.17
15,485.437,457.5793,1.0269,1.1751,0.8787,0.3087,-0.4932,-0.5325,1.1438,-1.0224
15,489.4493,461.2877,0.9941,0.9477,0.8858,0.7942,-0.416,-0.1108,1.3458,-0.6022
15,493.1827,463.028,0.9963,0.843,1.0035,0.7491,-0.6299,-0.2978,0.9152,-0.8968
15,497.2057,465.3108,0.9354,0.9227,0.9631,0.6102,-0.4782,-0.2222,0.9075,-0.7063
15,500.9073,467.1543,0.9032,0.8642,0.8672,0.5797,-0.4382,-0.3847,0.9422,-0.4504
15,504.7855,470.9581,0.8658,0.8327,0.6886,0.6019,-0.4119,-0.3073,0.7765,-0.3161
15,508.9218,474.4237,0.8108,0.797,0.7207,0.5185,-0.3657,-0.3388,0.9654,-0.3726
15,513.1832,478.9214,0.7869,0.6959,0.7726,0.3381,-0.4253,-0.3189,0.7737,-0.3408
15,516.8108,482.2563,0.7516,0.6854,0.8227,0.1697,-0.4858,-0.2761,0.399,-0.4472
15,520.5604,485.4414,0.7208,0.751,0.8797,0.13,-0.556,-0.1309,0.3772,-0.5303
15,523.9937,487.7087,0.6761,0.7298,0.8586,0.0524,-0.539,-0.3608,0.2914,-0.2584
0,527.3623,490.9532,0.7001,0.6768,0.8151,-0.154,-0.5606,-0.6152,0.3488,-0.1597
0,530.702,492.3437,0.7055,0.7058,0.7927,-0.3661,-0.3392,-0.6215,0.4179,-0.1899
8,533.3789,493.7651,0.734,0.7012,0.7489,-0.3248,-0.4034,-0.5868,0.1381,-0.1537
8,535.3039,495.9707,0.6816,0.746,0.95,-0.3614,-0.545,-0.6093,0.4513,0.0138
8,535.4462,496.5793,0.7334,0.7556,1.0415,-0.4011,-0.4755,-0.7608,0.1726,0.1
8,535.8786,496.8483,0.7044,0.8011,0.9564,-0.4459,-0.4206,-0.7066,0.1508,0.0038
8,536.0991,495.9316,0.6859,0.7356,0.8467,-0.3321,-0.322,-0.5096,0.1319,-0.1521
8,535.7309,495.3905,0.7082,0.7495,0.8042,-0.4221,-0.4752,-0.5846,0.2279,0.0095
8,535.5281,495.2775,0.7235,0.6518,1.146,-0.3429,-0.4592,-0.4473,0.1091,-0.369
8,535.4771,495.505,0.6992,0.8194,0.9863,-0.2913,-0.3657,-0.3474,-0.1789,-0.2517
8,535.0493,496.0461,0.7046,0.7907,1.1427,-0.3366,-0.2894,-0.5656,0.1743,-0.1997
8,535.7166,495.1476,0.7391,0.7935,1.114,-0.3038,-0.3973,-0.2766,0.4534,-0.2516
8,534.2658,495.1096,0.7544,0.8173,0.7928,-0.6213,-0.3328,-0.2725,0.3983,-0.1108
8,533.8855,494.8147,0.7606,0.7342,1.0066,-0.4839,-0.3057,-0.2476,0.3903,0.0809
8,532.1623,494.035,0.7849,0.7444,0.8036,-0.5324,-0.2244,-0.3339,0.3313,-0.1847
8,530.5282,493.8866,0.8778,0.6303,0.7235,-0.5223,-0.4401,-0.1694,0.5369,0.041
0,527.9807,494.087,0.934,0.6151,0.734,-1.048,-0.2937,-0.1291,0.6357,0.0482
0,524.2895,494.1278,0.9869,0.4486,0.4726,-1.263,-0.2707,-0.1569,0.584,-0.1858
0,521.6197,494.0447,1.0352,0.4013,0.318,-1.0096,-0.1389,-0.0476,0.4744,0.155
0,518.1423,494.204,1.1091,0.3422,0.1313,-1.2256,0.1915,-0.1206,0.4884,0.065
0,516.2904,493.0361,1.1733,0.3481,0.2175,-1.1574,0.2209,-0.137,0.3405,0.0798
0,513.8541,492.8182,1.2179,0.2967,0.1315,-1.3376,0.1376,-0.1875,0.433,0.1718
0,513.5221,493.4279,1.2109,0.3393,0.0851,-1.2246,0.1839,-0.3079,0.6846,-0.0468
0,513.7394,493.3988,1.2115,0.405,0.3635,-1.3636,0.2199,-0.4531,0.2985,-0.0924
0,513.8785,492.8318,1.2566,0.4485,0.3887,-1.0156,0.2449,-0.3351,0.5394,-0.0093
0,514.1031,492.9746,1.228,0.3522,0.3292,-1.2039,0.1997,-0.2447,0.5626,-0.057
0,514.8571,493.5545,1.2324,0.4872,0.4846,-1.0379,0.2123,-0.3963,0.3874,-0.129
0,515.2192,494.5616,1.2217,0.5069,0.601,-1.0874,0.3673,-0.6062,0.398,0.1002
0,515.7731,494.8517,1.2103,0.5119,0.6466,-0.8912,0.1624,-0.5555,0.7408,-0.1234
0,517.0009,494.607,1.1854,0.4699,0.836,-0.9532,0.316,-0.6761,0.5387,-0.0798
0,517.9313,495.1742,1.1187,0.6113,0.8857,-0.5977,-0.0178,-0.5289,0.4846,0.2166
0,520.0455,495.5777,1.0464,0.7004,0.7654,-0.3526,0.1175,-0.7461,0.5785,-0.097
0,521.7325,495.8439,1.0333,0.7689,0.9273,-0.3695,0.1413,-0.824,0.523,0.1477
0,523.7889,496.4933,1.0315,0.8482,1.0502,-0.4216,0.1489,-0.846,0.3215,0.0133
0,525.031,496.6044,0.9222,0.8265,1.0804,-0.2918,0.1098,-0.6196,0.2975,-0.1217
0,526.7082,497.2025,0.9689,0.9354,1.0267,-0.0857,0.1296,-0.8783,0.1529,-0.0056
0,529.0476,495.6468,0.934,0.9492,1.2313,0.1751,-0.1079,-0.6415,0.2804,-0.0347
0,529.784,494.6502,0.8342,0.9434,1.1901,0.3525,-0.2024,-0.6307,0.1802,-0.0449
0,530.1087,494.9751,0.906,0.9619,1.1265,0.4791,-0.3615,-0.866,0.2773,-0.0597
0,531.2318,494.461,0.8697,0.996,1.1342,0.5872,-0.376,-0.7104,0.1845,0.0228
0,531.1475,494.8658,0.8408,0.9814,1.1434,0.5327,-0.4128,-0.7158,0.3967,-0.0177
0,532.4534,494.4341,0.7885,0.9032,1.0126,0.5918,-0.3406,-0.5437,0.2393,-0.13
0,533.0363,494.8317,0.7784,0.8467,1.041,0.9842,-0.6091,-0.5092,0.2007,-0.2381
0,534.3419,495.2438,0.7427,0.7873,0.9474,0.7461,-0.6504,-0.5724,0.3602,-0.0801
0,535.7132,494.8207,0.6977,0.8157,0.9843,0.8388,-0.877,-0.4561,0.5776,-0.1141
0,537.8097,495.1403,0.629,0.7379,0.837,0.7572,-0.8044,-0.4884,0.3839,-0.1324
3,537.568,495.5804,0.62,0.7389,0.8025,0.8578,-0.8421,-0.4681,0.3743,-0.3171
