syllable,centroid x,centroid y,heading,latent_state 0,latent_state 1,latent_state 2,latent_state 3,latent_state 4,latent_state 5,latent_state 6
12,102.0544,486.5637,1.1857,1.5151,1.6042,-1.3393,-1.3429,-1.8231,0.1036,-6.3024
12,102.761,488.4637,2.1336,-2.3033,-0.9712,-2.8796,-1.8779,-4.8081,0.7092,-3.3686
12,105.6183,488.6251,1.3323,0.1319,-0.0859,1.2674,-0.4,-0.0144,0.0939,-0.4116
12,109.7812,491.0676,1.1019,0.1277,0.0112,1.5044,-0.3082,0.1635,0.0203,-0.4168
12,111.8436,493.2125,0.9844,0.0869,0.1159,1.4913,-0.3323,0.3086,-0.05,-0.1107
12,114.5168,495.1319,0.8751,0.1405,0.2038,1.5062,-0.1511,0.3962,-0.0335,0.0295
12,115.308,496.6019,0.8055,0.1479,0.2662,1.5429,-0.1323,0.3666,0.0864,0.1209
12,116.1769,497.9238,0.8594,0.1111,0.18,1.3617,-0.1495,0.2884,0.0552,0.0559
12,117.2093,498.3089,0.8304,0.1393,0.32,1.4156,-0.0587,0.1138,0.097,0.1532
12,118.3364,498.306,0.7678,0.074,0.2387,1.4169,-0.1223,0.1383,0.1389,0.1423
12,119.2416,500.3791,0.7481,0.0643,0.2992,1.5379,-0.1678,0.2221,0.2436,0.1628
12,120.8505,501.3762,0.6769,0.0422,0.3867,1.4953,-0.0893,0.3166,0.1049,0.212
12,122.4019,504.0452,0.6228,0.0041,0.3443,1.4039,-0.1319,0.1896,0.1414,0.2424
12,123.953,505.6085,0.5364,0.016,0.3838,1.4188,-0.0375,0.0897,0.1683,0.25
12,124.0542,505.723,0.5202,0.0519,0.3896,1.2444,-0.1521,0.0721,0.3637,0.1954
12,124.9121,505.9097,0.4835,0.0936,0.4003,1.2191,-0.1246,-0.0953,0.2526,0.2643
12,126.6869,506.6243,0.4619,0.1521,0.4681,1.3624,-0.0765,-0.2968,0.152,0.2272
12,127.7201,506.5149,0.451,0.2149,0.5466,1.395,-0.1095,-0.3475,0.0629,0.253
12,127.9497,506.7011,0.4382,0.2468,0.6737,1.3143,-0.1873,-0.5059,0.1252,0.235
12,128.2117,506.4162,0.417,0.3472,0.8074,1.2799,-0.1732,-0.5537,0.1009,0.3948
12,129.6702,508.1904,0.4138,0.2772,0.7055,1.2449,-0.351,-0.5444,0.1134,0.2305
