syllable,centroid x,centroid y,heading,latent_state 0,latent_state 1,latent_state 2,latent_state 3,latent_state 4,latent_state 5,latent_state 6
33,345.1227,75.9088,2.0797,-0.1064,-0.1759,-5.7181,-4.0324,-0.2851,1.8964,0.4668
33,344.8859,75.2328,-0.2535,-12.6625,-1.4399,-1.0801,2.3306,2.2597,1.1742,7.5681
33,345.6386,75.0278,0.0358,-13.4625,4.1091,-1.4253,-1.5411,-0.2222,-0.1262,-0.0912
33,347.9837,76.1921,0.2868,-6.8799,3.7304,-0.3286,-1.2128,0.5259,1.0505,0.6221
33,351.3777,74.4527,0.1914,-4.0139,2.7516,0.1103,-1.5653,-0.3607,-0.0245,0.2102
33,356.9757,72.528,0.2892,-1.126,2.1526,0.2267,-1.1818,-0.1421,0.6091,0.0069
33,363.7346,70.9113,0.2757,0.362,2.0097,0.6427,-1.383,-0.4389,0.3845,-0.0763
33,371.2882,71.4299,0.1612,1.0308,1.4811,0.4201,-1.0977,-0.4234,0.2338,-0.2855
33,381.8438,72.2024,0.0894,0.9591,1.0257,0.503,-0.8135,-0.4885,0.0676,-0.2217
6,391.39,70.6058,0.1003,0.8136,1.3349,0.5224,-0.8646,-0.5057,0.3662,-0.4837
6,401.5964,69.4327,0.0875,0.8995,1.2803,0.4439,-0.8595,-0.6787,0.1216,-0.1614
6,411.7816,68.4465,0.0664,0.8806,1.212,0.5425,-1.0679,-0.5598,-0.0129,-0.2029
6,423.1129,66.5928,0.0548,0.8636,1.3107,0.7267,-1.0052,-0.7766,0.1187,-0.368
6,432.5722,65.7723,0.0615,0.8401,1.0953,0.7776,-0.8796,-0.9289,0.208,-0.0557
6,441.2641,64.8142,0.0102,0.8478,1.1679,0.6861,-0.9553,-0.9588,0.3023,-0.2131
6,449.782,64.209,0.0521,0.8455,0.8546,0.5472,-1.035,-0.9988,0.234,0.0019
6,457.9985,61.5399,-0.0107,0.7335,0.8917,0.7017,-0.9495,-0.8097,0.2333,-0.0581
