syllable,centroid x,centroid y,heading,latent_state 0,latent_state 1,latent_state 2,latent_state 3,latent_state 4,latent_state 5,latent_state 6
12,102.7569,242.6446,1.6458,-1.4262,-1.8478,2.1314,-0.9242,-2.2123,2.0377,-4.8515
12,102.5396,239.8087,1.8457,4.8794,-2.737,4.0614,2.3863,-0.5133,1.786,5.8457
12,101.3341,241.4503,1.7081,-0.1204,0.2832,0.5838,0.3,0.058,-0.1363,0.7453
12,101.3122,242.284,1.6674,-0.0166,0.4015,0.3255,0.2858,0.031,-0.3205,0.7379
12,101.7949,242.904,1.7016,-0.0387,0.1852,0.246,0.3393,0.2174,-0.2276,0.4495
12,100.9807,242.798,1.6987,-0.1128,0.1243,0.2274,0.2794,0.1692,-0.3126,0.5226
12,100.4512,242.1689,1.699,-0.1186,0.0559,0.3112,0.2765,0.2998,-0.439,0.4872
3,100.4916,242.141,1.6275,-0.1042,0.1147,0.2141,0.5617,0.1101,-0.4585,0.3997
3,100.7263,241.8134,1.6718,-0.0284,0.126,0.1842,0.4997,0.2678,-0.3524,0.3186
3,100.8953,242.2476,1.6819,-0.1409,0.2936,0.2312,0.5384,0.2894,-0.2043,0.2371
3,100.9687,241.8727,1.6423,-0.0911,0.2287,0.3685,0.7062,0.3398,-0.3138,0.4059
3,100.6664,242.234,1.6593,-0.1553,0.1734,0.4126,0.4487,0.4528,-0.2119,0.5864
3,101.0075,241.923,1.6588,-0.1951,0.147,0.3596,0.7591,0.3578,-0.1673,0.0862
3,101.0682,242.4474,1.6513,-0.319,0.3436,0.3516,0.6682,0.3311,-0.1155,0.3573
3,100.4395,241.7052,1.6781,-0.1938,0.0924,0.46,0.3551,0.5659,-0.1917,0.6408
15,101.2073,242.6248,1.6659,-0.2124,0.1297,0.2659,0.5111,0.3118,-0.2742,0.3315
15,100.3343,243.1376,1.6874,-0.2147,-0.0135,0.2713,0.4928,0.4845,0.008,0.4529
15,100.6028,244.6898,1.7061,-0.14,0.1617,0.3729,0.4699,0.5404,-0.1137,0.4538
15,99.8953,247.0354,1.623,-0.1439,-0.0033,0.3569,0.5643,0.4421,0.0507,0.5225
15,100.0419,247.5552,1.5874,-0.0887,-0.096,0.2705,0.6062,0.4216,-0.0766,0.2879
15,99.297,248.3487,1.6241,-0.0572,0.0452,0.0024,0.5994,0.6296,-0.0135,0.394
15,98.4878,249.9397,1.6241,0.0166,-0.0703,0.0902,0.5519,0.4942,0.2594,0.4258
15,98.5014,254.0765,1.6807,0.0022,0.0667,0.0146,0.4694,0.5823,0.2601,0.0307
15,97.7566,257.454,1.5344,0.0761,-0.195,0.0009,0.3605,0.6247,0.2034,0.157
15,98.0342,259.8661,1.5912,0.1269,-0.0536,0.0121,0.2735,0.2837,0.318,0.0135
15,98.1673,261.7211,1.605,0.0788,0.0961,0.0604,0.2257,0.6963,0.2047,-0.0826
15,97.3986,264.5903,1.5692,0.1742,0.015,0.1622,0.1617,0.6081,0.4026,0.1299
15,97.6162,268.5151,1.5469,0.2421,0.1115,0.1941,0.0097,0.4717,0.3149,0.0025
15,97.4927,272.5694,1.5475,0.1631,0.018,0.1665,-0.0512,0.6086,0.1162,-0.1844
15,96.8781,276.3789,1.5556,0.2706,0.2619,0.1078,0.1503,0.1892,0.2243,-0.1194
15,96.8486,281.3895,1.5396,0.1675,0.0957,0.0399,0.132,0.2815,0.2224,-0.1826
15,95.9739,285.7509,1.5543,0.261,0.3571,0.0119,0.166,0.2497,-0.0025,-0.3208
15,95.4458,289.9178,1.5438,0.2015,0.0923,0.163,0.0977,0.215,0.346,-0.2937
15,95.9199,293.551,1.5231,0.225,0.2068,0.1775,0.1121,0.1116,0.0242,-0.4718
15,96.1461,296.7184,1.5311,0.1803,0.0187,0.3755,0.0631,0.19,0.1649,-0.0415
15,95.901,299.7215,1.546,0.188,0.0537,0.3332,-0.0038,0.365,0.2323,-0.1488
15,95.3665,303.702,1.4833,0.1693,0.1051,0.3163,0.1659,0.2823,0.0484,-0.2336
15,95.7119,307.9903,1.5245,0.278,0.0211,0.2371,0.014,0.4475,0.2177,-0.074
15,96.3191,312.1709,1.4951,0.3248,-0.0419,0.2326,0.0472,0.3139,0.3649,-0.104
15,96.4965,315.6145,1.4607,0.2316,0.0522,0.1839,0.1806,0.238,0.2155,-0.0855
15,97.0677,317.9229,1.432,0.228,0.1596,0.257,0.0199,0.477,0.1777,0.1197
15,97.9578,321.7076,1.396,0.1886,0.0792,0.4785,0.0758,0.1926,0.1872,0.1158
15,97.8439,325.1985,1.4291,0.1279,-0.0454,0.3687,-0.1374,0.4428,0.1766,-0.1317
15,97.9444,328.932,1.4349,0.0939,0.0026,0.4244,0.0129,0.5776,0.2071,0.1152
15,98.7383,332.2612,1.3837,0.1046,0.0113,0.5367,0.0227,0.3624,0.3564,0.2351
15,99.5615,335.0185,1.4046,0.211,-0.3093,0.4917,-0.2738,0.4771,0.4139,0.2617
15,100.0113,337.8808,1.3549,0.2525,-0.0957,0.5422,-0.0357,0.4535,0.251,0.1672
15,100.5927,342.5228,1.3833,0.2297,-0.0757,0.6188,-0.1078,0.4951,0.4736,0.2537
15,99.8792,347.4599,1.4151,0.2628,-0.2192,0.7084,-0.2273,0.6227,0.4269,0.3327
15,100.6146,352.156,1.3141,0.1464,-0.1269,0.7511,-0.0412,0.5316,0.3455,0.1136
15,101.603,356.5719,1.3357,0.1547,0.0288,0.7532,-0.1073,0.6378,0.3425,0.1243
15,102.2727,361.3742,1.34,0.2777,0.1993,0.6322,0.05,0.3984,0.4609,0.1866
15,103.7585,366.8913,1.3661,0.3993,0.1291,0.5722,0.0775,0.6464,0.4546,0.0822
15,103.8202,371.2939,1.363,0.5222,0.1187,0.5123,-0.0624,0.5146,0.5963,0.1364
15,103.7866,378.1474,1.3822,0.4482,-0.0236,0.4305,-0.0777,0.7053,0.5185,-0.0002
