syllable,centroid x,centroid y,heading,latent_state 0,latent_state 1,latent_state 2,latent_state 3,latent_state 4,latent_state 5,latent_state 6
14,444.7896,48.1554,2.3276,3.3432,-1.7872,-2.9107,1.4388,0.7466,-4.5533,0.3758
14,440.644,51.2997,0.2641,-0.3022,-4.4639,-4.8514,-1.1615,-1.5786,-4.983,-2.7313
14,437.7547,52.9671,3.0019,0.1661,2.5732,0.7133,2.3172,1.2816,0.7199,-0.2106
14,432.9397,55.7535,3.0076,0.745,1.0201,-0.0907,0.5359,-0.6418,-0.2976,-0.1568
14,426.5087,57.4665,3.0221,0.7422,0.859,0.0973,-0.0373,0.103,-2.386,-1.1876
14,417.1061,57.9349,3.0753,0.539,0.7721,0.0948,0.3532,-0.1047,-0.7997,-0.4933
14,409.0038,58.5783,3.0088,0.5964,0.8335,0.5859,0.3911,-0.4339,-0.8881,-0.4557
14,399.7005,59.3493,3.0155,0.5902,0.5552,0.3679,0.3555,-0.1357,-1.0101,-0.4359
14,389.324,60.116,3.0337,0.5195,0.4311,0.2062,0.1718,-0.1204,-0.7953,-0.6046
14,379.1811,61.2412,3.0098,0.56,0.4834,0.2636,0.136,-0.0995,-0.8522,-0.6218
14,368.3341,61.7787,3.0034,0.5543,0.4588,0.1921,0.2598,-0.0642,-0.7643,-0.1292
14,358.6256,60.6511,2.9868,0.5233,0.563,0.2215,0.2067,-0.11,-0.729,-0.5802
14,347.7919,61.8037,2.9369,0.5992,0.5406,0.4979,0.2328,-0.2039,-0.7922,-0.5663
14,338.6921,62.5301,2.9088,0.728,0.5862,0.5086,0.4123,-0.2953,-0.7821,-0.3881
14,330.9413,64.321,2.8681,0.7046,0.6339,0.4343,0.4838,-0.3944,-0.6599,-0.3677
14,319.7382,65.0459,2.9363,0.7773,0.692,0.4114,0.5329,-0.353,-0.8359,-0.4629
14,307.9117,66.638,2.9023,0.7164,0.6198,0.3106,0.2567,-0.31,-0.6767,-0.3702
14,296.9134,68.3578,2.8831,0.7131,0.5255,0.4892,0.1229,-0.2213,-0.6855,-0.4767
14,285.5313,68.7713,2.8463,0.5901,0.4965,0.265,0.1932,-0.1765,-0.609,-0.2231
14,275.5635,70.5731,2.8556,0.587,0.4859,0.3202,0.1296,-0.3192,-0.4379,-0.0895
14,265.9111,73.9028,2.7556,0.6682,0.6229,0.3095,-0.0121,-0.155,-0.6958,-0.0066
14,255.1814,77.0944,2.8791,0.707,0.6272,0.3587,0.2804,-0.4119,-0.6384,-0.176
14,244.7532,79.4206,2.8333,0.6498,0.4915,0.0771,0.0661,-0.1817,-0.4774,0.0122
14,233.0702,81.4191,2.8269,0.661,0.4388,0.1667,0.0318,-0.0689,-0.6118,-0.0151
14,221.6952,82.2039,2.8191,0.6066,0.5043,0.1539,-0.018,-0.1838,-0.5274,-0.2184
14,210.9134,85.1765,2.7199,0.5362,0.4515,-0.076,-0.0102,-0.1473,-0.4656,-0.114
14,201.2868,86.5806,2.7315,0.5282,0.2428,-0.0603,0.1847,-0.1786,-0.3582,-0.4919
14,194.0608,88.9671,2.6896,0.4698,0.2337,-0.2823,-0.0143,-0.037,-0.6324,-0.321
14,185.3647,91.803,2.7728,0.4205,-0.0024,-0.1168,0.1655,-0.0334,-0.3759,-0.1042
14,175.6435,92.9365,2.7943,0.4364,0.0668,-0.0248,0.06,-0.1358,-0.3843,-0.1746
14,166.7932,94.7137,2.7732,0.4395,-0.0734,-0.3206,0.0723,-0.1755,-0.1697,-0.3746
14,158.5335,95.2777,2.8098,0.4567,0.0397,-0.3252,-0.2264,-0.0927,-0.4957,-0.2373
14,150.8446,98.0446,2.7268,0.3884,-0.0048,-0.4143,-0.0259,-0.0826,-0.3882,-0.0476
14,143.1273,99.7142,2.716,0.3384,0.0422,-0.3896,-0.2044,-0.0323,-0.1181,-0.1819
14,137.1693,101.8675,2.6369,0.2977,-0.0232,-0.3495,-0.2548,0.1434,-0.1761,0.0804
14,131.0285,106.4962,2.5253,0.2475,-0.1585,-0.4114,-0.1963,0.116,-0.1246,0.2468
14,125.9366,110.1109,2.4845,0.2956,-0.0319,-0.0958,-0.5066,0.0336,-0.1785,0.0525
4,121.9773,114.3868,2.3776,0.0906,-0.062,0.2758,-0.2356,0.1422,-0.1077,0.2248
4,120.212,118.9382,2.2395,0.0242,0.1289,0.5567,-0.0937,0.137,-0.2244,-0.0345
4,119.3219,121.7394,2.1051,0.2343,0.2362,0.6247,0.1427,-0.0132,-0.0954,0.1507
4,118.2102,125.8047,2.0588,0.1632,0.2853,0.5313,-0.0005,-0.1442,-0.1608,0.2738
4,117.6655,132.3906,1.8201,0.1487,0.4043,0.8384,0.1723,0.1517,-0.132,0.2497
4,117.4023,138.5217,1.7769,0.2342,0.5941,0.4844,0.3083,0.0436,-0.1089,0.1583
4,116.4103,147.1621,1.7238,0.4118,0.6798,0.4702,0.3742,-0.0507,-0.1893,0.294
4,114.9339,155.4859,1.6975,0.3571,0.6613,0.4366,0.5073,-0.0921,-0.3396,0.262
15,112.0797,164.5414,1.5788,0.371,0.6587,0.3549,0.53,-0.0806,-0.2003,0.3198
15,109.9551,173.318,1.5174,0.4902,0.7574,0.2774,0.5052,-0.2822,-0.1545,0.2936
15,109.3269,182.2071,1.4908,0.4795,0.7447,0.2665,0.4132,-0.1433,-0.0483,0.389
15,108.92,193.0664,1.4511,0.5621,0.6708,0.2738,0.4992,-0.169,-0.0629,0.1999
15,108.6773,205.4228,1.5087,0.5883,0.7443,0.355,0.4905,-0.0718,-0.034,0.1823
15,109.4947,219.1431,1.4794,0.5675,0.735,0.4533,0.4798,0.0766,-0.0495,0.4365
15,110.0984,231.0163,1.455,0.6685,0.7904,0.5805,0.5888,0.07,0.0281,0.2668
15,111.5708,243.7355,1.4267,0.6548,0.7033,0.5325,0.559,0.2606,-0.0562,0.0363
15,113.9093,255.1047,1.3486,0.7802,0.6596,0.7673,0.3383,-0.0694,0.0118,0.3459
15,117.3263,266.9336,1.2696,0.7263,0.8251,0.6977,0.4009,0.2882,0.0796,0.2423
15,122.7409,278.1076,1.2767,0.7585,0.7996,0.6949,0.4938,0.4196,-0.2005,0.044
15,125.8989,291.1454,1.2458,0.7899,0.8169,0.7665,0.2792,0.3759,-0.0341,0.1107
15,128.7056,301.5265,1.2175,0.7955,0.8577,0.8055,0.2718,0.222,0.0313,0.2986
15,131.7135,310.659,1.1776,0.6842,0.5698,0.8014,0.1359,0.353,0.2609,0.2531
