syllable,centroid x,centroid y,heading,latent_state 0,latent_state 1,latent_state 2,latent_state 3,latent_state 4,latent_state 5,latent_state 6
33,109.7207,70.7341,3.0945,-0.0496,-6.3526,2.1518,0.3121,2.7347,-1.1133,-0.174
33,110.4718,69.6491,2.4053,-2.6628,0.6089,2.0858,-0.6129,-1.196,-1.3914,3.3946
33,110.6827,69.767,2.2157,-0.6958,-0.5255,1.1982,0.1955,0.3577,0.0318,-0.7561
33,108.341,72.6603,1.9426,-0.6358,0.1669,0.6892,0.0145,0.5515,0.3198,-0.2013
1,108.0012,75.7696,1.8983,-0.5287,-0.0333,0.7703,0.0401,0.197,0.0107,0.3889
1,107.0827,79.9688,1.8652,-0.3748,0.1725,0.6516,0.1165,-0.0613,0.1006,0.2219
0,105.8348,84.6137,1.8023,-0.3166,0.2745,0.8174,0.261,-0.0891,0.0194,0.3323
0,104.5896,89.272,1.678,-0.1593,0.5592,0.7876,0.2438,-0.2731,-0.0532,0.3281
0,104.1798,94.0787,1.703,-0.127,0.5893,0.6309,0.347,-0.3587,-0.0456,0.0756
0,103.7048,99.3997,1.6373,0.1405,0.8276,0.2962,0.4981,-0.4684,-0.1355,0.1131
0,103.2519,104.6342,1.6565,-0.1214,0.5499,0.4529,0.4829,-0.4653,0.1042,0.1797
0,103.3569,109.9387,1.6367,-0.1314,0.6786,-0.0509,0.4822,-0.4003,0.1266,0.1617
0,102.3986,117.364,1.6032,-0.2785,0.3428,0.3423,0.4136,-0.1331,0.1904,0.0274
0,102.5874,121.5993,1.6385,-0.3119,0.2545,-0.3612,0.558,0.0666,0.2436,0.132
0,102.353,124.4896,1.625,-0.3536,0.3209,-0.2152,0.3184,-0.1879,0.5778,0.0347
3,100.8166,129.0189,1.5714,-0.2916,0.2634,-0.2472,0.1952,-0.0145,0.3898,0.3569
3,101.6062,134.361,1.5689,-0.249,0.2622,-0.1847,0.3005,0.1926,0.1787,0.1736
3,101.1197,139.1169,1.5636,-0.3893,0.2922,0.023,0.2451,0.0665,0.2509,0.2621
3,101.2575,142.7181,1.5369,-0.4094,0.1528,0.1244,0.4675,0.0303,0.2197,0.015
3,102.0133,147.8385,1.4794,-0.4397,0.1037,-0.0581,0.6062,0.0654,-0.0104,0.2838
3,102.742,152.0088,1.4888,-0.5195,0.3508,-0.0835,0.3651,-0.0018,0.048,0.07
3,103.4399,157.481,1.5046,-0.464,0.4142,-0.1262,0.5985,-0.0153,-0.0184,-0.0621
3,103.7009,162.3023,1.5041,-0.4084,0.1929,-0.0935,0.7656,-0.1287,0.2225,0.2386
3,103.3728,166.7205,1.5629,-0.3114,0.2267,-0.2996,0.8024,0.0368,-0.0353,0.1309
3,102.6198,172.1845,1.5313,-0.289,0.1938,-0.1735,0.6619,0.0159,0.1427,0.1429
10,102.7764,177.3384,1.5552,-0.3042,0.2952,-0.0453,0.7686,0.2588,0.063,0.1223
10,102.3627,183.3474,1.5621,-0.1541,0.3153,-0.096,0.8325,0.0562,0.0113,0.3137
10,102.2343,188.1766,1.5437,-0.0394,0.3259,-0.1199,0.8115,0.1244,0.136,0.0592
10,103.1488,193.9152,1.5967,-0.0026,0.2282,-0.155,0.9712,0.2014,0.0659,0.0467
10,103.8847,202.0054,1.5527,0.0748,0.1827,-0.2988,0.6808,0.1937,0.1368,-0.2388
10,103.2038,209.5018,1.5951,0.0798,0.223,-0.2825,0.6103,0.152,0.4521,-0.1365
10,102.9688,217.936,1.5885,0.0624,0.2243,-0.1322,0.6526,0.0648,0.194,0.2191
10,103.012,226.9815,1.5746,0.11,0.2891,-0.0078,0.6914,0.3106,0.1409,0.0221
10,102.6652,235.0071,1.5842,0.2246,0.3053,0.0106,0.5935,0.2846,0.3565,-0.236
10,102.5319,243.0124,1.612,0.2963,0.2435,0.0472,0.5215,0.2951,0.1156,-0.1031
10,101.8819,251.1702,1.5777,0.2635,0.0894,0.1823,0.5603,0.1518,-0.0583,-0.0642
10,101.5311,260.0268,1.601,0.3931,0.3149,0.0353,0.4337,0.2662,0.0598,-0.1912
10,100.5867,266.3901,1.5936,0.3755,0.3317,0.0033,0.3464,0.0875,0.0022,-0.2574
10,99.7346,274.6762,1.6764,0.3264,0.2294,-0.0249,0.0824,0.4023,0.0516,-0.3573
10,99.6524,283.2967,1.6292,0.3017,0.1818,0.1061,0.3359,0.347,0.0635,-0.1328
10,99.2466,289.5154,1.6544,0.2232,0.0017,0.2051,0.3681,0.1683,0.1571,-0.0052
10,98.4949,297.0495,1.614,0.2131,0.0338,0.1321,0.2634,0.1134,0.2182,-0.2702
10,97.7863,306.5229,1.5956,0.3041,0.2028,0.2184,0.2737,-0.0836,0.4249,-0.4328
10,97.6474,315.2794,1.5443,0.2211,-0.0242,0.095,0.308,0.1478,0.2403,-0.1801
10,97.5563,323.6063,1.5391,0.2287,-0.0037,0.0449,0.2199,0.1726,0.1839,-0.4993
10,97.6596,332.4627,1.5291,0.2326,0.0508,0.3584,0.2628,0.2651,0.2413,-0.3569
10,97.9596,338.5763,1.5218,0.3613,0.2188,0.1771,0.3377,0.0804,0.1883,-0.0666
10,100.3297,345.2823,1.4852,0.261,0.2591,0.8038,0.4884,0.1956,0.196,-0.1883
10,101.813,352.9306,1.4063,0.328,0.2976,0.4354,0.4855,0.2725,0.0522,-0.0404
10,103.0107,361.8262,1.4334,0.2673,0.1845,0.644,0.4126,0.1706,0.2703,-0.018
10,103.8868,370.6071,1.4028,0.2144,0.2569,0.7758,0.3337,0.2982,0.5042,-0.1792
10,104.9515,378.5413,1.3508,0.2053,0.0788,0.7071,0.4147,0.2411,0.4529,0.0155
10,106.0153,385.3738,1.3775,0.2669,0.1358,0.7545,0.2138,0.1359,0.5166,0.0093
10,106.1589,390.3965,1.4052,0.2615,0.181,0.8259,0.325,0.2879,0.513,-0.0428
10,106.1728,397.5509,1.4231,0.2939,0.3015,0.6596,0.0209,0.0122,0.4916,0.0005
10,106.3624,406.5074,1.4008,0.2392,0.2091,0.5346,0.3038,0.12,0.5581,0.2533
10,105.6967,413.9856,1.432,0.2817,0.0191,0.6472,0.0019,0.278,0.4476,0.1895
10,104.6995,423.4439,1.4753,0.146,-0.1257,0.3431,0.2988,0.3529,0.2428,0.2298
10,104.2254,430.8348,1.4371,0.1032,-0.2013,0.3931,0.0834,0.4718,0.3197,0.0559
10,103.7022,439.196,1.4608,0.19,-0.1352,0.3563,-0.0277,0.3419,0.4397,-0.0053
2,102.5946,449.406,1.3971,0.2023,-0.1782,0.2683,-0.2629,0.4857,0.6456,0.0983
2,101.9585,458.566,1.4394,0.2203,-0.3634,0.3638,-0.1582,0.7146,0.5621,-0.166
2,101.1934,466.8301,1.4193,0.2437,-0.6362,0.119,-0.2317,0.467,0.4232,-0.1925
2,101.0102,474.1394,1.3746,0.1611,-0.5157,0.0541,-0.4061,0.9559,0.6854,-0.2314
2,100.821,479.4894,1.3718,0.0852,-0.7496,-0.2608,-0.3794,0.7258,0.5995,-0.2528
2,101.2746,482.5872,1.4244,-0.0164,-0.6528,-0.1414,0.0205,0.6612,0.5472,-0.3119
2,102.3345,483.7888,1.4621,-0.1392,-0.6016,-0.6193,-0.0156,0.5805,0.7137,-0.1424
2,102.0378,486.0655,1.4106,-0.178,-0.8083,-0.7212,-0.0789,0.8069,0.664,-0.2903
2,102.182,487.322,1.3735,-0.3181,-0.8274,-0.9317,-0.1391,0.5738,0.5721,-0.1781
2,102.2267,488.9882,1.4552,-0.3984,-0.8566,-0.9541,0.0904,0.7131,0.2492,-0.0524
2,101.6619,489.97,1.5248,-0.4733,-0.7489,-1.0393,0.1317,0.4223,0.0944,-0.0499
2,101.1955,490.8087,1.4833,-0.5838,-0.737,-1.1516,0.6601,0.7601,0.0435,-0.1176
2,100.7694,490.9439,1.5946,-0.5901,-0.5032,-1.4152,0.7453,0.6475,-0.1238,-0.1937
2,100.3422,491.3919,1.5203,-0.5366,-0.5253,-1.0374,0.9309,0.5495,-0.2211,0.092
2,100.7808,490.7705,1.5221,-0.5133,-0.531,-1.2887,0.5368,0.6985,-0.2438,-0.1361
2,101.2815,490.4246,1.4251,-0.5597,-0.6433,-1.0421,0.4336,0.7486,-0.0562,-0.1455
2,101.4786,491.1549,1.4456,-0.4878,-0.7934,-1.1763,-0.0538,1.0757,0.0217,-0.2407
2,101.8246,491.7183,1.4597,-0.6926,-1.1668,-0.9557,-0.2336,0.9061,0.0612,-0.4196
2,102.5563,492.4072,1.3731,-0.6617,-1.173,-0.803,-0.4828,0.9983,0.5765,-0.29
2,102.8972,493.5635,1.2712,-0.6951,-1.2547,-0.7148,-0.6408,0.8555,0.1078,-0.3087
2,103.3721,493.7152,1.3384,-0.5637,-1.2232,-0.566,-0.9799,0.8998,0.5035,-0.2838
2,103.4021,493.2955,1.3389,-0.6677,-1.2097,-0.4508,-0.6282,0.5372,0.526,-0.0931
2,104.6955,493.4619,1.3109,-0.5655,-1.0155,-0.1794,-0.7781,0.57,0.3785,-0.0971
2,106.7724,496.6363,1.1487,-0.6865,-0.9141,-0.0047,-0.1989,0.6675,0.252,0.0798
2,109.4615,497.8612,0.9572,-0.5908,-0.8457,0.387,-0.4399,0.6167,0.1946,0.0099
2,111.7584,498.7717,0.9582,-0.6679,-0.7537,0.4854,-0.1803,0.6236,-0.108,0.0706
7,113.9433,499.7104,0.7767,-0.6073,-0.6577,0.7068,-0.1813,0.5946,0.0909,0.1741
7,115.773,500.5797,0.7967,-0.7543,-0.7288,0.6394,-0.112,0.5069,-0.0628,0.3053
7,118.1536,502.0497,0.6762,-0.7125,-0.5346,0.4983,-0.1795,0.2401,-0.0342,-0.0407
