syllable,centroid x,centroid y,heading,latent_state 0,latent_state 1,latent_state 2,latent_state 3,latent_state 4,latent_state 5,latent_state 6
33,527.3266,473.0488,3.0469,0.8963,-1.6601,-0.5079,-1.7747,1.5424,7.3871,5.4887
33,525.205,473.7004,2.4625,-3.6481,-0.2575,0.6725,-2.9072,0.8021,-1.47,-0.6252
33,522.3931,473.5272,2.4624,0.0704,-0.2521,-1.692,-2.0669,1.2251,-0.0233,-2.7229
33,517.7047,474.6086,2.6449,0.0764,0.1394,-2.4317,-1.1444,0.2316,-1.1252,-0.6984
33,511.133,475.3873,2.7028,0.3044,0.2015,-2.5363,-0.9952,-0.1537,-1.0088,-1.4209
33,505.2173,477.4603,2.8003,0.6658,0.5001,-2.3069,-1.2479,-0.3778,-0.7816,-1.2068
33,499.2547,479.0306,2.8793,0.5676,0.3009,-1.8557,-1.4361,-0.533,-0.6182,-1.3675
33,492.901,480.7494,2.9607,0.7713,0.5023,-1.3992,-1.35,-0.5894,-0.6621,-0.9139
33,484.6569,482.5671,3.006,0.5292,0.0914,-1.2501,-1.3513,-0.7597,-0.8796,-0.9245
33,476.5766,483.7672,3.0852,0.7057,0.5965,-1.0744,-1.3809,-0.8009,-0.6318,-0.6277
33,469.4007,484.0861,3.0935,0.7681,0.6343,-0.8227,-1.4196,-0.8347,-0.5475,-0.8506
33,462.2214,484.5846,3.04,0.8429,0.9625,-0.8161,-1.2469,-1.0901,-0.651,-0.6401
33,455.7,485.8062,3.0085,0.8491,0.8509,-0.8434,-1.0865,-1.2456,-0.8066,-0.4207
33,449.3609,487.0214,3.0105,1.0434,1.059,-0.5192,-1.3885,-1.1297,-0.748,-0.7016
33,443.4944,487.6684,3.0157,0.7282,1.139,-0.4611,-1.3473,-1.1041,-0.6905,-0.6249
33,434.9252,488.5421,2.9926,0.9347,1.1089,-0.6531,-1.3879,-1.241,-0.6213,-0.7157
33,426.7373,489.4729,2.9857,1.0517,1.0819,-0.5314,-1.6746,-1.2802,-0.4844,-0.5435
33,418.4907,489.9013,2.9603,0.8338,0.7992,-0.535,-1.4083,-1.203,-0.4765,-0.7437
33,411.1018,489.9363,2.9414,0.965,0.7312,-0.3137,-1.0999,-1.1222,-0.4246,-0.2958
33,404.8218,491.7999,2.9411,1.0354,1.1766,-0.2722,-1.196,-1.1996,-0.4956,-0.3821
33,397.8093,491.9903,2.9335,1.0791,1.1627,-0.0893,-1.3481,-1.3035,-0.357,-0.2993
33,390.4904,493.9223,2.919,1.3313,1.2286,-0.211,-1.2659,-1.1474,-0.0676,-0.4557
33,383.7887,494.5816,3.0212,0.8979,0.8878,-0.2468,-1.4147,-1.3203,-0.181,-0.3007
33,375.306,496.0727,3.0158,1.156,1.2581,-0.5258,-1.6925,-1.4113,-0.1853,-0.4559
33,366.3874,496.7509,3.0595,0.8565,0.9033,-0.453,-1.8398,-1.3584,-0.0284,-0.6481
33,357.628,497.5756,3.0655,0.8721,0.7739,-0.2754,-1.8633,-1.2032,0.1933,-0.6483
33,349.147,498.062,3.0702,0.7244,0.5113,-0.0507,-1.7411,-1.1914,0.1463,-0.2316
33,343.173,498.7198,3.0303,1.1005,0.6971,-0.0033,-1.6945,-1.2714,-0.1118,-0.2788
33,337.3007,499.6753,3.0117,1.3027,0.7398,0.1478,-1.5678,-1.1955,0.0358,-0.346
33,330.5841,499.7756,3.0444,0.914,0.7484,0.3351,-1.4697,-1.347,-0.1682,-0.0425
33,323.1715,501.0015,3.0614,0.9902,1.1732,-0.0703,-1.5122,-1.4967,-0.1488,-0.2114
33,315.7726,503.1054,3.0793,0.8784,1.0173,-0.3257,-1.5508,-1.539,-0.371,-0.2329
33,307.7437,503.4981,-3.1328,1.2155,1.1205,-0.5169,-1.8643,-1.4156,-0.0699,-0.8262
33,300.0561,504.5394,-3.1386,0.9559,0.8629,-0.6746,-1.8176,-1.4852,-0.3087,-0.3693
33,290.2657,504.8429,-3.099,1.1636,0.7125,-0.6894,-1.6324,-1.2573,-0.1211,-0.5513
33,283.6421,504.3917,3.1327,1.3378,0.7957,-0.3724,-1.5846,-1.2394,-0.1837,-0.5261
33,276.5315,504.9679,-3.0646,1.1614,0.897,-0.5964,-1.4355,-1.4505,-0.5524,-0.2722
33,269.1049,505.7765,-3.0875,0.8915,0.7794,-0.4181,-1.5452,-1.4524,-0.5307,-0.3802
33,263.4279,505.1082,-3.0374,1.0879,0.7876,-0.4553,-1.6898,-1.3334,-0.3579,-0.6464
33,258.8736,504.4875,-3.0478,0.8034,0.3576,-0.3463,-1.7428,-1.3875,-0.5181,-0.4384
33,254.3681,503.9099,-3.0023,0.7342,0.2181,-0.2134,-1.7104,-1.201,-0.1982,-0.3653
33,246.5023,504.4112,-3.0455,0.5473,0.3212,-0.2382,-1.8695,-1.227,-0.1809,-0.5493
33,237.8269,503.9758,-3.0543,0.6023,0.3849,-0.5046,-1.8218,-1.285,-0.3177,-0.4605
33,227.434,503.4368,-3.0051,0.718,0.3775,-0.3456,-1.9369,-1.2149,-0.147,-0.6909
33,221.3915,502.2578,-2.9748,0.165,-0.2845,-0.0405,-1.7974,-0.913,-0.1538,-0.9063
33,214.3467,503.0992,-2.9808,0.1456,-0.1789,0.2063,-1.7796,-0.9977,-0.2284,-0.2848
33,207.7617,501.5609,-2.898,0.6586,0.3244,0.0099,-1.7002,-1.0687,-0.4316,-0.3338
33,200.0809,501.3623,-2.8304,0.8253,0.7127,-0.2177,-1.7675,-1.2804,-0.5797,-0.2613
33,191.8125,501.3052,-2.9422,1.2394,0.6331,-0.5089,-1.8927,-1.1884,-0.3754,-0.4686
12,182.7456,501.5139,-2.9824,1.263,0.6004,-0.4357,-1.8616,-1.1977,-0.4919,-0.358
12,174.8177,502.0827,-2.9362,1.2191,0.6449,-0.4259,-1.7329,-1.2794,-0.5859,-0.1719
12,166.9395,502.1924,-2.9874,1.2301,0.6497,-0.4365,-1.7146,-1.1781,-0.5475,-0.1968
12,160.9424,503.4504,-2.9631,1.1486,0.6375,-0.4402,-1.9341,-1.1093,-0.4511,0.0004
12,157.8489,502.5421,-2.9772,1.1176,0.6103,-0.2829,-1.8933,-1.1362,-0.3505,-0.0197
12,155.2188,503.4052,-2.9831,1.065,0.6162,-0.401,-1.8778,-1.1509,-0.4225,0.003
12,152.7086,504.2791,-2.9679,0.9713,0.619,-0.3683,-1.8434,-1.1847,-0.3381,0.0883
5,150.954,504.8046,-3.0105,0.7835,0.5833,-0.6797,-1.4548,-1.465,-0.2157,0.0869
5,150.0588,503.7325,-2.9152,0.5406,0.5792,-0.8985,-1.4854,-1.9907,-0.231,0.1806
5,150.5469,504.0239,-2.8673,0.4442,0.3308,-1.085,-1.4122,-1.8161,-0.0653,0.2538
5,149.7139,505.2261,-2.8126,0.0416,-0.1638,-0.923,-1.6669,-1.6944,0.1855,0.1142
5,149.955,505.0459,-2.932,-0.1362,-0.1797,-0.0,-1.7791,-1.4881,0.2444,0.3727
5,149.8767,503.2988,-2.9619,-0.2091,0.0394,0.6485,-1.2019,-1.4197,-0.0802,0.5413
5,150.6238,503.6626,-2.9872,-0.2861,-0.0765,0.7884,-1.2151,-1.399,-0.0687,0.3241
5,150.3279,503.7864,-2.947,-0.0663,0.1606,0.7337,-1.0966,-1.4304,-0.1004,0.3254
5,149.8487,503.6818,-3.0494,0.1148,0.433,0.8024,-0.7203,-1.5371,-0.1776,0.1144
5,148.7109,503.8031,-2.9284,0.3555,0.4549,0.3655,-0.9195,-1.5395,-0.0376,-0.2212
5,147.7967,501.7121,-2.881,0.4532,0.4957,-0.2766,-0.9429,-1.5603,-0.201,0.1028
5,148.4493,499.7252,-2.7516,0.5026,0.8582,-0.9238,-0.5448,-1.7941,-0.6092,0.2411
5,149.933,498.9218,-2.7262,0.4638,0.8926,-1.0125,-0.3702,-1.3162,-0.8735,-0.1113
5,150.0512,496.0357,-2.6549,0.4033,0.6783,-1.0264,-0.1456,-1.1793,-1.0078,0.0778
5,151.9118,492.5375,-2.543,0.3093,0.5405,-1.1767,0.015,-1.2479,-0.8738,-0.076
5,154.3859,488.4625,-2.3463,0.3548,0.4324,-1.5644,0.1499,-0.7449,-0.7931,-0.3347
5,157.3129,483.0842,-2.1066,0.1911,0.0861,-1.8708,0.2444,-0.4337,-0.596,-0.4913
5,157.4157,476.3367,-1.9499,0.2903,0.249,-2.4654,0.7004,-0.2851,-0.6263,-0.7276
5,157.5255,469.6434,-1.8528,0.6959,0.6457,-2.1601,0.9356,-0.2172,-0.8523,-0.9462
5,156.823,463.6435,-1.8577,1.0256,0.8294,-1.985,0.7795,-0.5257,-0.9086,-0.9754
5,156.1911,457.9971,-1.7831,1.2045,1.1438,-1.9065,0.7181,-0.3585,-1.0567,-1.1154
16,155.6934,450.736,-1.8491,1.6976,0.3037,-1.552,0.7963,-0.416,-1.1502,-1.0181
16,154.4322,444.5325,-1.9258,2.2173,-0.8022,-1.8158,0.8615,-0.4876,-1.3392,-0.8108
16,154.5014,439.1339,-1.946,2.4136,-1.4229,-2.0626,0.9603,-0.6851,-1.4859,-0.6221
16,153.8922,433.1753,-1.9176,2.9862,-2.0025,-1.8061,1.2625,-0.9642,-1.7028,-0.1998
16,152.5256,427.075,-1.9566,3.2724,-1.6282,-1.6579,1.3874,-0.9907,-1.9182,0.0375
16,151.3237,419.2229,-1.8795,3.3626,-2.0084,-1.0296,1.548,-1.2582,-2.021,0.4567
16,147.2382,411.255,-1.8659,3.7595,-1.6878,0.0428,0.9999,-1.0695,-1.448,0.4637
16,144.5808,401.4463,-1.7918,0.9984,0.5047,0.0306,0.1452,-0.1513,-0.0673,-0.0519
16,141.3668,393.8757,-1.8157,0.9152,0.7859,0.0712,-0.1957,0.0044,0.2559,-0.1917
1,137.071,387.1949,-1.8284,1.025,0.6827,0.4793,0.1965,-0.2199,-0.5822,0.1294
1,132.7115,380.5334,-1.9396,0.9147,0.6356,0.43,-0.1709,-0.0105,-0.3085,0.1827
1,128.4138,375.2254,-2.0214,0.7872,0.4567,0.583,-0.3517,-0.2303,-0.0747,0.1397
1,123.5236,368.3088,-2.0919,0.8258,0.425,0.545,-0.4287,-0.2141,-0.1754,0.1451
1,120.4837,362.8405,-2.1099,0.7561,0.3469,0.5614,-0.7291,-0.151,-0.2574,-0.0463
1,115.9442,356.9701,-2.2188,0.6239,0.3383,0.3792,-0.6969,-0.0059,-0.2732,-0.1172
1,113.3236,352.757,-2.2343,0.5324,0.275,0.2387,-0.6716,-0.1921,-0.1884,-0.0096
1,109.4013,347.1469,-2.1303,0.5537,0.223,0.3728,-0.6564,-0.305,-0.2283,-0.0897
1,106.956,339.4713,-2.0713,0.4136,0.1891,0.193,-0.4414,-0.3151,-0.4072,0.1948
1,104.9582,330.9372,-1.9976,0.3443,0.3536,-0.2031,-0.3789,-0.2858,-0.2451,0.2794
1,103.9038,323.454,-1.8923,0.3635,0.3243,-0.2598,-0.4343,-0.3427,-0.3189,0.1399
1,103.5357,315.5421,-1.7848,0.4625,0.372,-0.0923,-0.2068,-0.482,-0.195,0.3298
1,102.9164,307.7799,-1.7343,0.5684,0.4159,0.2139,-0.2605,-0.4276,-0.3928,0.1093
1,103.0199,298.1967,-1.6864,0.5882,0.3745,0.2162,-0.3419,-0.4545,-0.2499,0.0855
1,102.8875,289.9467,-1.6801,0.6231,0.5448,0.1384,-0.2745,-0.5951,-0.1845,0.1016
1,102.2094,281.682,-1.6553,0.686,0.5145,0.2406,-0.1855,-0.7177,-0.1755,0.3385
1,102.2081,271.0599,-1.6263,0.5611,0.4812,0.3772,-0.0994,-0.4133,-0.2996,0.5025
1,103.4512,261.2805,-1.572,0.5474,0.4817,0.4809,-0.2472,-0.4555,-0.2641,0.207
1,103.2733,253.389,-1.5686,0.5326,0.4383,0.5375,-0.0255,-0.97,0.0973,0.5206
1,103.1429,247.7065,-1.4961,0.5609,0.2584,0.5615,-0.0923,-0.3216,-0.029,0.5534
1,103.1808,241.1748,-1.5865,0.5844,0.3978,0.4405,-0.116,-0.3419,-0.2246,0.5523
1,102.9465,232.9384,-1.5692,0.5334,0.4555,0.494,-0.1125,-0.5805,-0.1483,0.4466
1,103.4494,226.6349,-1.5793,0.627,0.5846,0.4378,-0.0028,-0.4794,-0.3684,0.2723
1,101.7116,220.3271,-1.5861,0.6711,0.7193,0.3786,-0.0251,-0.4749,-0.582,0.5275
1,101.6815,214.1541,-1.5436,0.6952,0.7395,0.2574,-0.066,-0.4145,-0.3227,0.3884
1,102.5644,207.6732,-1.5271,0.6401,0.734,0.2956,-0.1955,-0.4238,-0.4475,0.3632
1,103.7133,201.9576,-1.5415,0.6623,0.6295,0.3584,-0.335,-0.2801,-0.2025,0.3605
1,104.4389,197.4716,-1.5267,0.7833,0.7717,0.2191,-0.0635,-0.4794,-0.3598,0.2025
1,106.6285,193.5655,-1.5836,0.7848,0.5973,0.1107,-0.4409,-0.2178,-0.1728,0.3303
1,107.9441,188.561,-1.5623,0.7233,0.6517,-0.1553,-0.4575,-0.2063,-0.0334,0.3566
1,110.2575,183.5077,-1.501,0.6793,0.439,-0.2957,-0.35,-0.2741,-0.4084,0.3585
1,112.4629,177.5694,-1.4031,0.6739,0.5245,-0.3884,-0.5271,-0.1665,-0.0289,0.2067
1,115.041,173.9986,-1.3326,0.5282,0.3725,-0.4098,-0.1771,-0.6192,0.1023,0.5205
1,117.2061,168.6795,-1.2831,0.587,0.3377,-0.4042,-0.2724,-0.329,-0.0654,0.4321
