syllable,centroid x,centroid y,heading,latent_state 0,latent_state 1,latent_state 2,latent_state 3,latent_state 4,latent_state 5,latent_state 6
88,386.9336,70.9793,-1.7123,2.8735,0.434,1.6237,-0.1049,0.7283,-1.0352,-2.0153
88,387.3885,71.9131,-2.9114,0.7502,-4.0402,-1.8883,4.283,-1.9918,2.7653,0.8741
88,386.2515,72.4475,1.7967,-5.3155,1.5081,-2.3352,-2.5789,-3.7241,-8.2437,-0.6494
88,385.8745,73.7996,-2.2699,41.4975,41.846,8.1433,8.1067,8.5233,-35.5192,88.9452
89,386.5164,73.4364,-2.3429,31.9506,36.5116,70.6331,-25.0824,-54.5091,-106.0777,128.9288
89,384.7003,73.1082,-2.4834,31.1914,34.7084,41.8746,-12.0991,-54.8389,-113.7223,136.6309
89,384.8484,73.6148,-2.3277,37.9925,23.9196,54.5651,9.6573,-28.1874,-63.876,146.85
89,384.6378,74.3322,-2.7654,35.4563,20.8154,120.7118,-35.7005,-8.9538,-62.3147,148.6579
89,383.9185,75.375,-2.9028,25.0722,38.387,157.9103,-51.2916,-19.9089,-109.7969,149.8459
89,384.3633,76.7056,-3.0921,22.298,47.9628,135.6726,-21.3573,-44.2617,-144.8504,144.781
89,383.9987,75.4942,-2.5912,33.2337,40.4687,87.7643,2.8524,-33.8237,-118.5347,124.8972
89,384.8443,76.0662,-2.4879,43.4423,41.134,60.7858,-2.4305,-8.8819,-68.5641,114.2694
89,385.9325,75.1919,-2.241,43.0618,64.4181,57.4057,-31.9019,-12.5042,-57.6383,128.085
89,387.4098,74.7962,1.7023,39.3572,95.7052,54.3748,-49.3898,-37.7646,-85.3332,153.7678
56,387.554,75.333,-1.5139,30.8413,101.5021,46.6167,-59.2314,-38.2721,-72.9097,144.7081
56,388.1575,74.869,-1.6241,4.1339,113.2461,27.5817,-55.1069,4.1732,-41.9848,154.5222
56,388.5478,74.3139,-2.3393,42.8049,59.4725,42.2732,-21.8536,-25.7741,-64.7598,156.961
56,390.0017,71.7148,-2.2088,50.1318,72.1964,35.7101,-23.7607,-30.8729,-60.9598,133.7613
41,390.304,71.9995,-2.5288,46.2334,77.8481,33.1282,-22.664,-28.7569,-53.7059,108.6998
41,389.7032,71.0764,-2.3263,43.9071,70.5516,29.9193,-19.0984,-34.0306,-54.7709,87.18
41,390.6828,70.125,-2.3392,40.0792,61.3481,25.1423,-17.6177,-39.9496,-55.032,66.0408
41,391.746,67.6496,-2.4733,37.538,55.1054,19.8138,-18.9551,-45.7812,-54.886,46.6912
41,392.8251,66.5116,-2.6804,35.3056,55.619,14.042,-24.439,-51.762,-53.5508,29.5319
41,392.737,65.2144,-2.8791,33.2067,63.2667,9.5273,-33.209,-57.8255,-51.4276,15.9417
41,392.9898,62.9441,2.7395,32.0481,73.9348,6.4316,-43.4305,-65.1712,-50.5424,6.0128
41,394.3365,62.1895,-0.2177,30.1486,86.2545,4.5471,-53.5413,-73.552,-51.0151,-0.1218
41,394.7443,61.0764,2.4958,29.0604,99.4474,3.6551,-62.8975,-82.0867,-52.353,-3.5572
41,396.4013,59.0274,2.6296,29.6048,109.6605,3.5177,-70.3565,-90.9352,-55.0309,-5.634
41,398.8959,57.0987,2.7206,30.7125,117.3606,3.9201,-74.591,-98.403,-58.1179,-5.7645
41,400.4778,56.2479,2.7503,32.5588,119.6642,4.2689,-76.3151,-104.584,-61.1768,-4.8577
41,401.3609,55.8649,2.7677,34.4725,118.1657,4.9832,-74.5519,-107.5231,-63.1692,-3.6325
41,402.4941,54.8563,2.8299,37.5959,112.6431,5.9935,-69.5694,-109.3178,-65.4968,-1.4592
41,403.8148,54.1158,-0.3604,39.5693,104.1805,6.2768,-63.4731,-107.1554,-64.7071,-0.2767
41,405.3835,51.7102,2.6849,40.4307,93.868,6.0291,-55.9084,-101.3668,-61.9194,0.6875
41,405.6734,51.2013,-0.3281,40.3887,81.6681,5.5709,-47.1662,-91.7556,-56.6687,1.1669
41,407.8,49.6835,-0.4348,37.0764,67.9733,5.0612,-37.5495,-79.472,-49.5059,2.078
41,409.4072,48.3877,2.7376,30.9086,51.3358,3.9714,-27.6037,-63.4793,-39.8168,2.0871
41,411.1557,46.2211,-0.618,22.2467,33.7408,2.6402,-17.4192,-44.3508,-27.798,1.8679
41,412.8941,44.8988,-2.1646,13.1421,16.1671,0.9581,-8.054,-23.4485,-14.4769,0.8553
41,413.7119,44.0948,3.1385,0.6463,0.3167,-0.5583,0.466,-0.8693,0.5828,0.0163
12,414.7865,43.7405,3.1236,0.5483,0.3865,-0.8879,0.2543,-0.1429,-0.2292,0.4051
12,414.4526,42.9491,3.1214,0.5022,0.4984,-0.7828,0.3237,0.244,-0.6234,0.7414
12,415.5256,43.8821,3.0807,0.503,0.4778,-0.7883,0.2883,0.2812,-0.4356,0.6808
12,415.2775,43.0366,3.1139,0.5284,0.5967,-0.9008,0.3603,0.349,-0.4843,0.8034
12,414.9905,43.4031,3.0468,0.5556,0.5459,-0.9185,0.2694,0.4488,-0.4555,0.6456
12,415.4824,43.6145,3.0861,0.537,0.5567,-1.1382,0.2008,0.4705,-0.4865,0.4511
12,416.3946,42.7985,3.0205,0.6033,0.653,-1.0227,0.189,0.5134,-0.3233,0.5998
12,415.6921,43.126,3.0967,0.541,0.5485,-0.973,0.1525,0.4642,-0.0993,0.5928
3,416.4322,42.6716,3.0842,0.5473,0.4684,-1.136,0.1854,0.26,-0.2836,0.514
3,416.8267,42.667,3.1069,0.6194,0.5126,-1.1032,0.2307,0.5713,-0.2238,0.3992
3,415.8566,42.8383,3.0993,0.6521,0.5525,-1.1811,0.1292,0.7443,-0.2923,0.5724
3,415.291,43.2229,3.1079,0.7219,0.5348,-1.0168,0.2103,0.5049,-0.1375,0.2958
3,415.3611,42.1716,3.0732,0.6737,0.5521,-0.9849,0.0771,0.6868,-0.112,0.3609
3,414.9406,41.9622,3.0997,0.6565,0.5628,-1.0946,-0.0542,0.2769,-0.0721,0.1882
3,414.5617,42.5035,3.1088,0.6785,0.6664,-1.0414,-0.1783,0.2555,-0.1515,0.0374
3,414.7973,43.1319,3.0877,0.6845,0.5779,-1.043,0.3619,0.5857,-0.0978,0.0938
3,414.5838,42.5063,3.1202,0.627,0.6508,-0.8744,-0.0751,0.2346,-0.1671,0.1714
3,414.956,42.0382,3.0535,0.675,0.5713,-0.9886,0.1059,0.2943,-0.0273,0.0903
