syllable,centroid x,centroid y,heading,latent_state 0,latent_state 1,latent_state 2,latent_state 3,latent_state 4,latent_state 5,latent_state 6
14,190.1242,197.0536,-3.0348,-2.3383,-0.4412,5.3687,2.0639,-1.2294,-2.4317,-0.3225
14,190.952,195.8666,-2.8293,3.508,0.4888,2.2425,-0.4898,1.4485,1.2137,0.1346
14,189.7529,194.8135,-2.8473,0.3036,0.2286,0.6264,-1.063,-0.6331,-0.5799,-0.4019
14,184.28,193.2034,-2.863,0.1993,-0.0506,0.1306,-0.2895,0.0777,-0.1454,0.1677
14,179.2795,191.6207,-2.8472,0.249,-0.0514,0.129,-0.1821,-0.0496,0.3928,0.3203
15,173.0383,188.9453,-2.8637,0.1526,-0.0633,0.1281,-0.4232,0.0201,0.3114,0.361
15,168.9537,187.3574,-2.7904,0.2094,0.0627,0.1278,-0.2248,-0.0535,0.3869,0.4106
15,163.7639,186.0319,-2.8362,0.1593,0.0975,-0.0494,-0.2129,-0.0894,0.1766,0.0451
15,157.9848,184.4936,-2.7867,0.1403,0.2998,-0.1683,-0.1456,-0.2878,0.2371,-0.2553
15,153.3955,182.783,-2.8595,0.2259,0.0934,-0.252,-0.2593,-0.2391,0.2606,0.0949
15,146.1374,180.2432,-2.9109,0.206,0.0164,-0.1306,-0.0899,-0.321,0.3236,0.3933
15,140.4529,178.5692,-2.9083,0.1722,0.2019,-0.2652,-0.1855,-0.4267,0.2756,0.2124
15,135.9039,177.3847,-2.9506,0.1615,-0.0468,-0.2357,-0.1931,-0.2166,0.319,0.3548
15,133.2741,176.3847,-2.9254,0.158,-0.1457,-0.2285,-0.0797,-0.3559,0.5106,0.4743
15,130.6457,175.8077,-2.9339,0.1719,-0.1354,-0.2167,-0.0282,-0.3534,0.3083,0.1809
15,127.2648,174.7651,-2.8458,0.1532,-0.0268,-0.3831,-0.352,-0.0981,0.2893,0.0495
15,124.8801,172.875,-2.8961,0.1587,-0.0673,-0.3007,-0.3621,-0.2282,0.5223,0.2565
15,123.8492,172.3449,-2.8749,0.0075,-0.2435,-0.361,-0.1804,-0.3998,0.2799,0.2007
15,122.7356,170.6865,-2.8665,-0.1019,-0.1234,-0.46,-0.2435,-0.2159,0.2087,-0.0123
15,120.547,170.8392,-2.8195,-0.0513,-0.4104,-0.309,-0.3464,-0.0562,0.1935,0.1826
15,120.1941,169.7812,-2.7899,-0.2012,-0.4667,-0.2252,-0.2414,-0.0406,0.2706,0.387
15,119.9214,169.9389,-2.8106,-0.1908,-0.3236,-0.1458,0.0066,-0.1854,0.2259,0.2301
15,119.6131,169.9127,-2.7817,-0.1189,-0.4131,-0.1039,-0.0639,-0.1572,0.2285,0.2092
15,119.0331,169.5622,-2.849,-0.2914,-0.5081,-0.0897,-0.0654,0.0782,0.4338,0.122
15,119.0127,169.7597,-2.8039,-0.2867,-0.3079,-0.1418,-0.1449,-0.0585,-0.0131,-0.047
15,118.3421,169.5559,-2.7563,-0.2405,-0.456,-0.0931,-0.088,-0.0495,0.1153,0.2009
