syllable,centroid x,centroid y,heading,latent_state 0,latent_state 1,latent_state 2,latent_state 3,latent_state 4,latent_state 5,latent_state 6
9,250.7536,510.4887,-2.8228,-0.3548,0.8338,1.0253,-3.1497,-1.093,3.1111,3.0029
9,250.6551,508.8538,3.0677,1.7953,-1.9622,-0.0503,-2.834,2.1573,1.6181,-2.3935
9,249.3266,509.8807,3.0551,0.6113,-0.111,-0.7816,-1.5805,-0.4116,-0.7792,-0.1825
9,244.5512,509.3167,3.0499,1.0113,0.3144,-0.2275,-1.5895,0.0418,-0.3141,-0.6136
9,240.8813,508.7745,3.1338,1.1518,0.5382,-0.0811,-1.0388,-0.2142,-0.3075,-0.2136
9,236.7696,507.7347,-3.1148,0.9114,0.3562,0.0773,-0.9409,-0.1184,-0.2251,-0.0799
1,233.2196,506.6598,-3.0527,0.8747,0.4037,-0.1702,-0.7993,-0.0711,-0.4766,0.0243
1,227.3139,503.7705,-3.0231,0.8935,0.422,-0.4532,-0.9238,-0.0307,-0.3338,-0.1757
1,221.3058,503.5598,-3.0022,0.8116,0.3906,-0.3784,-0.8318,0.0742,-0.3383,-0.45
1,215.3483,502.1946,-3.0145,0.7623,0.4285,-0.2321,-0.9921,-0.033,-0.1353,-0.2099
1,210.9324,502.1258,-2.9891,0.8372,0.6367,0.0212,-0.7989,-0.1691,-0.3103,-0.217
1,206.7414,502.6596,-3.0119,0.8637,0.7261,0.0675,-1.0087,0.0096,-0.233,-0.5871
1,202.7268,503.2395,-3.0682,0.9543,0.7851,0.0906,-1.0455,-0.1104,-0.2494,-0.3485
1,197.7005,504.024,-3.0561,0.9885,0.7748,-0.0061,-1.0726,-0.2713,-0.1627,-0.078
2,190.8811,505.3631,-3.0646,0.9532,0.7608,-0.1366,-0.9414,-0.3813,-0.0485,-0.0749
2,183.7868,504.7751,-3.0407,1.0392,0.7836,-0.3122,-0.9039,-0.518,-0.0784,-0.0753
2,175.2429,504.9523,-3.0173,0.8507,0.6661,-0.5268,-0.8897,-0.4742,-0.1056,-0.1556
2,166.2252,505.0626,-3.0289,0.7304,0.5291,-0.3264,-1.1193,-0.1274,-0.0464,-0.4007
2,158.6337,505.5284,-3.0053,0.6513,0.4864,-0.3263,-0.9971,-0.0857,0.0392,-0.3391
2,151.7442,504.7907,-3.0134,0.6479,0.4833,-0.4969,-1.2634,-0.1992,-0.0309,-0.5783
2,145.1417,505.3884,-3.007,0.6444,0.452,-0.4892,-1.3846,-0.2716,0.1133,-0.4728
2,140.5068,505.2378,-3.0354,0.6669,0.5322,-0.6831,-1.4653,-0.43,0.1298,-0.469
2,134.4391,503.6589,-2.9467,0.6834,0.2697,-0.7388,-1.4013,-0.2234,0.1273,-0.4594
2,128.6989,503.2612,-2.9176,0.4911,0.1333,-0.7949,-1.3207,-0.1633,-0.1032,-0.4468
2,124.2112,501.7009,-2.8936,0.4377,0.0466,-0.8044,-1.5811,-0.0619,0.1227,-0.6633
2,120.7029,499.5509,-2.8244,0.267,-0.223,-0.8837,-1.4352,0.0783,0.1733,-0.5603
2,120.0784,498.0013,-2.7591,0.1709,-0.4593,-0.8461,-1.4871,0.2029,0.2159,-0.5967
2,119.5299,496.4954,-2.7264,0.0327,-0.4584,-0.8335,-1.1683,0.1333,0.1431,-0.5396
2,119.3222,493.2425,-2.6357,0.1791,-0.3041,-1.0712,-1.1468,0.1634,0.0269,-0.6377
2,119.8731,490.8624,-2.5005,0.2031,-0.2657,-1.1111,-0.6835,-0.0494,-0.123,-0.5336
2,119.8585,487.0456,-2.3965,0.1303,-0.0798,-1.0476,-0.3065,-0.3226,-0.1883,-0.148
2,119.9229,484.0197,-2.2667,0.2263,0.1233,-1.2504,-0.1552,-0.3171,-0.119,-0.3927
1,120.6688,480.0593,-2.1205,0.264,0.1165,-1.3693,-0.0744,-0.1878,-0.1923,-0.3083
1,119.0529,475.6428,-1.9556,0.2464,0.2525,-1.4051,0.1823,-0.2733,-0.1365,-0.161
1,118.556,470.2492,-1.9538,0.3891,0.4187,-1.3838,0.0672,-0.2379,0.0715,-0.3351
1,116.72,464.6121,-1.8395,0.5301,0.6173,-1.2135,0.171,-0.2723,-0.3362,-0.0045
1,114.1302,459.6558,-1.8281,0.6045,0.6801,-0.9532,0.1889,-0.1777,-0.2607,0.0992
1,113.1123,453.2076,-1.7531,0.7895,0.7526,-0.7066,0.3516,-0.2151,-0.1047,0.1547
1,110.5323,446.1539,-1.7543,0.7594,0.7496,-0.6115,0.3904,0.0847,-0.4615,0.2613
1,109.4196,439.8501,-1.7067,0.8037,0.7532,-0.5074,0.2043,-0.0168,-0.2037,0.0288
1,108.2828,434.5216,-1.6869,0.8941,0.8565,-0.4223,0.2378,-0.0507,-0.3074,0.2737
1,107.486,427.0482,-1.6664,0.9682,0.8629,-0.3569,0.2724,-0.2527,-0.2694,-0.0395
1,106.2954,419.4971,-1.6544,0.9496,0.8856,-0.2562,0.2492,-0.0751,-0.2577,0.0379
1,105.9761,410.9888,-1.6705,0.9233,0.9254,-0.1909,0.3374,-0.3341,-0.2451,0.1089
1,105.791,403.1883,-1.6335,0.8634,0.8932,-0.1406,0.411,-0.1196,-0.5337,-0.0429
1,104.7787,395.3391,-1.6431,0.8444,0.9553,-0.0244,0.416,-0.4991,-0.6148,0.1658
1,103.9935,387.4488,-1.6003,0.983,1.0777,0.1947,0.3877,-0.7172,-0.2427,0.181
1,104.2209,380.3753,-1.6089,1.0658,1.1032,0.0615,0.4807,-0.3725,-0.4625,0.2104
1,103.4446,374.1143,-1.5767,1.0305,1.0131,0.0294,0.3697,-0.4253,-0.0097,0.0273
1,103.152,365.6726,-1.5848,0.9844,0.9305,-0.0739,0.3579,-0.2136,-0.3522,0.2622
1,104.3782,358.109,-1.5597,0.9337,0.7668,-0.1003,0.2311,0.0327,-0.2554,0.1828
1,104.6412,350.7416,-1.5826,0.8183,0.6841,-0.0571,0.2826,-0.1118,-0.0334,0.2471
1,106.26,346.3717,-1.5357,0.7837,0.5816,-0.135,0.3316,-0.0095,-0.3046,0.2125
1,107.069,341.8389,-1.5523,0.7189,0.6476,-0.2648,0.1284,0.0788,-0.2455,-0.0947
1,107.8407,335.887,-1.4696,0.7688,0.7008,-0.0931,0.3455,-0.1251,-0.0255,-0.0226
8,108.396,331.9489,-1.4846,0.6601,0.6442,-0.3054,0.3221,0.091,0.2146,-0.0251
8,108.4132,327.3499,-1.381,0.6325,0.8166,-0.2885,0.3159,-0.0193,-0.0476,0.0332
8,108.2387,322.6516,-1.3572,0.8029,0.6656,-0.5565,0.4076,0.1415,0.4621,-0.1067
8,108.3461,318.4059,-1.3589,0.7995,0.7248,-0.5554,0.2336,0.0568,0.0132,-0.0376
8,108.8333,315.4393,-1.333,0.7273,0.5773,-0.5727,0.1597,0.1994,0.1072,-0.1349
8,109.5799,312.853,-1.3411,0.6778,0.7303,-0.5427,0.4171,0.2692,0.2261,0.1008
8,110.6762,309.4327,-1.3101,0.6748,0.7707,-0.5867,0.478,-0.1651,0.0581,0.1043
8,113.1656,306.7223,-1.2414,0.73,0.758,-0.6561,0.1544,-0.0167,0.437,-0.1355
8,116.5164,304.115,-1.1809,0.754,0.7504,-0.5749,0.2962,0.0418,0.5018,-0.0782
8,118.8834,301.1816,-1.0558,0.851,0.5474,-0.5792,0.2158,0.0541,0.4021,-0.1893
8,121.5522,298.4428,-1.0423,0.7383,0.6617,-0.6236,0.1882,0.0662,0.3734,-0.0181
8,123.0252,296.5216,-1.0603,0.6902,0.7299,-0.5057,0.0717,0.3879,0.3382,-0.282
8,123.8671,293.5334,-1.0322,0.7348,0.5218,-0.5855,0.1753,0.4355,0.2545,-0.2888
8,124.1855,290.2325,-1.0052,0.6223,0.4941,-0.5201,0.1509,0.3991,0.3042,0.0959
8,124.3938,286.1303,-1.1095,0.5467,0.6833,-0.465,0.0906,0.1651,0.4605,-0.0193
8,123.7773,284.4958,-1.1197,0.6261,0.3753,-0.4095,-0.0023,0.5333,0.1115,-0.1537
8,121.7889,281.2353,-1.2697,0.6188,0.2415,-0.4437,0.0469,0.2885,0.0928,0.1627
8,119.5866,278.826,-1.351,0.645,0.437,-0.4473,-0.0197,0.2584,0.0776,0.0035
8,117.4952,275.1156,-1.4241,0.6348,0.4728,-0.3989,-0.1876,0.3508,0.1967,0.1301
8,115.8255,269.9801,-1.4806,0.7009,0.6286,-0.3438,-0.1227,0.3798,0.2152,-0.0119
8,114.2283,263.9551,-1.4986,0.7599,0.6949,-0.2303,-0.2209,0.3546,0.3231,-0.0219
8,113.587,258.4689,-1.482,0.7958,0.7925,-0.145,-0.212,0.212,0.0698,0.1304
8,113.0075,251.4557,-1.5475,0.8473,0.4686,-0.4649,0.0264,0.3651,0.1335,0.1226
8,111.7226,244.9792,-1.5359,0.8098,0.5008,-0.3371,-0.0797,0.3313,0.1322,0.0935
8,111.2549,239.3276,-1.4684,0.8294,0.5343,-0.5031,-0.2185,0.5624,0.3645,0.3053
8,110.3765,232.6093,-1.5783,0.8536,0.4505,-0.2687,-0.3265,0.1542,-0.1111,0.3464
8,109.1019,224.6401,-1.494,0.8268,0.43,-0.1383,-0.2344,0.1619,0.1138,0.1051
8,109.1932,216.299,-1.5191,0.8174,0.5304,-0.1046,-0.1981,0.0964,0.2799,0.0627
8,108.7265,208.0658,-1.4779,0.8016,0.6023,-0.0162,-0.2698,-0.0243,0.0816,0.2201
8,108.1836,199.9761,-1.4819,0.8396,0.4573,-0.1854,-0.5073,0.0843,-0.0579,0.1961
8,107.2883,191.4763,-1.5062,0.895,0.5444,-0.1153,-0.4414,0.0944,0.1485,0.2544
8,107.5731,183.1037,-1.5524,0.7748,0.4994,-0.0098,-0.4945,0.2447,0.3089,0.1865
8,107.3721,174.5111,-1.4407,0.9648,0.2918,-0.0231,-0.6258,-0.0388,0.0771,0.3169
8,107.6757,165.7511,-1.4546,0.9322,0.3727,-0.0441,-0.6118,-0.049,0.0762,0.3523
8,108.3524,157.4406,-1.3923,0.8835,0.3776,0.2795,-0.4711,-0.2295,0.1469,0.2649
8,109.2073,148.9907,-1.3853,0.8996,0.3766,-0.014,-0.406,-0.0892,0.1298,0.481
8,109.7461,141.9276,-1.3998,0.854,0.4788,0.3045,-0.6809,-0.0358,-0.1118,0.1616
8,109.8587,135.9565,-1.4102,0.8934,0.5567,0.286,-0.7459,0.0979,-0.018,0.1024
8,108.767,129.5199,-1.4621,0.9423,0.4697,0.3432,-0.7732,-0.0456,-0.1293,0.0042
8,108.8921,122.2623,-1.4439,0.8433,0.5106,0.3917,-0.6208,-0.1874,-0.1186,0.3139
