syllable,centroid x,centroid y,heading,latent_state 0,latent_state 1,latent_state 2,latent_state 3,latent_state 4,latent_state 5,latent_state 6
22,100.0291,285.5557,-1.8591,-1.7917,9.4718,-3.5094,4.4183,6.0058,3.9511,-4.9831
22,99.918,285.3385,1.486,-10.8188,2.3127,-0.0985,-0.6306,4.5204,12.9292,-5.2679
22,100.2279,284.8189,1.5585,-24.9823,13.2508,-1.717,-11.2277,3.7312,5.6275,-6.1909
22,100.2693,284.646,1.5597,-15.5784,7.765,-0.2258,-4.069,3.3651,4.4223,-1.3141
22,100.799,287.2501,1.5281,-10.74,6.5847,-0.2343,-2.8682,1.9231,1.7702,-1.955
22,101.545,290.2645,1.5204,-6.8777,4.5008,-1.1154,-2.8604,1.5186,2.5221,-1.252
22,101.5344,296.7371,1.5146,-4.6198,3.2666,-1.0536,-1.481,1.309,2.1908,-0.8316
22,100.106,303.6732,1.4835,-2.9891,2.159,-0.9981,-0.9037,1.3158,1.6654,-0.6393
22,100.4696,312.5039,1.571,-1.6202,1.7839,-0.5517,-0.9224,0.9347,1.3959,-0.2653
22,101.4018,323.1728,1.5881,-0.6776,1.4957,-0.3207,-0.5734,0.7373,1.3828,-0.2827
22,101.2266,335.0151,1.5824,-0.0948,1.037,-0.1771,-0.3261,0.7573,1.5271,-0.2221
22,100.7923,345.6619,1.4989,0.2848,0.8849,-0.1061,-0.3302,0.4521,1.1776,-0.1577
22,101.7639,356.2504,1.5757,0.6241,0.8233,-0.2124,-0.5405,0.456,0.9171,-0.3602
22,101.8598,366.2621,1.5203,0.7122,0.5455,-0.0842,-0.1556,0.5458,1.0746,-0.245
22,100.9186,374.6059,1.5344,0.9179,0.6003,-0.1407,-0.3133,0.5292,0.8897,-0.2124
22,100.7339,384.8404,1.4751,1.0384,0.3274,-0.1799,-0.435,0.5286,0.8719,-0.3223
22,101.1472,396.1632,1.5327,1.0107,0.2725,0.1094,-0.1187,0.5695,0.9845,-0.1333
22,101.5166,406.5809,1.4453,1.039,0.1981,-0.1471,-0.5633,0.3466,0.5736,0.0572
22,101.2269,417.3754,1.491,0.9861,0.0573,-0.2029,-0.4812,0.2564,0.6772,-0.3267
22,101.1705,427.5609,1.4425,0.8375,0.3226,-0.1287,-0.2792,0.1127,0.4291,-0.0436
22,101.0976,438.2074,1.5222,0.8532,0.1755,-0.0398,-0.3862,0.3058,0.391,-0.2201
22,101.3266,448.2698,1.4596,0.7484,-0.0009,-0.307,-0.5418,0.1452,0.3383,-0.4331
22,100.5857,457.4151,1.4596,0.7693,0.0757,-0.1758,-0.4334,0.3909,0.3824,-0.28
22,100.1524,466.2923,1.4807,0.8233,0.0811,-0.3601,-0.7543,0.4043,0.4431,-0.4184
22,100.3168,473.7872,1.3915,0.7299,0.0595,-0.2051,-0.6049,0.3268,0.6241,-0.3329
22,101.3123,479.7277,1.4179,0.5888,-0.0366,-0.2784,-0.4805,0.2643,0.3409,-0.2591
22,100.3038,482.8503,1.3337,0.6738,0.0232,-0.3358,-0.4977,0.2786,0.3133,-0.2576
22,100.0908,484.2571,1.3797,0.5643,-0.0263,-0.4027,-0.5047,0.3186,0.4277,-0.3126
22,99.3418,484.6377,1.4297,0.4807,-0.016,-0.4269,-0.4398,0.2424,0.3897,-0.1349
22,98.8828,485.3879,1.4051,0.4891,0.0714,-0.3239,-0.5413,0.1128,0.2588,-0.0055
22,98.3018,484.9018,1.3472,0.5444,0.1733,-0.2689,-0.6069,0.1792,0.1599,-0.2831
22,99.0884,484.636,1.4112,0.6296,-0.0807,-0.3158,-0.5536,0.2625,0.411,-0.2194
5,101.4002,481.9074,1.3204,0.4613,-0.1888,0.2328,-0.5862,0.4398,0.6622,-0.0641
5,104.3265,479.4644,1.2853,0.1849,-0.316,0.5524,-0.413,0.7921,0.6184,0.1894
5,108.4511,475.4278,1.1173,0.0517,0.0057,1.2505,-0.0218,0.7762,0.3043,0.2177
5,115.2296,473.3349,0.8789,-0.1111,0.052,2.0408,0.1675,0.4509,0.1304,0.2924
5,120.8853,473.383,0.7882,0.1542,0.4149,2.3623,0.0673,0.2394,-0.2657,0.2479
5,126.255,473.0091,0.6466,0.2141,0.4888,2.3271,-0.2349,-0.2432,-0.033,0.4623
5,131.7124,474.486,0.5289,0.2681,0.785,1.7356,-0.2095,-0.712,-0.2481,0.5447
5,136.9858,476.5468,0.3182,0.3568,0.9632,1.7655,-0.3079,-0.756,-0.7242,0.3584
