syllable,centroid x,centroid y,heading,latent_state 0,latent_state 1,latent_state 2,latent_state 3,latent_state 4,latent_state 5,latent_state 6
9,137.8111,53.6995,-0.045,-0.2234,-1.468,2.405,-1.5585,1.8842,2.648,1.4784
9,138.612,54.8528,-0.3434,-2.1193,-0.7929,1.8128,-1.5455,1.2385,-2.5406,0.6721
9,140.3867,54.746,-0.1958,-0.87,-0.224,1.0759,-1.1367,-1.2957,-0.2802,-0.5172
9,145.0579,54.2422,-0.3073,-0.2973,0.1383,0.2027,-1.3728,-0.805,-0.4686,-0.4434
5,148.7108,54.3187,-0.2134,0.1294,0.4879,-0.213,-0.9622,-1.0637,-0.1679,-0.6872
5,150.9727,54.4495,-0.2394,0.1737,0.32,-0.6361,-0.944,-0.6398,-0.1187,-0.5296
5,154.3995,54.804,-0.0984,0.1525,0.3224,-1.0239,-0.312,-0.5092,0.0058,-0.2872
5,158.4123,56.8904,0.1783,-0.045,0.0333,-1.4524,-0.0939,-0.2724,0.1244,-0.0911
1,161.6806,59.0959,0.2278,-0.035,0.031,-1.527,0.1017,-0.2173,-0.308,-0.3418
1,165.945,62.3075,0.3376,0.1008,0.2969,-1.4945,-0.025,-0.1373,-0.0791,-0.3015
1,170.0757,65.5589,0.3634,0.2903,0.6086,-1.33,-0.0916,-0.2614,-0.0625,-0.4144
1,175.2368,68.9211,0.404,0.491,0.6482,-1.1293,-0.1499,-0.2402,-0.1589,-0.2281
1,179.8936,70.3019,0.4514,0.5978,0.7742,-0.8878,-0.263,-0.2878,0.006,-0.2033
1,185.4343,72.0992,0.4523,0.62,0.754,-0.4243,-0.2224,-0.1136,-0.1166,-0.0855
1,189.4476,72.4064,0.4447,0.6706,0.7061,-0.2933,-0.1889,0.1429,-0.1281,-0.0276
1,193.8049,73.4101,0.424,0.6319,0.6878,0.0044,-0.3311,-0.0386,-0.1499,-0.258
1,198.9371,73.7336,0.4405,0.7212,0.7638,0.021,-0.3012,-0.1864,-0.0696,-0.0241
1,203.3425,73.0034,0.4604,0.7306,0.7376,-0.0326,-0.3345,-0.2106,-0.2793,-0.1596
1,208.5617,74.5199,0.3996,0.6538,0.6832,-0.1131,-0.2271,-0.1852,-0.2281,-0.0861
1,213.6677,75.3326,0.3418,0.5886,0.6875,-0.3531,-0.1381,-0.2027,-0.2236,-0.048
1,218.152,76.4945,0.3325,0.5497,0.5788,-0.2171,-0.3686,-0.0499,-0.0472,0.0343
1,221.8725,76.3341,0.2469,0.5321,0.5417,-0.1605,-0.2333,-0.0353,-0.2436,0.0255
1,224.9205,75.9104,0.2644,0.5215,0.3854,-0.0847,-0.2033,0.1057,-0.1513,0.2367
1,228.4758,74.6859,0.2532,0.4416,0.3002,-0.1219,-0.2267,0.1262,-0.0378,0.2944
2,231.2487,73.9583,0.2135,0.2964,0.1972,-0.0455,-0.0962,0.161,-0.2492,0.2256
2,233.0028,73.7824,0.1975,0.15,0.0066,-0.0269,-0.2033,0.2348,-0.0292,0.3192
2,233.6549,72.4444,0.1264,0.1432,-0.0016,-0.1328,-0.0432,0.0857,-0.1537,0.1892
2,234.8485,71.5226,0.2128,0.2429,-0.0273,-0.0513,0.0242,0.0192,-0.2621,0.2148
2,235.7248,70.0697,0.153,0.1967,0.0333,-0.1393,-0.0263,0.1386,-0.3728,0.195
2,237.617,68.2032,0.0497,0.3148,0.1461,-0.0152,-0.1161,-0.0103,-0.3579,0.0272
2,242.3513,65.8793,-0.0185,0.4629,0.4018,0.2431,-0.0657,0.1379,-0.2074,-0.0198
2,245.9284,63.106,-0.1682,0.7666,0.5504,0.4159,-0.4379,-0.1995,-0.2959,-0.3703
2,251.9256,60.5545,-0.1981,0.8131,0.6133,0.5034,-0.6708,-0.1917,-0.1478,-0.1262
2,260.2371,59.2305,-0.2212,0.9018,0.7629,0.3381,-1.0173,-0.1844,-0.1201,-0.4165
2,267.8752,57.3703,-0.2023,0.8747,0.7698,0.6167,-0.9382,-0.4459,-0.2351,-0.2293
2,276.2637,55.08,-0.2289,0.9683,0.8528,0.4578,-0.8039,-0.2724,-0.3025,-0.3097
2,284.4819,53.8473,-0.1633,0.9881,1.0458,0.1131,-0.7274,-0.2966,-0.2731,-0.4678
2,294.5499,52.0984,-0.1824,1.0373,1.0463,-0.1572,-0.882,-0.3937,-0.1111,-0.6736
2,304.8287,51.2037,-0.1342,0.99,0.8563,0.0016,-0.896,-0.468,-0.2081,-0.4535
3,312.0922,49.7961,-0.1436,0.993,0.9485,-0.0862,-1.0038,-0.5047,-0.6573,-0.6419
3,318.1387,48.8452,-0.0697,1.0864,0.8373,-0.0186,-0.9916,-0.3352,-0.1707,-0.5705
3,327.5694,47.4968,-0.0728,1.0155,0.885,-0.0184,-0.8267,-0.4206,-0.2833,-0.5332
3,336.9542,47.6246,-0.006,1.004,0.9299,-0.1889,-0.9279,-0.3467,-0.594,-0.5989
3,345.3013,47.8698,0.022,1.0262,0.9424,-0.0865,-0.9846,-0.3557,-0.4323,-0.3217
3,355.1447,48.7585,0.0112,0.9359,0.8214,0.077,-0.9114,-0.2915,-0.5335,-0.3117
3,365.5264,48.0047,0.0443,0.9248,0.7012,0.0418,-0.9247,-0.6607,-0.5781,-0.2941
3,375.55,48.1549,0.0442,0.8988,0.7646,0.1112,-0.8925,-0.5413,-0.1952,-0.5861
3,385.505,47.8582,0.1008,0.8394,1.0088,0.0696,-0.8605,-0.8681,-0.5868,-0.0707
3,395.8469,49.0575,0.0611,0.9088,0.9094,0.0784,-1.011,-0.7525,-0.4828,-0.1982
3,404.3696,49.2719,0.0779,0.9187,0.9936,0.2074,-1.0894,-0.7569,-0.1675,-0.3365
3,414.1191,48.7103,0.0725,0.8494,0.9147,0.1629,-1.2893,-0.8811,-0.4243,-0.1195
3,423.7664,49.631,0.0768,0.7887,0.9431,0.3158,-1.0868,-0.9073,0.028,0.1482
3,431.7124,48.8774,0.0229,0.7433,0.9606,0.2398,-1.0486,-0.562,-0.1135,-0.1606
3,437.9937,48.2708,0.0456,0.7871,0.8908,-0.0478,-1.0862,-0.7202,-0.3799,-0.2395
3,444.7915,47.1628,0.0867,0.8317,0.8991,-0.0253,-0.8365,-1.0389,-0.1665,-0.3024
3,451.3339,47.0467,0.0495,0.9565,0.9974,-0.239,-1.1163,-0.3296,-0.417,-0.5938
3,458.4364,46.9718,0.0475,0.9827,0.9996,-0.3106,-1.1521,-0.644,-0.5803,-0.4979
3,465.3327,47.3816,0.0577,0.8611,0.9839,-0.1056,-1.1934,-0.7313,-0.4398,-0.3359
0,472.2939,47.7723,0.0081,0.7664,0.8606,-0.192,-1.198,-0.5077,-0.258,-0.3312
0,476.955,47.8536,0.0078,0.7011,0.8059,-0.0038,-1.2338,-0.5502,-0.3889,-0.32
0,480.4284,48.6051,0.0726,0.7532,0.8269,0.0611,-1.1844,-0.4986,-0.1328,-0.1068
0,483.6233,47.869,0.0457,0.6609,0.4788,0.2703,-1.0436,-0.6349,0.0217,-0.4066
0,484.1735,47.7448,0.049,0.6061,0.4583,0.3294,-1.2487,-0.5378,0.0806,-0.464
0,484.9934,46.0091,-0.0423,0.4995,0.3896,0.4371,-1.081,-0.4645,0.1389,-0.3882
0,485.4228,46.7204,-0.0205,0.586,0.5275,0.4009,-0.9822,-0.3964,-0.2371,-0.5035
0,485.9694,46.6989,-0.0522,0.5914,0.4886,0.7534,-0.9302,-0.3698,-0.1426,-0.6065
