syllable,centroid x,centroid y,heading,latent_state 0,latent_state 1,latent_state 2,latent_state 3,latent_state 4,latent_state 5,latent_state 6
22,102.7516,193.1633,-1.693,6.5635,3.1868,1.9868,-4.3419,-4.2975,-1.0506,1.7405
22,102.4065,194.6655,1.689,10.4978,5.0696,1.4266,5.0692,-0.0509,1.2978,6.1193
22,101.4326,194.0386,-0.8301,0.2762,-3.0983,-5.0261,-3.3845,0.3915,5.9107,-3.7684
22,101.6722,195.9845,1.2695,-0.3942,-0.7452,-0.842,1.4073,-0.1052,1.9097,0.2708
22,102.0713,199.5444,1.5269,0.4744,0.4045,0.1297,0.064,0.0389,-0.1093,2.2554
22,102.8715,205.553,1.4745,0.9387,0.523,-0.1034,0.1387,-0.3862,0.1384,0.1205
22,102.7711,212.3374,1.5539,0.6387,0.488,-0.2827,0.4403,-0.0227,0.9788,0.2076
22,102.7519,221.8801,1.53,0.682,0.5767,0.2252,0.3851,0.0859,0.2783,0.5551
22,103.133,230.5056,1.5316,0.7231,0.662,-0.1889,0.3316,-0.1767,-0.0188,0.3152
22,102.6878,238.9288,1.5327,0.7612,0.7143,-0.1341,0.0552,-0.1213,0.3225,0.2581
22,102.9251,248.9129,1.4906,0.6859,0.5372,-0.0765,0.2128,-0.0043,0.3318,0.2655
22,102.6818,258.0822,1.4882,0.7691,0.4664,-0.0244,0.2828,0.0843,0.3048,0.3992
22,102.9134,267.4183,1.5251,0.7048,0.5071,-0.1934,0.4495,0.046,0.3136,0.356
22,102.9912,276.7781,1.4951,0.7641,0.626,-0.1398,0.5883,0.0317,0.1152,0.4283
22,102.1939,283.8353,1.5119,0.7309,0.7878,-0.2306,0.7074,-0.0414,0.0184,0.2404
22,101.7565,293.648,1.547,0.7804,0.6755,0.1276,0.5444,0.1437,0.1012,0.232
22,102.463,303.5476,1.4851,0.7699,0.6942,-0.0073,0.3826,0.1468,0.0737,0.0498
22,101.7258,314.8576,1.5004,0.8474,0.5142,-0.03,0.1971,0.2452,0.0595,0.0478
