syllable,centroid x,centroid y,heading,latent_state 0,latent_state 1,latent_state 2,latent_state 3,latent_state 4,latent_state 5
0,143.9884,145.227,-1.9566,0.6995,3.5498,-3.6977,-0.7573,-1.9781,1.3028
0,143.2095,145.8779,-1.697,0.8867,-3.5785,2.4608,1.5004,1.1822,-0.2616
0,142.7436,146.4063,-1.7131,0.5376,-1.1474,0.0036,0.1869,0.3472,0.2134
0,142.1482,145.5571,-1.7185,0.6713,-1.2758,-0.1726,-0.3953,0.3509,0.8177
0,143.1288,144.86,-1.7615,0.4648,-1.3653,0.7839,0.4449,0.6542,0.6809
0,142.9646,144.7356,-1.712,0.3838,-1.2815,0.4578,0.2056,0.7049,0.9114
0,143.0607,143.7984,-1.781,0.3688,-1.4086,0.5791,0.1211,0.5715,0.4393
0,142.4674,144.5321,-1.8318,0.4555,-1.4241,0.5032,0.1874,0.9126,0.43
0,141.2622,145.7276,-1.7072,0.3598,-1.2704,0.5021,0.1681,0.6732,0.4059
0,141.4229,146.1699,-1.8462,0.2652,-1.2785,0.4135,-0.0232,0.5441,0.3676
0,142.4517,146.4885,-1.7584,0.2647,-1.3924,0.6763,0.0367,0.9006,0.0782
0,141.1673,146.4023,-1.8244,0.4192,-1.5402,0.9185,0.2357,0.7867,0.391
0,140.6386,145.896,-1.9013,0.4919,-1.4652,0.6406,-0.1374,0.8995,0.0413
0,140.285,145.0526,-1.9339,0.399,-1.5685,0.4993,-0.2688,1.0958,0.155
0,140.9037,144.8094,-1.9442,0.3935,-1.5405,0.5878,-0.289,0.717,-0.1386
0,139.2579,144.5867,-1.9233,0.4379,-1.7409,0.61,0.1712,0.6238,-0.4271
0,138.6213,143.7807,-1.974,0.2459,-1.589,0.3406,-0.0321,0.8132,-0.4909
0,138.2717,143.7487,-1.99,0.3289,-1.5714,0.5153,-0.2124,0.6958,-0.2713
0,137.6207,143.3635,-2.0022,0.1417,-1.5825,0.4496,0.2157,0.1541,-0.7438
0,136.4465,143.6174,-2.1039,0.1547,-1.496,0.4634,0.0713,0.4246,-0.7678
0,136.2503,142.3296,-2.1077,0.2871,-1.45,0.4816,-0.0883,0.9239,-0.5809
0,134.8864,142.2942,-2.1331,0.2762,-1.4078,0.5759,-0.1689,0.5693,-0.4113
0,134.0782,141.981,-2.0827,0.3609,-1.5709,0.7186,-0.0907,0.5445,-0.4001
0,133.8878,141.6017,-2.1101,0.3002,-1.5719,0.4722,-0.5758,0.1954,-0.6359
0,132.1503,140.6368,-2.225,0.3029,-1.6635,0.6174,-0.4528,0.4443,-0.4605
0,131.7882,141.7416,-2.2432,0.1961,-1.6026,0.754,-0.4791,0.2746,-0.933
0,131.0822,142.2021,-2.2115,0.2263,-1.4323,0.6927,-0.7284,0.5037,-0.6613
0,130.3659,142.2009,-2.2447,0.1598,-1.249,0.7769,-0.4686,0.6073,-0.3847
0,131.2615,141.2042,-2.2967,0.1382,-1.3637,0.7687,-0.2929,-0.0077,-0.2637
0,131.1723,141.2211,-2.2826,0.2452,-1.4864,0.5868,-0.7757,0.179,-0.0258
0,131.5031,141.6251,-2.2928,0.1678,-1.4422,0.5404,-0.8634,0.4217,0.0069
0,131.1984,141.6676,-2.2184,0.068,-1.3355,0.5809,-0.6977,0.0312,-0.2669
0,131.2793,142.0739,-2.3118,0.2526,-1.522,0.4771,-0.8315,-0.221,-0.0419
0,131.0089,142.2992,-2.272,0.2101,-1.422,0.3239,-1.064,-0.2173,-0.0453
0,131.1827,142.0283,-2.3234,0.1868,-1.235,0.2308,-0.9745,-0.5724,-0.1634
0,131.705,142.0959,-2.3137,0.2016,-1.2654,0.2291,-0.7153,-0.6919,-0.2631
0,131.0258,142.4923,-2.4747,0.2115,-1.3709,0.093,-1.0567,-0.1516,-0.2425
