syllable,centroid x,centroid y,heading,latent_state 0,latent_state 1,latent_state 2,latent_state 3,latent_state 4,latent_state 5
13,215.4065,214.1193,1.6305,0.9116,-1.417,1.8719,-0.0897,1.9045,0.6742
13,214.2553,213.4595,1.4804,1.6578,1.6151,-2.9652,1.6268,-1.1786,-0.889
13,213.0851,213.8668,1.469,1.4033,2.4197,-1.6485,0.9127,0.8654,-0.9604
13,213.1299,215.375,1.4286,1.4029,2.2617,-1.7475,0.9209,0.4948,-0.5427
13,212.1758,216.3323,1.4585,0.9885,2.1112,-1.3837,0.6458,0.3648,-0.3087
0,211.243,218.4902,1.5171,1.278,2.1055,-1.3314,0.9703,0.4576,-0.8458
0,210.9526,220.1859,1.5759,1.2843,2.1895,-1.5265,0.8458,0.5092,-0.2123
0,211.5848,221.1297,1.619,1.2481,2.0924,-1.6211,0.892,0.7283,-0.1885
0,210.3785,221.3875,1.568,1.3393,2.0653,-1.6441,1.022,0.5099,-0.5819
0,209.9013,222.1811,1.6838,1.4094,2.3699,-1.5699,1.0055,0.4775,-0.5137
0,209.0255,222.8447,1.7451,1.4292,2.1657,-1.3545,1.3917,0.3479,-0.117
0,207.3398,223.3983,1.708,1.3663,2.3446,-1.6916,1.2797,0.5347,-1.056
0,206.9726,222.4672,1.7889,1.5845,2.2227,-1.3931,1.5022,0.6469,-0.5909
0,206.6472,223.4633,1.802,1.568,2.0587,-1.3649,1.3382,0.4279,-0.43
0,206.1836,222.7743,1.8227,1.6664,2.29,-1.1872,1.7285,0.417,-0.5966
0,205.0363,222.5149,1.8845,1.5996,2.2437,-1.5268,1.5851,0.455,-0.2446
0,202.8929,223.2848,1.9307,1.5983,2.124,-1.3561,1.6446,0.1755,0.1148
0,202.221,224.2059,1.9867,1.6292,2.2688,-1.2372,1.3661,0.1895,-0.4335
0,201.0397,225.0218,2.022,1.7218,2.1654,-1.1028,1.3327,0.5264,0.1083
0,199.7881,226.2884,2.0852,1.6909,2.3069,-0.9176,1.4532,0.3696,-0.3429
0,199.1129,227.2533,2.053,1.8382,2.1386,-0.8211,1.1624,0.3199,-0.6181
0,197.7648,228.6292,2.0956,1.9216,1.9695,-0.7477,1.4485,0.525,-0.1588
0,196.317,229.6908,2.0869,1.928,2.0533,-1.0565,1.5029,0.4084,-0.1094
0,195.5953,229.2119,2.1397,1.8866,2.1522,-1.1646,1.5161,0.5236,-0.8362
