syllable,centroid x,centroid y,heading,latent_state 0,latent_state 1,latent_state 2,latent_state 3,latent_state 4,latent_state 5
4,28.362,48.0882,-2.6718,2.4496,-4.4544,-0.7553,-3.1772,-1.0625,0.8465
4,29.2898,47.4196,-2.8176,0.5773,1.5979,2.7032,-0.5497,0.1893,-3.6475
4,28.2576,47.1601,-2.8368,-0.1113,-0.2902,0.7108,-0.805,1.9844,-1.6298
4,26.9952,47.9661,-2.774,-0.2672,-0.3126,0.7454,-1.1219,2.0137,-1.5631
4,26.8141,47.7141,-2.8521,-0.4779,-0.3825,0.6388,-1.3729,1.8561,-1.3467
4,26.6939,48.0206,-2.8347,-0.2272,-0.4011,0.6183,-1.1121,1.8975,-1.4731
4,26.6761,47.2241,-2.8477,-0.2983,-0.3703,0.5142,-1.1453,1.8292,-1.4096
4,27.4244,48.082,-2.766,-0.3044,-0.4106,0.6101,-1.1517,1.95,-1.537
4,28.0289,48.5027,-2.8004,-0.3394,-0.4196,0.5102,-0.9935,1.8613,-1.5269
4,29.4666,48.375,-2.7688,-0.3723,-0.3459,0.4704,-0.9057,1.8391,-1.6239
4,32.0906,49.6678,-2.7613,-0.4617,-0.3643,0.433,-0.9434,1.7988,-1.5215
1,33.7674,50.8666,-2.7722,-0.7844,-0.6665,0.3511,-0.7524,1.6297,-1.2777
1,36.0519,52.6747,-2.6846,-0.6707,-0.6151,-0.5892,-0.0199,0.9281,-1.1101
1,38.1047,53.6105,-2.6093,-0.8556,-0.4581,-0.9242,0.1091,0.3385,-1.37
1,39.0218,54.5391,-2.4652,-0.8748,-0.3356,-1.1217,0.2389,0.141,-1.1143
1,39.7061,54.4147,-2.5596,-0.6214,-0.0675,-1.2134,0.4556,-0.0433,-0.6076
1,39.6087,55.3111,-2.5976,-0.6716,-0.2423,-1.1543,0.2467,-0.2883,-0.8148
1,39.9145,55.227,-2.5712,-0.4012,-0.1141,-1.038,0.3374,-0.3002,-0.8912
1,39.5509,54.8533,-2.6067,-0.55,-0.0722,-0.8469,0.1342,-0.2241,-0.7264
0,39.5298,54.4318,-2.6367,-0.5203,-0.0193,-1.0547,0.0246,-0.1171,-0.5918
0,38.5141,54.3996,-2.7035,-0.4879,0.0368,-1.0876,-0.2137,-0.1208,-0.7107
0,38.8803,54.4213,-2.6071,-0.5173,-0.0745,-1.0669,0.0093,-0.1243,-0.3041
0,38.6647,54.4581,-2.5727,-0.4431,0.0143,-1.2157,0.0286,0.0436,-0.1103
2,39.9439,53.2906,-2.5748,-0.398,0.1178,-1.2963,0.1845,0.1375,-0.0355
2,41.8908,53.1237,-2.3676,-0.4915,0.1671,-1.1028,0.0745,0.0782,-0.1863
2,42.8954,52.4466,-2.1971,-0.6266,0.3778,-1.3099,0.2718,0.0196,-0.0616
2,44.1234,51.6297,-1.989,-0.5885,0.5699,-1.2017,0.4693,-0.1228,-0.2865
2,45.6541,49.9472,-1.9497,-0.5781,0.6556,-1.3276,0.539,0.059,0.3093
2,46.8876,48.5813,-1.8958,-0.4277,0.3641,-1.3563,0.4242,0.079,0.0845
2,48.4119,45.8671,-1.7314,-0.3749,0.6033,-0.9555,0.2566,0.0844,0.3091
2,48.3588,43.2006,-1.6726,-0.3077,0.5696,-1.034,0.3709,0.2011,0.2846
2,48.2069,41.3555,-1.521,0.0586,0.8157,-0.9933,0.5538,0.1084,0.689
2,48.5578,38.7852,-1.5128,0.2034,0.7725,-0.8847,0.5888,0.3537,0.758
2,49.095,36.3277,-1.4651,0.216,0.731,-0.8787,0.6936,0.783,0.5981
2,49.1646,35.9072,-1.4306,0.2462,1.0194,-0.6641,0.6865,-0.1906,0.7184
2,50.0878,35.0908,-1.3611,-0.0391,1.3362,-0.8644,0.7242,0.4374,0.555
2,50.4798,35.1347,-1.2166,0.2148,1.1341,-0.6415,0.8362,0.12,1.0037
2,51.1634,34.522,-1.0934,0.0487,1.4149,-0.6712,0.8098,-0.0643,0.7359
2,50.9562,35.0923,-1.1316,-0.0712,1.5155,-0.3252,0.6525,0.1597,0.8629
2,51.2018,35.9322,-1.0569,-0.1344,1.6313,-0.4853,0.7197,0.0545,0.9533
2,52.2626,34.5221,-0.966,-0.0907,2.1046,-0.3654,0.838,-0.2184,0.6942
2,52.6347,33.9055,-0.9932,-0.3287,2.2274,-0.6269,0.9903,0.2667,1.4669
2,54.191,34.5882,-0.7858,0.1339,1.7803,-0.2427,0.7355,0.2961,1.5357
2,56.5841,34.844,-0.816,0.0388,1.8389,-0.3945,0.7637,-0.0655,1.1668
2,58.3514,35.091,-0.7802,0.5141,1.5941,-0.1067,0.4433,0.0465,1.13
2,61.2036,34.4629,-0.6535,0.6367,1.8307,-0.3276,1.0289,0.0677,0.9095
2,63.1801,33.6809,-0.5959,0.8464,1.51,-0.2967,0.7075,0.5368,0.7352
2,66.3062,32.9617,-0.489,1.1559,1.5782,-0.4431,0.9319,0.414,1.2613
2,69.2605,31.3588,-0.4027,1.2798,0.9853,-0.5504,0.9618,0.4567,0.9075
2,73.133,30.2056,-0.3912,1.4675,1.0457,-0.3184,0.9893,0.8326,1.1462
2,76.5165,29.0799,-0.2745,1.6569,0.6876,-0.6074,1.0732,0.6603,1.463
2,80.34,28.3176,-0.175,1.4488,0.4754,-0.7055,1.0181,0.7498,1.1674
2,84.6805,28.1282,-0.2218,1.2001,0.0763,-0.8096,1.0651,1.1008,1.0817
2,87.5199,27.2318,-0.1447,1.2695,-0.0029,-0.8026,0.9793,1.2363,0.7728
2,90.7601,26.7516,-0.116,1.2667,-0.1396,-0.5603,0.8163,1.0846,0.3528
2,94.7836,26.9225,-0.1245,0.8894,0.3764,-0.3445,0.7356,0.9304,-0.0886
2,97.5527,26.9079,-0.1125,0.9694,-0.0205,-0.5829,0.65,1.1223,0.0942
2,100.3708,26.6767,-0.1397,0.6436,0.5287,-0.5147,0.948,1.0607,-0.0435
2,101.2896,25.4852,-0.1298,0.8301,0.4681,-0.7624,0.864,0.6839,0.2273
11,103.4987,26.0419,-0.0734,0.7297,0.384,-0.6569,0.709,0.8279,0.0831
11,106.3775,26.2262,-0.1059,0.7155,0.2698,-0.9039,0.5672,0.6452,0.4004
11,108.3006,25.889,-0.0077,0.6808,0.4375,-0.9251,0.4952,0.5177,0.4435
11,109.6484,26.3577,0.0513,0.6105,0.291,-0.8005,0.5643,0.8077,0.1536
11,112.5411,27.2767,0.0552,0.3717,0.176,-1.0658,0.5469,0.8133,0.1086
11,115.2928,26.5531,0.0201,0.6804,0.1972,-1.1535,0.5818,0.7844,0.4356
11,118.093,26.9411,0.0794,0.4902,0.2151,-1.1353,0.5408,0.5366,0.1825
11,121.6,26.7401,0.0265,0.483,-0.188,-1.1979,0.3754,0.3298,0.3
11,123.275,26.2032,-0.0766,0.6314,-0.0718,-1.0534,0.2741,0.6697,0.4628
11,124.7051,25.8404,-0.0721,0.7716,-0.0989,-0.9465,0.1982,0.3227,0.2426
11,126.3113,25.0906,-0.0705,0.9199,0.0055,-0.8231,0.3512,0.2803,0.6463
11,127.9751,25.1721,-0.034,0.7287,-0.0034,-0.9108,0.2347,0.5343,0.3446
11,129.8536,25.3042,0.0376,0.633,-0.1438,-0.9045,0.4256,0.3597,0.374
11,131.9297,26.4973,-0.0632,0.4955,-0.0689,-0.9578,0.0797,0.2187,0.2216
11,134.0424,27.2448,-0.0147,0.5801,-0.1563,-0.899,0.2707,0.4126,-0.0145
11,136.126,27.3172,-0.0122,0.4012,-0.0604,-0.7483,0.3177,0.2434,0.0369
11,136.9081,27.228,-0.0489,0.3858,0.0852,-1.0005,0.3035,0.2169,0.5571
11,139.399,26.911,-0.0172,0.4632,-0.2418,-0.9637,0.0511,0.3345,0.1384
11,140.6258,26.6634,0.0415,0.2477,-0.2541,-0.9523,0.4496,0.0439,0.1444
11,143.6195,27.1461,-0.0186,0.5432,-0.1273,-0.8532,0.1693,0.4828,0.3483
11,146.7703,25.8516,-0.0284,0.3456,0.0125,-1.0644,0.4211,-0.2213,0.1834
11,149.8598,25.7597,0.1004,0.5814,-0.0081,-0.9481,0.3492,-0.0907,0.5986
11,152.8638,25.4746,0.0643,0.4554,0.0658,-1.0829,0.2098,0.1903,0.2803
11,155.5013,25.5278,0.0388,0.2344,0.2821,-0.9199,1.032,-0.0553,0.2122
11,158.1176,26.4863,0.0544,0.272,0.0033,-1.2258,0.6392,0.1474,0.7265
11,161.2704,27.2534,0.1714,0.1559,0.0646,-1.2405,0.6028,-0.3223,0.3211
11,164.4973,27.2719,0.0746,0.2852,-0.0042,-1.1373,0.6786,0.229,0.5707
11,167.8394,27.2728,0.1248,0.3716,0.3775,-0.9583,1.0492,0.1268,0.4996
11,169.8604,27.1585,0.1711,0.3519,0.1002,-0.9892,0.8501,0.2538,0.4001
11,173.4516,27.7572,0.105,0.4848,0.3771,-1.135,0.5964,0.3788,0.7102
11,176.3944,27.4065,0.16,0.6075,0.1264,-0.9834,0.7615,0.0311,0.6482
11,178.753,27.2607,0.0786,0.6759,0.3618,-0.9248,0.7744,0.2803,0.9057
11,182.2957,27.9425,0.1147,0.4303,0.3597,-1.0335,0.8326,0.108,1.3146
11,184.767,27.9383,0.0622,0.4558,0.229,-0.92,0.866,-0.1094,0.8241
11,188.7181,27.5418,0.0949,0.5861,0.4511,-0.8041,0.8563,-0.0957,0.9386
11,191.2198,28.5203,0.0509,0.5935,0.455,-0.9584,0.9527,-0.0045,1.1531
11,194.5046,28.7167,0.0142,0.9088,0.4731,-0.732,0.7312,0.3286,0.833
11,198.1859,28.6474,0.0506,0.8296,0.2268,-0.916,0.748,0.2635,1.5805
11,202.2917,28.1569,0.1257,0.7415,0.1925,-0.8157,0.7034,-0.0141,0.9625
11,205.692,28.6184,0.1794,0.7128,0.3696,-0.9691,0.6919,0.3715,1.5239
11,208.568,29.1773,0.1244,0.5226,0.3413,-0.9092,0.8195,0.6779,1.3047
11,212.3478,29.2582,0.2156,0.5013,0.2612,-0.8367,1.0489,-0.1222,0.7437
11,215.3149,30.3638,0.2018,0.552,0.393,-0.86,1.0521,0.3331,0.8851
11,219.2445,30.2529,0.2131,0.7283,0.2829,-0.8219,1.0788,0.5885,1.1115
11,222.449,30.5322,0.195,0.7188,0.0673,-0.7295,1.0437,0.3751,0.8413
11,224.7367,30.144,0.2541,0.736,0.0386,-0.7063,1.2814,0.5786,0.7126
11,228.5563,30.7415,0.2372,0.6092,0.1999,-0.8252,0.8377,0.5195,0.8018
11,232.503,30.186,0.1254,0.5152,0.4265,-0.8825,0.8434,0.3453,1.1507
11,236.1846,30.3318,0.1923,0.7499,0.1867,-0.7298,0.7141,0.7544,1.1651
11,238.3441,31.0953,0.0753,0.7269,0.2148,-0.628,0.9069,0.0837,0.7522
11,241.0007,30.2937,0.0648,0.8253,0.193,-0.6018,0.512,0.3086,1.072
11,241.5846,30.0273,0.0549,0.5032,0.3723,-0.6759,0.6335,0.5513,0.654
11,242.2066,30.0761,0.0652,0.4962,0.3781,-0.6092,0.9537,0.5555,1.1206
11,242.6591,30.9116,0.0721,0.4087,0.3526,-0.6055,0.819,0.4718,0.7592
11,243.9032,29.838,-0.0679,0.3905,0.1241,-0.6472,0.818,0.259,0.9403
11,245.6512,30.2692,-0.0109,0.2453,0.184,-0.7435,0.9236,0.3367,0.8302
11,247.0974,30.077,0.0428,0.118,0.0304,-0.8332,0.8186,0.4938,1.0005
11,246.9494,29.3848,-0.0049,0.0627,0.3262,-0.7148,1.0486,0.3065,0.5887
11,246.7627,29.9531,-0.0611,0.1091,0.2367,-0.9328,0.9547,0.5188,1.0142
11,245.8545,28.8339,-0.1171,0.0346,0.197,-0.7343,0.6676,0.4184,0.8949
11,245.8171,28.8903,0.0203,0.1079,0.295,-0.6849,0.569,0.4182,0.8809
11,246.3441,29.5658,-0.1306,-0.2103,0.1759,-0.7889,0.5137,0.3278,0.422
11,245.9174,29.0835,0.0447,0.1228,0.1034,-0.7367,0.3937,0.3457,1.0988
11,245.2246,28.464,-0.0351,-0.122,0.2198,-0.9108,0.5058,0.3106,1.043
11,245.5984,28.8447,-0.1292,0.1334,0.0343,-0.6351,0.4001,0.5248,1.063
11,245.9213,29.3481,0.0614,-0.2891,-0.3574,-0.9029,0.5904,0.1638,1.1537
11,245.4475,29.5992,-0.0528,-0.2576,-0.3243,-0.8379,0.4546,0.1332,1.1433
11,245.7556,29.4978,-0.0081,-0.2275,-0.4012,-0.7826,0.1675,0.1085,0.5835
11,245.536,29.3277,-0.0109,-0.003,-0.246,-0.8208,0.4832,0.1523,0.6726
11,245.4199,29.3171,-0.0446,-0.0532,-0.322,-0.8814,0.4878,-0.1871,1.2172
11,245.1895,29.0939,-0.042,-0.0309,-0.3884,-0.9423,0.3876,0.0114,0.6557
11,245.7238,29.4988,-0.1136,-0.1529,-0.0972,-0.802,0.438,-0.2605,0.2505
11,246.2812,29.4346,-0.1662,-0.0563,-0.2372,-0.9893,0.2283,-0.5006,0.593
11,246.8334,29.7566,-0.0442,-0.0376,-0.2031,-0.9108,0.2053,-0.2076,0.8784
11,247.1016,29.1856,-0.0205,0.253,-0.2543,-0.6932,0.4921,0.0486,0.4486
11,247.0547,29.6483,-0.0049,0.2513,-0.1753,-0.674,0.7433,-0.0837,0.7873
11,247.1649,28.8636,-0.0724,0.3695,-0.2362,-0.6693,0.3724,0.3054,0.8116
9,248.1083,30.4823,-0.0635,0.3292,-0.3528,-0.7183,0.3631,0.0342,0.5909
9,248.8201,30.3657,-0.067,0.2549,-0.1798,-0.3873,0.8064,0.1914,0.5878
9,250.6704,30.2514,-0.0017,0.3513,-0.1927,-0.4726,0.711,0.3099,0.7306
9,252.5186,29.9679,0.0607,0.3614,-0.2235,-0.5867,0.818,-0.1916,0.6067
9,254.634,30.1703,0.0639,0.3225,-0.2202,-0.7319,1.0602,0.3625,0.4293
9,258.479,31.2804,0.1684,0.3078,-0.2325,-0.7618,0.9887,0.5465,0.4982
9,261.1328,31.6776,0.1775,0.3472,0.1375,-0.8137,0.9981,0.1277,0.3319
9,262.9694,31.3474,0.1882,0.3346,-0.1088,-0.6351,0.7697,0.0635,0.5194
9,266.1787,32.5371,0.1484,0.3866,-0.0533,-0.7751,0.9882,0.1033,-0.0711
9,268.8113,32.5959,0.1023,0.3243,0.1014,-1.019,1.1801,0.3623,0.2692
9,272.7944,33.0219,0.165,0.4731,-0.0197,-0.7884,1.3036,0.0086,0.0495
9,276.4278,33.148,0.2459,0.3428,-0.1619,-0.5177,1.0145,-0.1371,0.2314
9,281.2437,33.7015,0.1887,0.4933,0.4558,-0.8123,0.9617,0.5469,0.7038
9,284.2625,34.2279,0.1579,0.5625,0.2156,-0.7585,0.9765,0.2593,0.4175
9,288.6941,35.6154,0.18,0.5666,0.0832,-0.5385,1.3769,0.0919,0.3383
9,292.7933,37.3127,0.1776,0.5953,0.2969,-1.052,1.0778,0.5561,0.7114
9,294.6676,39.1627,0.2454,0.6617,0.0523,-0.8773,1.0955,0.2829,0.662
9,295.2877,39.357,0.3895,0.6604,0.2752,-0.7502,0.9107,-0.0852,0.6425
9,296.4625,39.4317,0.3022,0.7031,0.2182,-1.019,1.0646,-0.1334,1.0698
9,296.6167,38.7458,0.324,0.8215,0.6821,-0.4992,1.0499,0.1702,0.934
9,296.8223,39.5559,0.2978,0.8098,0.4749,-0.7951,1.0024,0.2409,0.6298
9,295.9054,39.2103,0.3665,0.6107,0.3705,-0.8527,0.9148,0.0913,1.3994
7,294.8653,39.0728,0.2884,0.5006,-0.2913,-0.7989,0.9755,0.2749,1.4084
7,295.376,36.8841,0.1736,0.1519,-0.3468,-0.6727,0.7661,0.2309,1.1096
7,295.2901,35.7829,0.0474,0.3865,-0.5118,-0.4491,0.6028,0.6165,1.2172
7,296.0033,34.4774,-0.069,0.4689,-0.63,-0.6401,0.6334,0.4964,0.9503
7,297.2868,34.0609,-0.0355,0.7451,-0.4391,-0.4669,0.6712,0.0918,0.2721
7,297.3534,32.3078,-0.1142,0.763,-0.9327,-0.4756,0.6438,0.481,0.8635
7,298.3452,31.3866,-0.1544,0.9042,-0.7651,-0.5427,0.8135,0.3597,0.8662
7,298.7799,30.5894,-0.2738,0.7468,-1.0408,-0.2691,0.5821,0.7169,0.7231
7,299.2186,30.2236,-0.1759,0.9235,-0.902,-0.2339,0.3878,0.5353,0.6086
0,299.853,29.7963,-0.2494,0.9462,-0.9505,-0.5668,0.1931,0.4652,0.9119
0,300.1944,30.0327,-0.2059,0.9304,-0.8157,-0.5715,0.3138,0.4729,0.8849
0,299.9802,29.7223,-0.27,0.8985,-0.8092,-0.3987,0.3006,0.1909,0.6662
0,300.0418,29.8545,-0.2435,0.9121,-1.0021,-0.4253,0.4414,0.5701,0.7213
0,299.4423,30.8222,-0.2648,1.0575,-0.9454,-0.3485,0.4129,0.4321,1.144
58,297.2818,31.7744,-0.1124,0.053,-0.4854,-0.4415,0.2927,-0.7553,0.5557
58,292.3992,32.5514,0.0832,-1.3811,-0.0037,-0.2659,-1.3472,-0.1619,0.4622
58,289.0714,32.7569,-0.1536,-1.6889,-0.2581,-0.5093,-2.1574,0.104,1.0353
58,284.8742,33.1965,-2.9704,-2.1324,-0.3339,-0.0687,-0.5733,-1.321,0.8848
58,284.0231,34.0605,-2.58,-2.212,-0.984,-0.0664,-0.4636,0.1689,1.0981
4,283.8586,35.4871,-2.5987,-2.1368,-0.9504,-0.0987,-0.3152,0.1745,0.9491
4,283.9593,37.3352,-2.5937,-2.1376,-0.9556,-0.1382,-0.2881,0.1893,0.993
4,285.114,40.1805,-2.4022,-1.9782,-0.8947,-0.1491,-0.1176,0.2539,0.8575
8,287.1816,44.1345,1.2224,-3.0643,-0.2371,1.208,-5.4688,-2.2655,5.133
8,289.7705,47.8279,1.1063,-1.4745,0.4608,0.4619,-2.937,-0.7211,2.6568
8,292.5425,52.8278,1.1671,-0.0193,0.5361,-1.0748,-0.5963,0.1965,-0.2678
4,293.6231,55.9429,1.1208,0.008,0.5756,-1.1365,-0.3368,0.2775,-0.4086
4,294.8929,57.0412,1.0441,0.0691,0.6302,-1.0381,-0.2142,0.3052,-0.6452
4,294.6357,56.1203,1.0578,0.1079,0.7231,-1.0293,-0.185,0.2615,-0.6446
4,294.4163,56.7244,1.073,0.0646,0.7533,-1.0371,-0.3177,0.2038,-0.4662
10,294.3885,54.9999,1.1145,0.0472,0.7023,-1.3117,-0.2111,0.2776,-0.6115
10,293.5489,54.7496,1.1312,-0.2395,0.8405,-1.2128,-0.55,0.0177,-0.6331
10,292.8322,54.2598,1.1893,-0.2456,0.867,-0.9103,-0.533,0.04,-0.2216
0,292.4072,54.3485,1.2363,-0.2286,0.747,-1.2643,-0.5347,-0.2625,-0.966
0,292.5364,54.7977,1.1062,-0.1013,0.9217,-1.1388,-0.5529,-0.116,-0.5499
0,292.846,54.4363,1.1191,-0.1092,0.828,-1.1376,-0.4264,0.2545,-0.6203
0,292.7181,54.0393,1.226,-0.2071,1.0162,-1.2342,-0.3367,-0.2961,-0.2204
0,292.5466,53.7588,1.1816,-0.2157,1.138,-1.204,-0.2795,-0.3636,-0.4331
0,292.9184,54.0821,1.2939,-0.3233,1.0555,-1.2614,-0.3522,0.0696,-0.631
0,292.3058,54.1309,1.1863,-0.0999,0.935,-1.0057,-0.3159,0.1305,-0.427
0,292.1432,52.8632,1.2059,-0.292,0.9648,-1.1798,-0.5274,-0.4886,-0.5027
0,291.947,52.1042,1.124,-0.2057,0.9761,-1.0329,-0.3416,-0.0853,-0.7015
0,291.5694,53.0593,1.3224,-0.2659,0.8866,-0.8796,-0.478,-0.1399,-0.402
0,289.9732,53.3987,1.2673,-0.2882,0.8126,-0.8839,-0.72,-0.0335,-0.7407
0,290.9811,54.2437,1.3696,-0.2844,0.9022,-0.9668,-0.5353,-0.1287,-0.6744
0,291.7391,55.7076,1.3772,-0.2161,0.7815,-0.8606,-0.6158,-0.3233,-0.4003
0,292.4572,56.9092,1.4084,-0.0617,0.8058,-0.6753,-0.2047,-0.6982,-0.4582
0,291.8028,58.937,1.3865,-0.078,0.7726,-0.6972,-0.2187,-0.2702,-0.6794
0,292.0007,61.2108,1.5207,-0.0253,0.9685,-0.8567,-0.3982,-0.7816,-0.4268
0,292.88,64.03,1.5087,0.026,0.8686,-0.7029,0.0216,-0.9883,-0.4603
0,292.7415,66.6639,1.5188,0.256,0.6805,-0.5409,0.1339,-0.3307,-0.2024
0,292.9456,69.7706,1.5832,0.3224,0.4607,-0.7898,-0.2981,-0.5846,-0.2976
0,293.0636,72.6956,1.5381,0.3127,0.6093,-0.3661,-0.1942,-0.516,-0.3308
0,293.6354,75.268,1.5419,0.2228,0.5488,-0.3301,-0.2466,-0.4832,-0.5242
0,293.4398,79.6037,1.5019,0.3414,0.3835,-0.2129,0.0286,-0.2501,-0.13
0,295.0156,83.263,1.4165,0.1856,0.3351,-0.2838,0.0942,-0.2182,-0.3448
0,295.8237,86.6536,1.5228,0.098,0.441,-0.2922,-0.2456,-0.4312,-0.1421
0,295.4439,89.3869,1.552,0.0022,0.3031,-0.125,0.2012,-0.4925,-0.5357
0,296.389,91.8492,1.6131,0.1965,0.5027,-0.3268,-0.0106,-0.4098,-0.346
0,296.4681,94.684,1.6272,0.1081,0.4741,-0.4061,-0.0824,-0.2156,-0.3855
0,297.1599,98.3017,1.6093,0.2003,0.367,-0.053,0.116,-0.1182,-0.0193
0,297.6692,101.2309,1.5316,0.1053,0.1927,-0.2025,-0.2132,0.043,-0.0831
0,298.625,104.8495,1.5583,0.0358,0.3775,-0.4202,-0.3854,-0.0991,-0.3145
0,300.1179,108.1133,1.5288,0.2454,0.1555,-0.1841,0.0405,0.0098,-0.1622
0,300.7044,111.3866,1.5309,0.1343,0.2149,-0.4274,-0.1545,0.159,0.1303
0,301.0905,116.2465,1.5692,0.2407,0.1371,-0.1796,0.0223,0.0177,-0.1979
0,300.6546,120.217,1.5532,0.2076,0.0659,-0.0297,0.0636,-0.5637,-0.2452
0,301.1575,122.8776,1.6065,0.1938,0.0839,-0.0684,0.1401,-0.2337,-0.4455
0,301.9861,127.3631,1.6056,0.3314,0.1363,-0.1021,0.1665,-0.0681,-0.5416
0,303.2376,129.942,1.5307,0.2093,0.0736,-0.196,0.3709,0.0116,-0.6847
0,302.7969,133.6326,1.5429,0.32,0.165,-0.1168,0.1796,-0.0732,-0.082
0,303.2858,136.9335,1.6262,0.2366,0.1242,-0.2126,0.2852,-0.0568,-0.4214
0,303.8898,139.2239,1.5379,0.0008,0.1502,-0.0461,-0.0007,0.2393,-0.3785
0,304.4382,143.4523,1.6005,0.0599,0.2119,0.0272,0.1031,0.0364,-0.2074
0,305.253,146.7392,1.5548,0.006,0.1144,-0.1485,0.1575,-0.1286,-0.0307
0,305.515,149.2766,1.5717,0.1033,0.0117,-0.3261,-0.1041,-0.0611,-0.1009
0,304.4805,152.1795,1.5785,0.0762,0.0851,-0.5629,0.148,-0.1631,0.004
0,304.2395,154.6942,1.646,0.2425,0.054,-0.26,0.1591,-0.0518,-0.0381
2,303.4065,157.9374,1.7517,-0.0222,0.3616,-0.2459,0.1512,-0.2064,0.0103
2,302.2666,159.6988,1.7232,0.0855,0.4186,-0.3256,0.2109,-0.2057,0.0277
2,302.3409,161.7767,1.9119,-0.0761,0.5123,-0.018,-0.0926,-0.2515,-0.0961
2,301.6471,163.538,2.2007,-0.0477,0.5534,-0.294,0.1178,-0.4819,-0.1
2,299.7499,165.8337,2.1119,-0.3574,1.1894,0.0865,0.0994,-0.6459,-0.5269
2,299.276,167.1437,2.203,-0.2893,0.9487,-0.2366,0.1638,-0.7117,-0.7132
2,297.2226,170.259,2.2074,-0.6507,1.2285,-0.0601,0.0195,-0.2345,-0.8047
5,294.172,173.1735,2.3936,-0.2496,1.3338,0.1808,0.1173,-0.628,-0.6706
1,292.1589,174.4901,2.2104,-0.1695,0.7175,0.1575,0.1104,-0.0763,-0.5853
1,290.1372,176.284,2.2685,0.4223,0.7694,0.0803,0.2756,-0.3034,-0.1981
1,288.7783,179.4405,2.3182,0.2082,0.6402,-0.5711,0.6083,-0.52,-0.5906
1,288.066,181.4044,2.2626,0.2983,0.3026,-0.607,0.6414,-0.2002,-0.7277
1,287.1045,184.2226,2.3093,0.2416,0.5984,-0.7313,0.3553,-0.4234,-0.6886
1,287.1965,187.0935,2.2297,0.3657,0.2135,-0.7375,0.1931,-0.3586,-0.3828
1,286.3349,189.34,2.1577,0.3507,0.1792,-0.5092,0.2047,-0.3866,-0.2285
1,287.5442,192.2207,1.9816,0.446,0.1868,-0.1416,-0.1126,-0.0845,0.1305
1,287.6967,194.4398,1.9176,0.2749,-0.0788,-0.2847,0.3313,-0.0426,-0.303
1,288.139,195.9221,1.8742,0.4187,-0.2485,-0.2413,0.1513,-0.2622,-0.1873
1,288.4077,198.4425,1.8203,0.2823,-0.3256,-0.523,0.1481,0.1016,0.2135
0,288.0495,202.047,1.7004,0.4848,-0.2748,-0.4661,0.0434,0.2507,-0.0004
0,289.0074,206.8337,1.6141,0.428,-0.1968,-0.5588,0.1037,-0.1412,-0.1672
0,289.7592,211.0454,1.6232,0.3708,-0.2905,-0.5201,-0.0367,-0.048,-0.2461
0,290.5753,213.9742,1.4882,0.3907,-0.2603,-0.5979,0.0314,0.1034,0.2127
0,291.5089,217.158,1.564,0.4093,-0.1786,-0.6134,-0.0543,-0.0361,-0.2246
0,292.6018,219.8673,1.4892,0.3035,0.0977,-0.3939,-0.1027,-0.4667,-0.0107
0,292.2263,224.6491,1.4358,-0.0309,0.1387,-0.5807,0.0732,0.1458,-0.0364
0,293.672,228.1104,1.4183,0.2072,0.1906,-0.5286,0.0961,-0.2908,-0.2541
0,294.5634,231.7101,1.4252,0.1662,0.043,-0.3265,-0.1053,-0.0555,0.1754
0,296.2508,236.209,1.4178,0.3517,0.1285,-0.6214,0.0418,-0.047,0.3442
0,297.3664,239.1489,1.49,0.3978,0.1019,-0.7137,0.2177,-0.1965,0.1219
0,297.7766,242.9561,1.5072,0.5568,0.2216,-0.6918,0.2807,-0.2719,0.2093
0,297.4363,246.5549,1.5451,0.6885,0.3378,-0.6303,0.2959,-0.397,0.0594
