syllable,centroid x,centroid y,heading,latent_state 0,latent_state 1,latent_state 2,latent_state 3,latent_state 4,latent_state 5
26,91.8342,306.2271,-0.1552,-2.6337,1.7276,5.1588,-2.4158,-0.2955,1.1817
26,91.7889,306.1547,-0.1434,-0.3816,0.9913,2.6954,-5.8591,2.1088,-0.0677
26,94.9023,306.4544,0.0486,0.6611,-2.3042,-2.1722,1.8984,-1.6309,0.2594
26,98.2815,306.2026,0.0552,1.0993,-1.2907,-1.3585,0.3888,-1.185,1.5305
26,101.3797,306.4284,0.0265,1.5264,-1.7455,-1.765,1.3085,-1.9219,1.9483
26,103.6439,307.2036,-0.0367,1.7697,-1.5268,-1.8576,1.6354,-1.5372,1.3868
26,106.5049,307.0518,0.0016,2.0018,-1.4917,-1.9589,1.577,-1.8646,1.2405
26,108.6151,307.0634,-0.0131,1.9558,-1.3401,-1.3741,1.4572,-1.1708,1.6818
26,110.9094,307.0916,0.0801,1.8466,-1.315,-1.5579,1.4827,-1.5098,1.5788
26,113.8295,307.8518,0.0563,1.5318,-1.3459,-1.3364,1.5304,-1.0049,1.2812
26,116.313,308.3048,-0.0,1.543,-1.4297,-1.4292,1.8285,-1.4059,1.5088
26,119.0094,309.4008,0.0704,1.6418,-1.5297,-1.4907,1.8127,-1.7413,0.9756
26,121.6036,309.3753,0.0902,1.764,-1.4697,-1.5768,2.0131,-1.5999,1.0594
26,125.0078,309.7689,0.0067,1.7735,-1.233,-1.6487,1.7013,-1.5813,0.9045
26,127.1237,310.0842,0.0088,1.5947,-1.1923,-1.3422,1.8019,-1.4893,1.1389
26,129.4901,309.9648,-0.0388,1.7469,-1.2358,-1.4798,1.6727,-0.9162,0.7865
26,132.8469,309.9087,-0.0274,1.9271,-0.9607,-1.4099,1.4921,-1.1032,1.1846
26,134.4812,310.0601,-0.035,1.811,-0.8948,-1.1835,1.3888,-1.1642,0.9444
26,137.4883,309.8577,-0.0749,1.7771,-0.9205,-1.243,1.433,-1.1175,1.1783
26,139.9746,310.5665,0.0129,1.5996,-0.8931,-0.932,1.5217,-0.8326,0.9889
26,142.0008,310.1536,0.0033,1.5801,-1.0561,-1.2358,1.6194,-0.9009,0.8579
26,145.2491,309.7875,-0.0523,1.6048,-1.0902,-1.0665,1.2438,-0.8057,1.2051
26,147.6381,309.1917,-0.0352,1.6554,-0.9882,-1.3363,1.2463,-0.8854,0.9498
