syllable,centroid x,centroid y,heading,latent_state 0,latent_state 1,latent_state 2,latent_state 3,latent_state 4,latent_state 5
2,302.5122,296.1469,1.4948,-1.2848,-0.1988,2.9693,2.3372,2.3904,1.7743
2,303.2381,296.2,1.6085,-0.6366,-0.259,2.5868,1.9702,-0.1777,-7.6994
2,302.2879,296.0031,1.4836,0.6389,-0.786,-0.0896,-0.0436,0.3655,0.736
2,300.927,296.2084,1.5249,0.7583,-0.8148,0.4453,-0.0761,0.7978,-1.711
2,300.5187,295.1336,1.6256,0.9078,-0.1489,-0.3335,0.8119,0.0915,-0.4987
2,299.512,295.2245,1.7217,0.8173,0.0147,0.0436,0.296,0.2617,-1.1278
2,299.0445,295.4958,1.7885,0.8388,0.5141,-0.2037,0.627,0.0429,-0.8611
2,297.7825,295.3644,1.8117,0.8687,1.3361,-0.18,0.7884,-0.4492,-0.7693
2,295.4462,296.7051,1.9963,1.0581,1.7278,-0.2415,0.9651,-0.594,-0.8568
2,293.7554,297.8998,2.1595,1.0779,1.557,-0.2875,0.8064,-0.6797,-0.839
2,292.1644,299.2517,2.2174,1.1267,1.794,-0.2414,0.9882,-0.285,-0.6255
2,290.0576,300.5107,2.2569,1.1644,1.4352,-0.1843,1.0104,-0.1753,-0.2562
2,288.5576,301.5211,2.3361,1.3668,1.5887,0.0938,0.8538,-0.3402,-0.1555
2,285.9598,302.0576,2.4002,1.5626,1.6633,0.1029,1.0952,-0.1956,0.2258
0,282.4907,303.0693,2.4465,1.5536,1.437,0.1037,1.289,0.0514,0.3982
0,278.0124,305.1912,2.5347,1.4921,1.3849,0.3412,1.3967,-0.3315,0.1503
0,275.4237,305.396,2.5929,1.3655,1.5038,0.2926,1.1143,-0.2891,-0.206
0,272.5675,306.5443,2.6914,1.5641,1.4822,0.442,1.1219,0.5929,0.497
0,270.2628,307.5917,2.6905,1.4174,1.4899,0.5002,1.003,0.3459,0.1965
0,268.7638,308.2069,2.8009,1.5131,1.3957,0.2832,1.0352,0.7105,0.4499
0,267.9229,308.1578,2.7871,1.4624,1.2945,0.036,0.9957,0.7327,0.4204
0,266.3813,307.4969,2.8223,1.511,1.2494,0.543,1.2578,0.5835,0.6534
0,262.946,306.0536,2.8744,1.5722,1.2134,0.4125,1.3226,0.4666,0.3339
0,260.349,306.6719,2.9527,1.4693,1.1187,0.2071,1.2102,-0.0807,0.3671
0,256.6827,307.1431,2.9892,1.3791,1.1599,-0.0184,1.8013,0.1607,0.6912
0,251.9546,308.4624,3.0822,1.246,1.0886,-0.0029,1.4495,0.1935,0.5325
0,248.5913,307.5128,2.9909,1.3127,1.2552,-0.0447,1.1843,0.4932,0.8177
0,245.5877,308.9092,3.1211,1.4061,1.2821,0.1658,1.5285,0.2003,0.847
1,240.686,309.4243,3.1048,1.2194,1.0797,0.1426,1.2698,0.099,0.6596
1,235.0535,308.8548,3.1097,1.4477,0.8273,0.0517,1.2834,0.3069,0.9087
1,231.363,309.041,3.0755,1.4359,0.7763,0.0616,1.4089,0.4366,0.8523
1,227.8774,309.3863,3.0375,1.5401,0.6484,-0.1739,1.3007,0.093,0.4738
1,225.1834,309.6581,2.9735,1.6724,0.718,-0.158,1.3487,0.0604,0.6152
1,223.735,309.9983,2.9991,1.2127,0.118,-0.3357,1.2824,0.094,0.2733
1,223.4298,310.7497,2.9249,1.314,0.0622,-0.0441,1.0794,0.3818,0.5601
3,223.8223,311.7618,2.8497,1.0984,-0.0902,-0.1664,0.8084,0.4498,0.1792
3,225.5625,311.4706,2.8713,1.3557,-0.2469,0.3116,0.7019,0.5584,0.3957
2,225.8287,311.1217,2.8545,1.232,-0.1923,0.3931,0.7328,0.6913,0.3444
2,225.3859,310.8418,2.813,1.5209,-0.455,0.4717,0.4619,0.6408,0.175
2,225.0351,310.9487,2.8026,1.4995,-0.4456,0.1049,0.7346,0.8241,0.7269
2,223.2551,311.2255,2.7677,1.6082,-0.8069,-0.0182,0.558,0.8532,0.2679
2,221.8517,311.2601,2.8491,1.6627,-0.666,-0.019,0.8578,0.9391,0.3111
2,221.9053,311.3803,2.8514,1.6445,-0.6458,-0.0721,0.8121,0.5804,0.0957
