syllable,centroid x,centroid y,heading,latent_state 0,latent_state 1,latent_state 2,latent_state 3,latent_state 4,latent_state 5
5,150.9873,298.9855,-2.7686,0.1121,-0.2772,0.1831,0.9658,5.1401,-2.9384
5,150.7442,299.3751,-2.7763,0.7606,-2.3549,-0.9723,0.9968,-1.8144,2.0636
5,150.495,299.7401,-2.7363,-0.1674,1.1863,0.4815,-0.3876,-0.2571,1.068
5,148.6276,297.6807,-2.6639,-0.085,0.2291,-0.1264,0.5149,0.7327,-0.2033
5,146.1326,295.7459,-2.598,-0.2234,0.6836,-0.1648,0.2393,-0.1262,0.3221
5,144.0741,294.647,-2.5391,-0.0632,0.1556,-0.2973,0.2217,-0.0285,1.3188
5,141.0653,292.8684,-2.5647,-0.1457,0.307,-0.3331,0.4619,-0.1502,0.3068
5,137.5904,291.0896,-2.6664,-0.0502,0.1752,-0.2978,0.4041,-0.1498,0.8049
5,134.8482,289.9416,-2.6235,-0.0457,0.1982,-0.6271,0.4088,0.0172,0.4866
5,131.7879,288.2337,-2.6442,0.0439,-0.0846,-0.6161,0.0237,-0.0117,-0.0468
5,128.7249,286.5892,-2.7035,0.0214,-0.2314,-0.6867,0.2231,-0.1907,0.6803
5,125.0571,287.3135,-2.8724,-0.068,0.1809,-0.8817,0.4576,-0.1377,0.4765
5,121.7211,287.8903,-2.7947,0.1787,-0.1218,-0.9068,0.3293,-0.2552,0.2447
5,118.2644,287.3136,-2.8107,0.0551,-0.2543,-0.7973,0.1092,-0.0837,0.3832
5,114.8125,288.3896,-3.0328,0.1151,-0.3498,-0.8791,0.1524,-0.0112,0.2774
5,111.3047,289.0734,-3.0716,0.2116,-0.3192,-0.8796,0.262,-0.185,0.3928
5,108.5698,290.4134,3.0919,0.1821,-0.4781,-0.7107,0.3898,-0.3897,0.9608
5,103.7766,290.3892,3.0854,0.124,-0.393,-0.7731,0.0227,-0.1475,0.7209
5,100.3045,291.3721,2.9017,0.3097,-0.3763,-0.7984,-0.0396,0.1458,0.6899
5,95.8472,292.4442,2.9534,0.4294,-0.1322,-0.7366,-0.2418,-0.2564,1.15
5,91.9298,293.698,2.9968,0.3966,0.1739,-0.6877,-0.201,-0.1494,0.7287
5,86.4238,295.4021,3.0305,0.4801,0.2981,-0.8074,-0.1406,-0.0343,0.9724
5,82.0177,295.5474,2.9832,0.3684,0.2433,-0.8256,0.0302,0.178,0.8608
5,77.6104,295.1468,3.0338,0.3442,0.3052,-0.9494,-0.072,-0.1811,0.852
5,73.3677,295.9606,3.0763,0.7055,0.3557,-1.096,-0.1412,0.1719,0.8556
5,69.5082,296.3473,3.1091,0.4809,0.324,-1.1212,0.2043,0.2312,0.2684
5,64.8965,296.4863,3.02,0.6127,0.1595,-1.0555,0.5482,0.2176,0.6114
5,60.721,297.8534,-3.1028,0.8466,0.0771,-0.978,0.3745,-0.0234,0.947
5,55.9465,298.4149,3.131,0.775,0.1749,-0.9792,0.682,0.5574,0.4182
1,52.5971,298.5426,3.0576,0.7273,0.1297,-0.7276,0.6468,0.3694,0.1886
1,48.7245,298.5814,3.0706,0.7261,0.4559,-0.9578,0.3732,0.3315,0.2616
1,45.1155,298.8937,3.0652,0.7186,0.2306,-1.0239,0.438,0.4831,0.1971
1,41.9009,299.168,3.0949,0.7847,0.3165,-1.4547,0.5747,-0.0765,-0.0868
1,39.1608,298.7611,3.0413,0.721,0.064,-1.0804,-0.1107,0.3071,0.1061
1,38.1428,299.1398,3.0631,0.685,0.0993,-1.2197,0.3607,0.1298,0.2682
1,37.0533,299.7417,3.1098,0.1964,-0.3849,-0.7522,0.1477,0.6438,-0.4456
1,37.0094,300.4505,-3.0904,0.271,-0.3401,-0.7832,0.3902,0.473,0.1093
1,37.5003,300.717,3.0193,-0.0717,-0.6896,-0.6481,0.0603,0.3613,-0.1599
1,38.2114,301.5357,3.0098,-0.1586,-0.5356,-0.6463,0.2004,0.3036,-0.409
1,39.9304,303.1746,2.906,-0.2108,-0.5833,-0.4672,0.2017,0.6184,-0.3799
1,40.9751,302.9375,2.9022,-0.3698,-0.5875,-0.896,0.3391,0.5829,-0.3668
1,41.2737,303.4452,2.7614,-0.4666,-0.3761,-0.64,0.1238,0.5172,-0.2632
26,40.9416,304.086,2.7765,-0.3986,-0.6676,-0.5216,0.4577,0.3825,-0.4611
26,41.1064,305.0968,2.7207,-0.231,-0.6104,-0.252,0.4949,0.2474,-0.1643
0,40.9073,306.2888,2.5658,-0.146,-0.6806,-0.5059,0.1377,0.2504,-0.1199
0,40.6975,306.5765,2.5562,-0.1422,-0.8129,-0.6899,0.408,0.0302,-0.2209
0,41.0117,307.2213,2.5499,-0.1167,-0.8418,-0.5165,0.1826,0.6523,-0.2249
0,40.7871,308.2474,2.5844,-0.1977,-1.0869,-0.6389,0.1788,0.5425,0.09
0,41.1179,308.5899,2.556,-0.1668,-1.1931,-0.3162,0.4013,0.487,-0.1663
0,40.791,307.8242,2.5248,-0.2333,-1.3578,-0.4851,0.4055,0.7582,-0.3794
