syllable,centroid x,centroid y,heading,latent_state 0,latent_state 1,latent_state 2,latent_state 3,latent_state 4,latent_state 5
16,38.9846,296.2469,2.21,-1.1567,-2.7828,3.6452,0.3975,2.2466,1.0158
16,38.3205,297.3125,2.2368,-0.128,-2.0231,-2.3178,2.1882,-3.9141,-0.412
16,38.4401,298.7806,2.2728,1.228,0.9343,-1.9553,0.8155,-0.2125,0.0829
16,38.3566,299.5291,2.3059,1.0402,0.4646,-1.7535,1.572,0.0057,-0.1665
16,38.0651,300.3387,2.2331,1.3101,0.4622,-1.6726,1.235,-1.3218,0.2829
16,37.8892,300.3049,2.2685,1.4616,0.1257,-1.445,1.3156,-0.9882,0.1589
16,37.9519,299.8443,2.3157,1.4992,0.2708,-1.234,1.3437,-0.5108,0.2948
16,38.0484,299.7145,2.3538,1.5454,0.2865,-1.1284,1.2059,-0.593,0.4118
16,37.5807,299.6345,2.3189,1.2496,0.5056,-0.924,1.3025,-0.3818,0.5488
16,36.5873,300.1321,2.2773,1.071,0.0998,-0.9024,0.8979,-0.31,0.1563
16,36.6326,299.4533,2.3404,0.9945,0.0295,-1.1133,0.5879,-0.3453,0.3767
16,36.9537,300.1249,2.3348,0.9642,-0.0203,-0.6721,0.9048,0.0989,0.2172
16,37.6609,299.9219,2.3066,0.9779,0.2718,-0.9729,0.8681,-0.4532,0.0481
16,37.8227,299.8759,2.2142,0.975,0.2054,-1.0865,0.8573,-0.3491,0.6267
16,38.3258,299.9343,2.3199,1.1538,-0.161,-0.9657,1.0446,-0.0492,0.5338
16,38.1174,301.3029,2.394,1.1648,-0.0293,-1.1451,1.114,-0.3352,0.7006
16,37.9276,301.7809,2.2369,1.3261,-0.1896,-0.7308,1.1516,-0.3454,0.2328
16,37.7234,302.9414,2.1978,1.189,-0.1791,-0.7261,0.9487,-0.2093,0.4287
16,38.339,302.1219,2.187,1.3263,-0.5658,-0.7328,0.9446,0.0257,0.2254
16,37.9301,302.755,2.145,1.2372,-0.4463,-0.5955,0.9658,-0.1605,0.656
16,38.1242,302.1582,2.19,1.1141,-0.452,-0.6436,1.0915,0.0206,0.6369
16,37.4395,301.7394,2.1567,0.9377,-0.4319,-0.7042,1.0762,-0.2674,0.4282
16,36.9644,301.7541,2.1715,0.7314,-0.6792,-1.0794,1.0357,0.1364,0.3085
16,37.0858,301.0722,2.0888,0.7718,-0.5547,-0.725,0.9482,0.1627,0.4269
16,37.2838,301.3378,2.1029,0.7201,-0.54,-0.8891,0.9489,0.2673,0.4765
16,36.9812,301.086,2.1115,0.6448,-0.697,-0.7887,1.016,0.1267,0.394
16,36.9067,301.3708,2.1408,0.6784,-0.5983,-0.8062,0.7946,0.0815,0.267
16,37.4578,301.748,2.0531,0.3857,-0.6894,-1.0368,0.9107,-0.0974,0.2612
16,38.2038,303.0248,1.9488,0.3518,-0.7122,-1.0355,1.118,0.4318,0.3584
0,38.5628,303.0181,2.0802,0.3809,-0.7542,-1.2085,0.9062,-0.3547,0.2404
0,38.5578,303.0919,1.9075,0.4,-0.9119,-1.0147,0.6432,0.4406,0.2173
0,38.3791,302.1191,1.9047,0.5576,-1.1266,-0.9321,0.9703,0.2577,0.5636
1,39.6798,302.4299,1.7583,0.5557,-1.1738,-0.6498,0.7297,0.0596,0.4527
1,39.9917,303.2999,1.6868,0.7469,-1.4047,-0.5372,1.0659,0.0561,0.3863
1,40.8123,303.3865,1.6843,0.6865,-1.4196,-0.2231,0.6564,0.0398,0.2269
1,41.1745,304.2042,1.6891,0.627,-1.6578,-0.3924,0.6864,0.0094,0.0898
1,42.3696,304.4287,1.6296,0.7639,-1.9417,-0.3072,0.5074,0.7482,0.4003
1,43.1913,304.4873,1.4916,0.6914,-1.3008,-0.2968,0.6017,0.2028,0.508
0,43.9122,304.2158,1.5188,0.7767,-1.4938,-0.2266,0.5624,0.3473,-0.0125
0,44.3924,305.1516,1.4177,0.6981,-1.4211,-0.1171,0.4242,0.3041,0.111
0,44.7892,305.2056,1.4572,0.716,-1.4243,0.0241,0.7142,0.5009,0.4994
0,44.9354,305.2804,1.4625,0.6302,-1.6153,-0.3173,0.6556,0.5986,0.3899
3,45.8736,305.3488,1.3358,0.7648,-1.6841,-0.3752,0.6154,0.453,0.6546
3,45.5942,305.6126,1.4192,0.6626,-1.6411,-0.4173,0.3004,0.526,0.3751
3,45.7518,306.9055,1.374,0.7886,-1.5188,-0.4691,0.4668,0.0595,0.4796
3,45.9228,306.6581,1.4018,0.8663,-1.421,-0.1277,0.3641,0.5446,0.2395
3,45.8027,306.5865,1.4636,1.1134,-0.8545,-0.0236,0.7086,0.328,0.1464
3,45.3601,306.6993,1.4613,1.1225,-0.9036,-0.0415,0.2581,0.5985,-0.0419
