syllable,centroid x,centroid y,heading,latent_state 0,latent_state 1,latent_state 2,latent_state 3,latent_state 4,latent_state 5
11,88.2352,301.2261,2.6945,1.3697,0.9544,-3.9269,1.3461,-3.3661,2.5927
11,88.5384,302.6444,3.0183,1.0264,3.1998,-2.7744,2.2479,-1.5882,-2.543
11,87.0078,304.5346,2.9845,0.5814,0.0334,-0.4579,0.7501,-0.1035,0.6575
11,86.2286,303.5508,2.9964,0.4288,1.0022,-0.9494,0.9873,-0.9886,0.5943
11,84.4129,303.9261,3.0114,0.5673,0.5611,-1.0069,0.7568,-0.9611,0.278
11,81.4496,303.7005,3.0624,0.7836,0.6349,-0.9682,0.7616,-0.3673,0.4642
11,78.2698,302.8818,3.0663,0.8642,0.8661,-0.8685,0.8868,-0.4262,0.6712
11,76.324,302.197,-3.1208,0.9321,0.7744,-0.787,0.8578,-0.5707,0.5655
11,73.4693,302.1432,3.1127,1.0126,0.6725,-0.7312,0.6883,-0.258,1.0058
11,71.1393,301.1057,-3.0853,1.0228,0.6771,-0.7383,0.8356,-0.4013,1.0396
11,69.4364,301.1372,-3.0794,1.2011,0.7402,-0.5394,0.7721,-0.4291,0.793
11,65.9619,300.2953,-3.0923,1.2146,0.8585,-0.6748,0.961,-0.0908,1.1475
11,64.3615,300.0677,-3.0371,1.0891,0.8404,-0.4515,0.9015,-0.3442,0.8459
11,62.7406,299.772,-3.0378,1.0789,0.8642,-0.6109,0.7862,0.0155,0.5115
11,62.0901,299.0079,-2.8663,0.8406,0.7949,-0.6613,1.0046,0.1432,0.6678
11,60.9677,299.4034,-3.0532,0.8357,0.8774,-0.6848,0.9098,0.6012,1.1188
11,59.4322,299.1207,-3.0731,0.835,0.8116,-0.6633,0.9449,0.6134,1.2212
11,57.6831,298.6155,-2.981,0.9105,0.9675,-0.7319,0.7096,0.3882,1.0705
11,56.7206,298.234,-2.9373,0.8552,0.9101,-0.6112,0.7584,0.455,0.6337
11,56.0476,298.284,-2.8976,0.7018,0.8094,-0.7406,0.9644,0.3643,0.7813
11,56.1203,297.7443,-2.8983,0.5758,0.7118,-1.008,0.9441,0.0698,1.0075
11,57.0828,298.0893,-3.0605,0.3008,0.688,-0.8079,0.864,0.6255,0.4226
11,58.3491,298.5007,-2.9432,0.1325,0.6725,-0.9102,0.8943,0.3878,0.3696
11,59.458,298.5866,-2.9732,0.0818,0.6326,-0.837,0.7725,0.4449,0.402
11,59.814,298.6049,-2.9993,-0.0289,0.7123,-0.7338,0.6716,0.6825,0.1743
11,60.1061,298.4982,-3.0441,-0.0185,0.6431,-0.8641,0.7903,0.6571,0.4381
11,60.2058,298.9098,-3.0982,-0.2,0.5812,-0.8883,0.6666,0.7389,0.2561
11,58.8037,298.9603,-3.0647,-0.1916,0.7232,-0.848,0.7545,0.1224,0.3196
11,58.8734,299.2166,-3.0706,-0.3116,0.7464,-0.9927,1.0208,0.6902,0.28
11,60.0191,298.8351,-3.077,-0.4516,0.5845,-1.1018,0.8809,0.1926,0.3213
11,60.5059,298.7956,-2.9759,-0.4708,0.5149,-0.9826,0.5749,0.2648,0.4249
11,61.5087,299.1628,-3.1357,-0.3951,0.4948,-0.853,0.7632,0.581,0.2368
11,61.7655,298.8585,3.0592,-0.2534,0.5282,-0.9638,0.6091,0.6367,0.3051
11,61.559,298.9221,-3.0977,-0.2822,0.4186,-1.1264,0.6393,0.7683,0.4922
11,60.918,298.6866,3.1399,-0.1625,0.3132,-1.0779,0.8518,0.9546,0.4593
11,60.3665,299.2578,3.0647,-0.273,0.3309,-1.0021,0.8799,0.5587,0.066
11,59.757,298.9797,-3.1024,-0.1108,0.236,-1.0091,0.6393,0.9952,0.1507
11,59.001,299.3178,-3.1002,-0.3918,0.0987,-0.9398,0.9623,0.7709,0.114
11,58.4459,298.7632,-3.1082,-0.3845,0.092,-1.0612,0.7527,0.8705,0.2198
11,57.8834,297.4227,-3.1036,-0.1582,0.1169,-0.981,0.7679,0.8201,0.2761
11,57.1323,296.848,-3.1214,-0.1178,0.2027,-0.9933,0.6469,0.5448,0.4865
11,56.967,295.8298,-3.0381,-0.2643,0.0952,-1.0035,0.8277,0.5425,0.289
11,57.6027,296.7323,-2.9778,0.017,0.2634,-1.1895,0.6456,1.1182,0.1461
11,57.9373,296.0428,-2.9849,0.0339,0.532,-1.1765,0.8998,0.7785,0.6433
11,56.9838,295.2451,-2.9515,0.0673,0.6528,-0.8826,1.0516,0.7569,0.5428
11,55.0687,295.2714,-2.9407,0.1475,0.6923,-1.1897,0.8725,0.9663,0.5261
11,53.3332,295.2395,-2.9694,0.1252,0.9015,-1.0681,1.0955,1.1806,0.8081
11,52.8668,295.5444,-3.0142,0.3318,0.9639,-0.7981,0.923,1.2902,0.8486
11,51.5451,295.2043,-2.9455,0.4052,0.7653,-0.8487,0.7937,0.8246,0.8886
11,49.6112,294.1766,-2.9866,0.5499,0.6998,-0.7407,0.8561,1.036,0.8544
11,48.1474,294.6875,-2.9344,0.6178,0.5626,-0.5918,1.0558,1.0797,0.8171
