syllable,centroid x,centroid y,heading,latent_state 0,latent_state 1,latent_state 2,latent_state 3,latent_state 4,latent_state 5
10,77.6917,28.2818,-0.453,2.0045,0.1125,-4.3336,-1.3037,1.8447,-2.7022
10,75.5239,29.7563,2.7949,-2.9677,1.4363,0.0773,-0.8735,0.8862,-0.4413
10,75.4725,33.1594,3.1245,-1.1064,-1.319,-0.975,-0.9304,-2.4655,1.5992
10,74.2609,34.9164,2.6947,-0.58,-1.3001,-0.9975,-0.7174,-0.3447,1.8942
10,72.851,35.0889,2.7581,-0.1887,-2.0541,-0.9137,-0.7386,-0.8782,2.3733
10,70.7587,36.8932,2.6471,0.1552,-1.9786,-0.547,-0.4546,-0.4106,2.2596
10,68.084,36.897,2.6215,0.4278,-2.2271,-0.2699,-0.4262,0.0611,1.6329
10,66.7213,37.7727,2.5967,0.4624,-1.9289,-0.6615,-0.4936,0.3072,1.0794
10,63.9509,39.4295,2.5972,1.0612,-2.0209,-0.9186,0.0545,0.6327,0.5217
10,62.1762,40.3221,2.5668,1.3599,-1.752,-0.9581,0.683,0.9177,0.3857
10,59.8963,41.2808,2.5536,1.5923,-1.7923,-1.1575,0.9972,0.5278,0.458
10,57.4205,43.7359,2.5112,1.7338,-1.5483,-0.8537,0.764,0.4502,0.5793
10,55.5406,44.2915,2.4807,2.103,-1.0048,-0.6635,0.9817,0.0237,0.2467
4,54.6354,45.7588,2.4984,2.0749,-0.9793,-0.6263,1.1418,-0.0369,0.2537
4,52.5559,47.0021,2.4699,2.1484,-0.9812,-0.5766,1.3355,-0.0813,0.2216
4,50.4346,47.3961,2.4861,2.1378,-1.0149,-0.5107,1.2449,-0.0666,0.2231
4,48.1971,47.9237,2.533,2.1405,-1.0072,-0.4651,1.2822,-0.0573,0.1414
4,46.7093,48.4192,2.5663,2.2384,-1.0361,-0.4859,1.4224,-0.0193,0.0309
4,45.7585,48.6323,2.5421,2.1811,-1.0644,-0.5102,1.3147,-0.1114,0.2578
2,46.1991,48.0778,2.5384,2.2109,-1.2024,-0.3163,1.0176,0.295,0.0085
2,45.5937,47.3652,2.5804,2.2657,-0.9433,-0.4423,1.1602,-0.0287,0.2386
2,45.3394,45.8246,2.5723,2.0073,-0.6664,-0.607,1.2687,-0.1781,-0.0159
2,46.8818,44.607,2.6669,1.8993,-0.1242,-1.1141,1.4822,0.0293,0.538
2,46.9363,43.6324,2.6915,2.0042,-0.1799,-0.7947,1.3713,0.0599,0.8015
2,46.3869,43.2624,2.7579,1.8819,0.0839,-0.8695,1.257,-0.077,0.4759
2,46.28,42.313,2.8033,1.7352,-0.0977,-0.6324,0.8618,-0.0209,0.3587
2,45.9233,40.8326,2.8399,1.7013,-0.1152,-0.502,0.7256,0.0199,-0.1533
2,45.516,40.4242,2.8502,1.6113,0.4047,-0.5861,0.7416,0.2525,0.2446
2,42.4285,39.6547,2.8385,1.4696,0.2061,-0.3937,0.7281,-0.032,-0.0372
2,41.8898,38.8929,2.977,1.4306,0.4057,-0.4816,0.8526,0.1381,0.0101
2,41.6775,38.173,3.0518,1.4282,0.1603,-0.4548,0.6432,-0.0892,0.0189
2,41.1922,36.9484,3.1055,1.5338,0.0262,-0.2543,0.2624,-0.2142,-0.2973
2,41.5013,37.1174,3.0929,1.4733,0.5916,-0.2556,0.3292,-0.2955,-0.1055
2,41.1061,37.1553,3.0507,1.374,0.9467,-0.3442,0.3321,-0.7949,-0.4294
2,42.4003,36.6976,3.0615,1.2237,1.287,-0.1115,0.2335,-0.6253,-0.5212
0,41.9726,36.7523,3.1015,1.3433,1.1664,-0.0349,0.2695,-0.812,-0.3905
0,41.9291,35.6874,-3.1078,1.3133,1.385,-0.0895,-0.1244,-0.7879,-0.3271
0,41.7724,35.1057,-3.1059,1.4458,1.4623,-0.1753,0.0182,-0.9645,-0.0937
0,41.4483,35.4579,-3.0693,1.3524,1.4465,-0.3326,0.1837,-0.8463,-0.6956
0,41.2654,34.6812,-3.0237,1.4052,1.4459,-0.1808,0.2003,-0.9501,-0.8373
0,41.5137,35.0309,-2.9611,1.4621,1.7612,0.1647,0.2268,-1.6936,-0.8162
0,41.7215,34.6892,-2.9315,1.4152,1.7001,-0.0591,0.3674,-1.229,-0.6071
0,41.2123,34.333,-3.0101,1.43,1.984,0.0899,0.2918,-1.1746,-0.2921
0,41.2712,35.3742,-2.942,1.4034,2.0098,-0.1577,-0.0203,-1.2523,-0.5217
0,41.0663,34.8985,-2.9684,1.5442,1.872,-0.0012,-0.1624,-1.4242,-0.1482
0,41.515,35.3926,-2.9302,1.4994,1.8368,0.2486,0.0857,-1.647,-0.5412
0,41.4624,35.4684,-2.9226,1.6648,2.0454,0.3263,0.0531,-1.1331,0.1863
0,41.3789,34.9462,-2.9105,1.5332,1.8365,0.1432,-0.3544,-1.1037,0.0316
0,41.589,34.8509,-2.8676,1.6682,2.0292,0.386,-0.7139,-1.0745,-0.4994
0,41.8132,34.2687,-2.9072,1.6934,2.0442,0.4893,-0.298,-1.8814,-0.4575
0,42.3106,34.9882,-2.8449,1.5723,1.9815,0.3608,-0.4787,-1.6191,-0.2041
0,42.3818,34.3958,-2.8955,1.4225,1.9296,0.064,-0.4258,-1.6431,-0.4524
0,42.9031,34.761,-2.9176,1.4364,1.8684,0.3529,-0.394,-1.6215,-0.5272
0,42.7304,34.7813,-2.8981,1.4783,1.7286,0.2844,-0.5305,-1.5781,-0.7219
1,43.6346,35.2668,-2.934,1.1592,1.3922,0.0167,-0.4768,-1.1477,-0.7433
1,43.9893,35.2509,-2.9051,0.9833,1.0479,-0.0568,-0.3138,-1.0886,-0.633
1,44.0389,34.8731,-2.9244,0.5284,0.8441,-0.3873,0.1079,-0.6839,-0.8131
1,44.0776,33.9856,-2.9739,0.313,0.6301,-0.2701,0.0142,-0.3094,-0.9341
1,45.3818,34.6573,-2.9345,0.5069,0.5081,-0.4786,0.307,-0.392,-0.6424
1,44.996,34.9337,-2.9527,0.4856,0.9664,-0.3343,0.3134,-0.4762,-0.4619
1,45.7394,34.4934,-2.7354,0.1917,0.8589,-0.6211,0.5883,-0.4808,-0.8569
3,46.501,34.0267,-2.7657,0.2952,1.076,-0.4778,0.5105,-0.5084,-0.7168
3,47.1774,32.4259,-2.6717,0.4824,1.1697,-0.6338,0.7331,-0.3819,-0.3208
3,47.0103,32.2721,-2.6225,0.6026,1.3893,-0.3912,0.5195,-0.7414,-0.728
3,46.4698,31.5743,-2.5642,0.6303,1.2992,-0.2725,0.5104,-0.8672,-1.0927
3,46.4496,31.7571,-2.6186,1.0377,1.3977,-0.0981,0.5255,-0.8749,-0.7624
3,46.1201,31.0783,-2.512,1.145,1.3324,-0.0504,0.6238,-0.8019,-0.9059
3,44.4734,30.9193,-2.5781,1.3031,1.347,-0.0012,0.5244,-0.717,-0.6263
3,43.6275,30.2237,-2.6868,1.5025,0.9811,0.2356,0.483,-0.3827,-0.8307
3,42.537,29.7736,-2.6758,1.4668,0.9373,0.3838,0.5705,-0.5824,-1.0498
3,41.9288,30.1574,-2.62,1.6706,0.7624,0.2606,0.3615,-0.8246,-0.8192
3,40.7187,30.1805,-2.6896,1.7679,0.7493,0.5058,0.1364,-0.8089,-1.1061
3,40.5097,30.4,-2.6947,1.8766,0.9536,0.5174,0.3781,-0.6918,-1.27
3,40.6041,30.2584,-2.6709,1.7657,0.9623,0.6898,0.4101,-0.9717,-1.5125
3,40.0731,30.0462,-2.6954,1.8978,0.8905,0.7759,0.2265,-0.9202,-1.3026
0,40.0527,29.4593,-2.8219,1.8574,0.9553,0.643,0.4763,-0.969,-1.2756
0,39.2829,30.3136,-2.6888,2.0812,1.0411,0.7845,0.3888,-0.7889,-1.0799
0,38.6148,30.2456,-2.6489,1.8664,1.1413,0.6571,0.1406,-0.8628,-1.2682
0,38.1829,29.7375,-2.6878,2.1643,1.1138,0.6896,0.4486,-0.9385,-0.6368
0,38.4866,29.9645,-2.732,2.0496,1.1253,0.4496,0.2571,-1.1023,-1.2271
0,39.3361,29.7383,-2.7282,2.0771,1.13,0.5129,0.2587,-0.7801,-0.97
6,39.5208,30.526,-2.7304,2.0173,0.9276,0.5178,0.1631,-0.7459,-0.9526
