syllable,centroid x,centroid y,heading,latent_state 0,latent_state 1,latent_state 2,latent_state 3,latent_state 4,latent_state 5
5,35.8094,298.2321,2.4107,-1.5692,0.5714,1.111,0.4608,-2.2525,-0.2358
5,35.8515,299.0551,2.3714,0.0687,-1.7635,-1.8634,1.0022,-2.3279,0.6369
5,37.0476,299.2228,2.2484,0.8319,1.0492,-1.0246,0.7537,0.0493,-0.9087
5,37.7998,298.6278,2.3357,1.191,0.2875,-1.0398,1.0494,-1.6436,0.1817
5,38.4887,297.8513,2.3432,1.0765,0.3461,-1.2205,0.626,-1.5816,0.1673
5,38.5235,297.892,2.296,1.0458,0.1947,-1.4603,0.8934,-1.1552,-0.2106
5,38.9199,297.2417,2.3314,0.9669,0.1458,-1.5471,0.9375,-1.4497,-0.529
5,38.5266,298.1796,2.3156,0.7785,0.2184,-1.397,0.8332,-1.3724,0.1179
5,39.231,298.4086,2.2841,0.6975,0.1439,-1.38,0.5803,-1.191,0.1476
5,39.1068,298.8568,2.3049,1.0704,0.1479,-1.4888,0.3908,-1.4709,-0.1674
5,39.8806,297.7748,2.3218,1.0014,0.2389,-1.5471,0.4944,-1.0517,0.3224
5,40.7813,297.1652,2.3131,0.8585,0.4322,-1.23,0.671,-1.1184,-0.0112
5,41.4883,295.538,2.2553,0.7879,0.3619,-1.3145,1.2838,-1.1996,0.6628
1,43.1688,294.4412,2.2572,0.724,0.3889,-1.0191,0.604,-0.9993,0.2736
1,44.8185,292.4053,2.1548,0.571,0.1312,-0.9402,0.3561,-0.6724,-0.0802
1,46.7289,290.7083,2.107,0.4796,0.0816,-0.8409,0.7624,-0.5783,0.0876
1,48.0566,289.4344,2.1385,0.0673,0.0567,-1.1175,0.6909,-0.7325,-0.2336
1,48.9116,287.7279,2.1411,-0.1362,-0.2584,-1.434,0.5165,-0.639,-0.4872
1,48.671,286.4745,2.0874,-0.4008,-0.3957,-1.471,0.7772,-0.0658,-0.5136
1,48.901,285.2268,2.1074,-0.3905,-0.3338,-1.5395,1.1933,-0.209,-0.5044
3,48.823,284.6687,2.104,-0.6105,-0.3108,-1.1601,0.5343,-0.1097,-1.0213
2,48.4238,284.798,2.0765,-0.3603,-0.0378,-1.1338,0.5027,-0.0548,-0.654
2,48.2775,285.2405,2.1403,-0.1666,0.3451,-0.3599,0.2057,-0.0983,-0.7183
2,47.8191,284.7797,2.1672,0.0227,0.5967,-0.5423,0.5262,-0.3287,-0.6978
2,47.903,284.7458,2.2805,-0.2195,1.1246,-0.0773,0.3302,-0.8158,-1.0236
2,47.6052,285.3247,2.379,-0.0361,0.9243,-0.2157,0.2916,-0.4248,-0.5312
2,47.0311,285.0709,2.3334,-0.3437,1.2774,-0.1674,0.1414,-0.4576,-1.1574
2,46.3315,284.3513,2.4163,-0.326,1.4278,-0.3291,0.2726,-0.5108,-0.9032
2,46.1683,283.6365,2.6577,-0.5471,1.6477,-0.3883,0.0963,-0.1917,-0.7733
2,44.9661,283.2618,2.7819,-0.4487,1.381,-0.5375,-0.04,-0.3291,0.0005
2,42.8146,283.2554,2.757,-0.3439,1.4558,-0.7513,0.2405,-0.5616,0.1805
2,40.9032,283.8917,2.8574,-0.1055,1.2466,-0.8953,0.3958,-0.3422,-0.1128
2,38.4948,283.9892,2.8718,0.0997,0.8981,-1.0872,0.4575,-0.1061,0.3847
2,36.8306,283.8657,2.8949,0.5908,0.9965,-0.5521,0.1796,-0.5181,0.3269
2,35.0628,283.6286,2.9456,0.6636,1.0239,-0.2766,0.1341,-0.3254,0.3663
2,34.6812,284.1159,3.0209,0.8684,0.9915,0.017,-0.1432,-0.4579,0.6028
2,33.9396,283.561,2.9498,0.9688,0.9728,-0.2555,0.1531,-0.7527,0.4833
2,33.6519,284.1182,2.9874,1.1268,0.7438,-0.025,0.0318,-0.2023,0.9959
2,32.649,284.5296,2.9577,1.4339,0.4513,-0.1874,0.1504,0.2314,1.32
2,32.4362,284.3546,2.9349,1.4951,0.0188,-0.2898,0.3154,0.3413,1.3354
5,32.205,284.1134,2.9667,1.5794,-0.1424,-0.1757,0.3464,0.6658,1.3054
5,31.9638,284.0128,2.88,1.53,-0.3968,-0.1641,0.4158,0.7716,1.234
0,31.2673,285.0027,2.8865,1.7503,-0.2253,-0.0147,0.4119,0.7259,1.5729
0,30.6488,285.1254,2.88,1.779,-0.3481,-0.1818,0.1805,0.6976,1.243
0,30.069,285.4728,2.8324,1.9215,-0.3835,-0.0119,0.1909,0.614,1.5885
0,30.3927,285.9253,2.7759,1.7962,-0.5269,0.0234,0.0524,0.6873,1.2457
0,30.6103,286.7598,2.7966,2.0305,-0.531,-0.015,0.4338,0.3757,1.1612
0,30.3932,288.2308,2.7517,2.1447,-0.5554,-0.1364,0.1383,0.3875,1.1359
0,30.178,289.0631,2.6916,1.9464,-0.4926,-0.0061,0.4236,0.6413,0.8543
0,29.882,289.454,2.7061,2.0871,-0.6275,0.4852,0.5669,0.2871,1.5176
0,29.9245,290.0255,2.6286,1.9304,-0.5701,0.1619,0.3879,0.1145,1.1999
0,30.3972,290.1949,2.6404,1.9625,-0.8035,0.064,0.6475,0.5126,1.0185
0,30.1801,290.5318,2.5964,1.9877,-0.8102,-0.0074,0.4067,0.2751,1.5294
0,30.4255,290.6208,2.6205,1.9198,-0.6833,0.2445,0.4922,0.0893,1.5315
0,29.9047,290.4647,2.6518,1.8918,-0.7405,0.0723,0.7344,0.1238,1.2659
0,30.4531,291.3585,2.5597,2.0288,-0.788,0.0699,0.2707,-0.1357,1.6563
0,30.6426,291.8404,2.5539,1.9846,-0.8302,0.2058,0.3362,-0.0441,1.8397
0,30.4432,291.4834,2.5594,2.0983,-1.0061,0.3933,0.5125,0.1206,1.5492
0,30.4081,291.9919,2.6107,1.8912,-1.0503,0.2239,0.3351,0.0001,1.5768
0,29.9205,291.4518,2.5989,1.9909,-0.8552,0.3562,0.3249,0.1855,1.4082
0,30.6229,291.3079,2.581,1.9553,-0.8231,0.4135,0.3844,0.1938,1.2455
0,29.8217,291.3279,2.6401,2.1018,-0.927,0.0833,0.0712,-0.1393,1.6199
0,29.8579,290.8058,2.596,2.0982,-0.8849,0.1967,0.3368,0.3123,1.589
0,29.9704,290.0182,2.5731,2.2885,-1.0798,0.3481,0.2712,-0.0717,1.2599
0,30.0098,290.9488,2.5562,2.3255,-1.0398,0.548,0.6936,0.6081,1.7821
0,29.2205,291.0211,2.525,2.3929,-0.9662,0.2833,0.6442,0.1302,1.7055
0,30.471,291.3802,2.6012,2.3647,-0.9911,0.1626,0.2057,0.2433,1.5816
2,30.5091,291.1629,2.5506,2.3341,-0.6764,0.3222,0.413,0.1167,1.3864
2,30.5378,291.5299,2.6437,1.8733,-0.3464,0.0616,0.3536,-0.3148,0.9572
2,31.9988,290.0761,2.6552,1.7372,-0.2737,0.0848,0.1353,-0.096,1.3635
2,34.2208,287.4021,2.7357,1.2851,-0.0647,0.0444,0.186,0.0847,0.8462
2,37.7388,285.9735,2.9124,0.9061,0.1791,-0.1453,0.268,-0.0016,0.4985
2,38.9503,283.8452,2.9481,0.4382,0.5694,-0.2767,0.3898,-0.1832,0.6075
2,39.8888,281.3819,3.0587,0.0662,0.7396,-0.5551,0.1092,-0.1683,0.4869
2,40.5249,280.1962,-3.0033,-0.1251,1.0083,-0.6634,0.362,0.0469,0.4186
2,42.6858,279.3912,-2.9966,-0.5331,1.0907,-0.7714,0.1167,-0.1688,0.5882
2,43.2816,278.7684,-2.8242,-0.7334,1.0599,-0.8912,0.2159,0.2301,0.4128
2,44.5248,278.0071,-2.8824,-0.7801,1.0535,-0.7042,0.2245,-0.17,0.5367
2,45.7647,277.5064,-2.7102,-0.9944,1.0845,-0.8928,0.2184,0.1478,0.6616
2,44.8554,277.2698,-2.6451,-0.9649,1.1165,-0.5816,-0.0943,-0.052,0.4972
2,45.2669,276.9865,-2.6347,-1.2091,1.0247,-0.6591,-0.0026,0.2785,0.353
2,44.9576,276.1357,-2.683,-1.0734,1.2146,-0.9483,0.237,-0.0438,0.1991
