syllable,centroid x,centroid y,heading,latent_state 0,latent_state 1,latent_state 2,latent_state 3,latent_state 4,latent_state 5
11,285.456,305.2706,0.097,-1.5235,1.1021,5.0953,-2.7008,-4.8909,5.9282
11,287.0344,305.9934,0.0196,-0.0912,-1.1289,-2.9459,3.3104,1.1325,-3.881
11,287.7217,305.7592,-0.0491,1.1882,-0.7954,-0.716,0.6947,-2.1055,-0.918
11,289.3062,305.2188,-0.0556,1.4109,-0.2481,-0.7201,0.822,-1.9878,0.4011
11,290.0223,306.1373,0.0157,1.4456,-0.5765,-0.698,1.5873,-0.9269,-0.5907
11,289.8077,305.7567,-0.0503,1.6204,-0.2119,-0.5336,1.1252,-1.1611,-0.2154
11,290.0738,305.8992,-0.0297,1.4519,-0.2947,-0.6517,1.089,-0.7704,0.1172
0,290.5791,306.861,-0.0212,1.5674,-0.3656,-0.5717,1.215,-0.7826,-0.3457
0,290.5319,306.9978,0.0878,1.524,-0.3881,-0.5295,0.9948,-0.8271,-0.3383
0,291.0831,307.8512,0.079,1.6858,-0.4364,-0.5028,1.0287,-0.7098,-0.2327
7,292.0226,308.4456,0.0678,1.6564,-0.0041,-0.4729,1.1098,-0.9316,-0.505
7,291.7774,308.5491,0.0553,1.9023,0.0286,-0.3417,0.7368,-0.7356,-0.6098
7,292.7284,309.2572,0.0833,1.8375,-0.2247,-0.5764,0.6364,-0.6111,-0.8681
7,292.9779,309.4482,0.128,1.8453,-0.1886,-0.3278,0.6154,-0.7037,-0.6918
7,293.6317,309.6639,0.0942,1.7592,-0.4449,-0.3018,0.7579,-0.4129,-0.544
7,294.7518,309.2912,0.1286,1.7441,-0.5572,0.0356,0.6081,-0.3982,-0.7138
7,294.1273,308.8806,0.1666,1.7723,-0.5651,0.0571,0.4069,-0.8555,-0.8213
7,294.8525,309.5828,0.1916,1.8315,-0.6827,0.2594,0.3919,-0.5398,-0.7867
7,294.2803,308.869,0.1193,1.6414,-0.7275,0.1514,0.5207,-0.5955,-0.7231
7,293.8235,308.8809,0.1889,1.714,-0.9038,0.2784,0.0203,-0.2659,-0.5852
7,293.5408,309.0618,0.0951,1.6825,-0.8924,0.1272,0.2189,-0.471,-0.8873
7,293.6658,308.302,0.1017,1.6479,-1.3774,0.5833,0.2188,0.1191,-0.724
7,293.4565,307.9186,0.0342,1.496,-1.5129,0.3962,0.1041,-0.1191,-0.6316
7,293.0447,307.6196,-0.0405,1.3418,-1.5571,0.338,0.2179,0.6282,-0.2805
7,292.1006,307.4373,-0.0974,1.3226,-1.6121,0.4374,0.3869,0.6007,-0.262
7,291.0482,305.8822,-0.0868,1.1347,-1.6159,0.5017,0.6056,0.2354,-0.49
7,290.0085,305.3707,-0.2146,1.1145,-1.4516,0.2359,0.5987,-0.0569,-0.5128
7,288.4945,304.9726,-0.2338,0.8413,-1.8236,0.2868,0.6158,0.7418,-0.4414
10,287.8216,304.7125,-0.1793,0.6858,-1.702,0.1175,0.5658,0.0598,-0.0585
10,288.5076,304.3299,-0.2039,0.2633,-1.3402,0.1302,0.3484,-0.1352,0.3052
10,287.9995,303.6676,-0.2679,0.0278,-1.1115,-0.1541,0.331,-0.6688,0.459
10,288.1205,301.8054,-0.1996,-0.4506,-0.8393,-0.0175,-0.5083,-1.1391,0.8447
4,287.6675,300.8116,-0.3373,-0.4563,-0.8377,-0.0758,-0.5512,-1.1801,0.6541
4,286.9016,298.9782,-0.3379,-0.3977,-0.815,-0.1519,-0.5214,-1.3412,0.7985
4,287.2512,298.4991,-0.2655,-0.5133,-0.915,-0.1944,-0.7548,-1.3778,1.0314
4,287.7735,298.2284,-0.4143,-0.4355,-0.9357,-0.1483,-0.6845,-1.2942,0.8588
4,288.6038,297.2448,-0.3414,-0.2982,-0.9675,-0.079,-0.6562,-1.241,0.8287
4,288.4441,294.9208,-0.496,-0.2227,-0.9502,-0.0504,-0.547,-1.2337,0.861
34,289.6568,292.7242,-0.2565,-1.8242,-2.876,0.5738,1.9954,-2.5729,2.7254
34,291.0386,290.9255,0.2043,-4.1438,-4.873,2.2975,-1.0313,0.1133,-3.7205
34,291.6259,289.5477,0.228,-5.0901,-5.02,2.5661,-1.8642,0.2,-4.9045
34,291.4374,288.0367,0.5453,-5.1788,-4.5233,1.6759,-4.2505,1.7808,-4.1097
34,290.5126,287.1712,0.8092,-3.883,-4.5859,-0.2837,-6.0675,3.7501,-7.5516
34,290.0341,287.0369,0.7243,-5.0938,-4.4789,0.8856,-6.8983,3.8741,-9.1599
12,289.6148,287.6363,-1.2301,-5.6208,0.5834,2.3911,-2.2559,-3.2973,6.0457
12,288.1603,287.137,-0.9021,-2.5258,-1.013,1.3325,-8.2713,-3.9591,6.0776
4,288.2118,286.3605,-0.9393,-2.2393,-1.1189,1.1913,-7.6471,-3.9647,6.1938
4,288.087,285.8273,-0.8755,-2.0971,-1.183,1.164,-7.5101,-3.8898,6.2365
4,289.0021,284.6685,-0.9777,-2.1319,-1.157,1.1216,-7.447,-3.8966,6.0869
4,288.9015,282.8288,-0.9936,-1.9894,-1.0759,1.1594,-7.2925,-3.7179,5.8603
10,289.7542,282.4618,-1.0428,-0.8125,-1.0432,0.714,-4.7773,-2.5105,4.1941
10,290.5571,280.9161,-0.9986,0.2068,-1.4258,0.0473,-2.3419,-1.2079,2.2728
10,292.3323,280.2832,-0.9484,0.7672,-1.7622,-0.3989,-0.848,-0.1581,0.8919
10,293.0638,279.514,-0.9894,1.2609,-1.5857,-0.4088,-0.0552,0.5658,0.1333
10,292.9226,279.273,-0.9629,1.1226,-1.2995,-0.4478,0.1238,0.4564,-0.298
10,292.8506,279.9805,-0.9404,0.9973,-1.1517,-0.5093,0.5317,0.612,-0.644
10,293.828,281.1603,-0.8934,0.5815,-1.0136,-0.8724,-0.1366,0.2057,-0.6426
10,291.8448,282.7853,-0.8553,0.2122,-0.885,-0.4117,-0.9828,-0.6778,-0.5461
10,290.7704,286.5239,-0.7023,-0.1342,-0.6528,-0.2141,-1.0864,-0.3418,-0.7445
10,287.1317,290.8045,-0.4755,0.0254,-0.371,0.1927,-0.9996,-0.2537,-0.6363
