syllable,centroid x,centroid y,heading,latent_state 0,latent_state 1,latent_state 2,latent_state 3,latent_state 4,latent_state 5
11,39.1644,225.1844,-2.02,0.1418,0.138,-0.7366,0.3375,3.144,-2.4037
11,40.1293,225.6947,-2.0203,-0.6782,2.5599,3.9589,-1.5619,-1.6684,3.9539
11,39.3064,224.9279,-2.0049,1.182,-0.1757,-0.2432,-0.2503,0.4884,0.2361
11,37.8871,222.9506,-2.0183,1.0633,0.3951,0.2763,-0.1407,1.1509,0.092
11,37.1654,219.0939,-2.0156,1.3945,0.7233,0.4496,-0.0478,0.069,1.0939
11,36.247,216.4301,-1.8712,1.3496,0.4311,0.5018,0.1069,-0.002,0.4485
11,35.4475,215.1268,-1.9369,1.4437,0.6447,0.2932,-0.0818,0.6207,0.317
11,34.3876,213.8443,-1.891,1.5198,0.4842,0.4426,0.0377,-0.1464,0.4949
11,35.5413,213.6432,-1.8597,1.2941,0.5118,0.2686,-0.0006,0.08,0.514
11,36.0659,213.544,-1.8147,1.2959,0.4125,0.279,0.1513,0.0401,0.3364
11,36.7429,214.1232,-1.766,1.2686,0.4402,0.2229,0.1044,-0.095,-0.0255
11,37.2384,213.7093,-1.7523,1.0948,0.214,-0.0322,0.2677,0.2615,0.3152
11,37.8233,211.177,-1.6627,0.9514,0.2671,0.1885,0.5936,0.3351,0.1882
11,37.4992,207.3907,-1.6468,1.0324,0.3686,0.0739,0.6061,0.6041,0.5748
11,36.5228,199.134,-1.5499,0.9554,0.2672,0.1631,0.7721,0.8799,0.446
11,32.1377,190.9901,-1.9554,1.0187,0.1879,0.3219,0.95,0.9381,0.2688
11,29.9952,186.7388,-1.9445,0.7526,-0.0014,0.1048,0.8666,0.9298,0.811
11,27.2486,182.4659,-1.9902,0.9566,-0.0644,0.2466,0.7831,0.9486,0.8378
11,25.545,179.4871,-2.0284,1.0854,0.0195,0.4492,0.5434,0.6949,0.5857
11,24.2712,177.3495,-1.9963,1.1692,-0.1533,0.1437,0.6069,0.2304,0.8042
11,23.5263,174.6081,-1.9363,1.1294,0.1258,0.3007,0.5324,0.4416,0.7035
11,23.2616,171.396,-1.8403,1.242,0.1211,0.3014,0.5042,0.3806,0.3888
11,22.3408,167.4397,-1.8255,1.0227,0.11,0.0642,0.6719,0.6041,0.6365
11,22.7553,165.175,-1.7667,0.9738,0.0152,-0.0311,0.4032,0.0149,0.6037
11,22.1569,162.2879,-1.8246,0.9498,-0.171,0.0438,0.6087,0.0984,0.7389
11,21.6097,158.6251,-1.7858,1.1367,0.0835,0.1501,0.5173,0.5867,0.5133
11,21.4569,155.7347,-1.7958,0.9445,0.066,0.0911,0.5143,0.2746,0.2628
11,21.12,152.4867,-1.7511,0.9259,-0.0787,0.0501,0.5806,0.4588,0.5706
11,21.1182,150.7338,-1.7563,0.7545,0.0653,0.0256,0.5841,0.4688,0.6336
11,20.7758,150.5229,-1.7254,0.6464,0.116,-0.0942,0.7293,0.401,0.3091
11,21.0702,150.6683,-1.7942,0.8588,0.3099,-0.1728,0.757,0.4709,0.8768
11,21.0686,150.2893,-1.7646,0.5695,0.2085,-0.2473,0.7964,0.397,0.5161
11,21.993,150.5649,-1.8363,0.6091,0.1902,-0.2382,0.6623,0.1928,0.9434
11,21.5959,150.3661,-1.8854,0.2596,0.0789,-0.4432,0.6398,0.094,0.7479
11,21.7091,150.1045,-1.8982,0.4038,0.1811,-0.354,0.6611,0.4838,0.9228
11,21.5376,149.95,-1.8754,0.2266,0.1882,-0.5414,0.6079,0.2933,0.3812
11,21.1414,149.6072,-1.8946,0.4259,0.0566,-0.3412,0.6468,0.1723,1.1174
7,20.6686,150.0183,-2.0349,0.2598,-0.0291,-0.1373,0.3505,0.905,0.8116
7,21.5857,151.325,-1.9534,0.3058,-0.1558,0.1209,0.3466,0.3884,0.3961
7,21.029,153.1683,-2.0535,0.0457,-0.6711,0.3638,0.2191,1.1347,0.6329
7,21.4142,154.5283,-2.1778,0.0549,-0.6001,0.1928,0.0224,0.9302,0.3258
7,21.3933,154.2207,-2.0658,-0.2494,-0.9657,0.3277,-0.1503,1.1077,0.4614
22,20.9962,154.9357,-2.2148,-0.2684,-1.0823,0.3438,0.0114,0.8063,0.9091
22,21.2219,156.7882,-2.247,-0.3864,-1.3924,0.2979,0.1865,0.75,1.4226
22,20.599,157.9063,-2.3064,-0.3295,-1.2452,0.2043,-0.3104,0.5433,1.4349
22,20.7166,158.7671,-2.3935,-0.8283,-1.3845,0.3725,-0.6922,0.3314,1.9622
22,21.0648,160.4652,-2.492,-0.7946,-1.1565,0.195,-0.6738,-0.0492,1.8729
22,20.4382,162.3285,-2.6107,-1.0455,-1.0632,0.4045,-1.1817,0.4756,1.0104
22,20.7495,164.6301,-2.8302,-1.2233,-0.9673,0.4461,-1.1553,0.392,0.5877
22,19.8312,166.7372,-2.8756,-1.4607,-0.3684,0.5597,-1.3285,0.7754,-0.287
22,20.2648,169.5528,3.1351,-1.5297,-0.0235,0.7988,-1.5746,0.936,-1.1458
22,20.1258,172.8249,-3.1111,-1.5775,-0.1299,0.7515,-1.5917,0.9553,-1.4107
22,19.7714,173.7975,-3.1119,-1.3151,0.31,0.6296,-1.5248,0.467,-2.1356
22,19.1771,175.8556,2.9198,-1.2137,0.4523,0.4377,-1.6017,0.1761,-2.7085
22,19.7495,176.7383,3.0225,-1.4814,0.4293,0.5017,-1.5621,0.3146,-2.3083
22,20.1628,177.0891,3.1259,-1.5056,0.44,0.5803,-1.7186,0.486,-2.713
22,21.043,177.2674,3.0554,-1.5154,0.5671,0.3711,-1.6193,0.242,-2.4286
22,21.7909,177.1397,-2.972,-1.3479,0.8833,0.344,-1.4804,0.4079,-2.3818
22,22.0908,177.2769,-2.8998,-1.2255,0.9199,0.5469,-1.4531,0.2504,-2.1494
22,23.6751,178.4957,-2.8712,-0.9538,0.6652,0.5879,-1.2813,0.2045,-1.9652
22,24.986,179.1995,-2.9383,-0.8896,0.2636,0.5154,-0.7163,0.3822,-0.6411
22,26.7772,180.1738,-2.964,-0.6207,-0.0531,0.3075,-0.3599,0.2312,-0.1918
2,27.8866,180.9028,-2.9185,-0.4861,-0.3837,0.1157,-0.2716,0.5466,-0.0082
2,30.4608,180.6307,-2.7807,-0.7602,-0.5769,-0.2068,-0.2155,0.4967,-0.1649
2,30.7869,180.0987,-2.7256,-0.727,-0.2007,-0.1266,-0.076,0.3301,0.0463
2,30.6631,180.3487,-2.8229,-0.8919,-0.3688,-0.388,-0.3111,0.4048,0.1929
2,30.7059,179.4859,-2.7415,-0.7668,-0.4308,-0.7544,0.0006,0.5256,-0.0804
2,31.3746,178.1106,-2.7607,-0.6892,-0.0824,-0.8581,0.1647,0.2733,0.0548
2,31.3295,177.6894,-2.7065,-0.8411,-0.1152,-0.8255,0.0084,-0.2589,-0.3516
2,31.3027,176.176,-2.5247,-0.6355,0.3835,-0.9711,0.5292,0.462,-0.0791
11,30.8079,172.4383,-2.3607,-0.2547,0.4951,-0.7389,0.5024,0.2411,-0.0282
11,29.9715,168.9101,-2.1963,-0.032,0.4077,-0.731,0.5052,0.289,-0.0402
11,29.6046,163.7044,-2.0335,0.3749,0.1582,-0.504,0.6423,0.4139,0.2459
11,29.1725,158.3102,-1.8706,0.4175,0.2485,-0.4507,0.6553,0.4076,-0.0086
11,27.4515,153.3211,-1.8335,0.5504,0.1113,-0.3872,0.6568,0.3226,0.3806
11,26.3132,149.1367,-1.8538,0.7824,0.3556,-0.2107,0.8718,0.3143,0.3096
11,24.1217,143.3995,-1.7622,0.9305,0.2477,-0.2621,0.6836,-0.0377,0.4083
11,21.7943,137.6441,-1.6441,0.8485,0.3458,-0.3344,0.8214,-0.0542,0.267
11,21.4842,133.1761,-1.627,0.9723,0.2166,-0.3707,0.8875,0.2122,1.1338
11,20.5546,128.7083,-1.6273,1.1346,0.3794,-0.3367,0.5574,0.5219,0.7513
11,20.7791,123.0277,-1.7097,1.2543,0.6256,-0.0929,1.0742,0.5539,0.535
11,20.3618,117.9653,-1.5694,1.2659,0.4139,-0.2017,0.8696,0.5229,0.6484
11,19.6199,114.6451,-1.6193,1.2888,0.2441,-0.3421,0.6608,0.4983,0.6197
11,19.2947,110.098,-1.6261,1.1192,0.2507,-0.3011,1.1009,0.6346,0.422
11,19.3357,105.2167,-1.5579,1.302,0.3517,-0.2802,0.9908,0.1315,0.5068
11,20.0044,99.4041,-1.5768,1.1631,-0.0957,-0.2859,1.1393,0.2108,0.7249
11,19.5472,94.1532,-1.5746,1.2908,0.0792,-0.2803,1.3239,0.6379,0.5235
11,19.5495,88.5599,-1.4569,1.4428,0.0639,-0.2158,1.5418,0.3459,0.9348
11,19.6682,82.81,-1.5208,1.2316,0.0576,-0.4003,1.3928,0.032,0.8503
11,20.1946,79.9225,-1.6007,1.4328,-0.0026,-0.4599,1.3389,0.1397,0.8644
11,20.4067,75.5912,-1.5411,1.3813,0.0775,-0.5992,1.2619,0.2492,0.5986
11,19.4408,72.027,-1.576,1.3924,-0.1854,-0.2548,1.3902,0.0872,0.439
11,19.3292,68.5575,-1.637,1.5775,0.0407,-0.3692,1.3428,-0.1151,0.9797
11,19.3651,66.9974,-1.6178,1.4577,-0.164,-0.3115,1.3782,-0.0323,0.7917
11,19.397,65.9318,-1.6225,1.5203,0.0742,-0.1857,1.3555,0.1145,0.8196
11,18.8183,64.9898,-1.5907,1.5165,-0.0368,-0.2311,1.2503,-0.0803,0.9642
11,18.9618,65.5768,-1.6139,1.4214,0.0499,-0.3342,0.9856,0.2111,0.9693
11,19.735,65.4265,-1.5719,1.192,0.3968,-0.503,1.0911,0.3956,0.7398
11,20.7991,65.8499,-1.5367,0.9566,0.0868,-0.3717,1.5524,0.6996,0.8032
11,21.7263,66.1202,-1.4877,0.7633,0.3045,-0.709,1.1522,0.6206,0.4594
11,22.7328,64.8862,-1.6089,0.7561,0.386,-0.8206,1.4337,0.3869,0.7403
11,23.6894,62.1374,-1.3325,0.7819,0.5497,-0.7483,1.6021,0.398,0.8518
11,25.096,59.8192,-1.3068,0.8578,0.683,-0.71,1.3189,0.209,0.9332
11,26.3641,56.6194,-1.2083,0.8597,0.5101,-0.5102,1.8512,-0.0364,0.6917
11,28.0211,54.2559,-1.1735,1.0598,0.8661,-0.5286,1.6651,0.3427,1.1003
11,29.6691,51.7293,-1.2128,0.7564,0.7471,-0.4809,1.5656,0.3295,0.7019
11,30.0612,49.6564,-1.0718,0.9425,0.501,-0.393,1.6268,-0.065,0.7251
11,30.7827,47.4453,-1.1342,0.6468,0.6455,-0.6735,1.4519,-0.1386,1.0511
11,31.2967,44.8018,-1.1544,0.825,0.6592,-0.4852,1.3265,-0.1616,1.0745
11,31.913,42.9766,-1.1882,0.6629,0.4242,-0.3477,1.514,-0.625,0.5067
11,32.1196,41.8777,-1.2058,0.7316,0.4519,-0.4443,1.3388,-0.1093,1.3779
11,32.1529,39.0446,-1.2264,0.7783,0.4902,-0.3654,1.457,-0.2099,1.5336
11,32.1816,38.8184,-1.2333,1.002,0.3887,-0.373,0.9215,-0.3222,0.8653
11,30.8669,37.8584,-1.2648,1.0948,-0.0126,-0.2519,0.8505,-0.25,0.8313
11,30.5139,37.9692,-1.2397,1.0189,0.327,-0.2463,0.9204,-0.2903,0.7741
11,30.095,36.9993,-1.3677,0.7621,-0.0269,-0.2485,0.933,-0.397,0.5193
11,29.9629,36.5009,-1.2682,1.0086,0.221,-0.1955,0.8737,-0.404,0.8161
11,28.6119,36.079,-1.2846,0.7005,-0.0014,-0.5736,0.7972,-0.0971,0.788
11,28.2277,36.3072,-1.2734,0.9387,0.0214,-0.3168,0.9222,-0.062,1.0731
11,27.6234,36.5023,-1.2728,0.8447,-0.0844,-0.541,0.4837,0.0177,0.7915
11,26.7677,36.9817,-1.3787,0.8089,-0.0631,-0.4267,0.4718,-0.1699,0.4579
11,26.7469,36.8268,-1.4303,0.7783,-0.2323,-0.5374,0.5026,0.0675,0.6895
11,26.4947,35.9519,-1.3732,0.7089,-0.3418,-0.5608,0.6145,0.2663,1.0421
11,26.2488,35.9671,-1.4516,0.8369,-0.3509,-0.4957,0.3452,0.2927,0.126
11,26.0729,35.389,-1.4149,0.6056,-0.6047,-0.5756,0.6287,0.496,0.1484
11,25.8347,35.6224,-1.489,0.6726,-0.3004,-0.5547,0.5762,0.143,0.7834
11,25.1861,36.0816,-1.5088,0.5763,-0.402,-0.5907,0.5802,0.0584,0.2953
11,25.4023,36.1982,-1.4649,0.3913,-0.4815,-0.7203,0.4327,0.2973,0.2163
11,25.1051,36.2555,-1.4651,0.3054,-0.5654,-0.7146,0.5375,0.0642,0.1895
11,25.4272,37.6352,-1.4863,0.0963,-0.5685,-0.8043,0.6853,0.0549,0.2473
11,25.5904,38.3507,-1.4926,0.0368,-0.4835,-0.896,0.5543,0.2307,0.4516
11,25.0919,37.7396,-1.4694,-0.1534,-0.4398,-0.8361,0.8018,-0.0256,0.0351
11,25.4095,37.6066,-1.5332,-0.1121,-0.3169,-0.6536,0.5495,-0.0989,0.4789
11,24.905,38.3738,-1.5729,-0.0828,-0.5116,-0.6408,0.8141,-0.3395,0.6424
11,25.9706,38.0676,-1.5639,-0.235,-0.7011,-0.7554,0.7715,-0.372,0.1973
11,24.9931,38.3964,-1.6655,-0.1254,-0.6204,-0.7368,0.7627,-0.0743,0.3259
11,25.1686,39.3716,-1.5844,-0.167,-0.8325,-0.6971,0.5764,-0.6099,-0.167
11,25.2808,38.9106,-1.565,-0.3501,-0.8641,-0.7089,0.6046,-0.5261,-0.2532
11,24.9552,38.6846,-1.6106,-0.2298,-0.9666,-0.4185,0.812,-0.4807,0.2879
11,26.0084,39.2626,-1.4831,-0.1547,-1.0862,-0.2597,0.7208,-0.645,-0.2366
11,25.2193,39.4755,-1.6602,-0.2011,-1.1547,-0.515,0.4496,-0.4466,-0.1575
2,25.378,39.3212,-1.6016,-0.1179,-1.2895,-0.5444,0.529,0.0668,-0.4295
2,24.975,39.3526,-1.6105,0.1008,-1.1489,-0.721,0.6635,-0.2785,0.0553
2,26.0571,39.1443,-1.5362,-0.0693,-1.0352,-0.5556,0.3692,0.1329,-0.352
2,25.7644,39.481,-1.6529,0.0528,-0.8508,-1.0139,1.0097,0.5613,0.2662
2,25.6962,38.9197,-1.5151,0.1478,-0.2993,-0.9746,0.9788,-0.0565,0.0249
2,27.1797,38.7965,-1.3783,0.318,-0.1884,-0.9705,0.9982,0.0442,0.3683
2,29.5405,38.5368,-1.2179,0.414,0.56,-1.2559,1.4276,-0.1319,0.7266
