syllable,centroid x,centroid y,heading,latent_state 0,latent_state 1,latent_state 2,latent_state 3,latent_state 4,latent_state 5
4,297.988,73.2443,-1.2104,4.0624,2.2014,3.4953,1.6484,5.4313,-1.4284
4,298.5872,73.5751,-1.2592,0.505,2.0327,-2.7606,3.4701,1.346,4.3971
4,298.1431,72.9335,-0.9668,1.6992,-1.2501,-0.5245,1.0465,-0.1823,-0.2861
4,298.1767,73.0603,-0.9615,1.7856,-1.1962,-0.6032,1.3139,-0.3365,-0.2355
4,298.1273,72.5547,-0.9603,1.8776,-1.1475,-0.4589,1.4914,-0.0959,-0.4417
4,298.4757,72.0102,-0.9846,1.8441,-1.1213,-0.4114,1.2927,-0.1338,-0.3017
4,297.9138,71.6907,-0.9504,1.6993,-1.1612,-0.4412,1.1737,-0.2475,-0.1722
4,298.6863,71.896,-0.9626,1.6379,-1.1833,-0.3762,1.1091,-0.2735,-0.2199
4,298.1098,72.3356,-0.9456,1.6421,-1.088,-0.4285,1.0984,-0.3727,-0.1477
4,297.8569,71.2448,-1.0161,1.5625,-1.0926,-0.321,1.1082,-0.4013,-0.097
4,297.7938,72.0688,-0.918,1.6788,-1.1223,-0.3145,1.1914,-0.4276,-0.058
0,298.4068,72.4748,-0.8846,1.5191,-1.0789,-0.5346,0.7276,-0.4856,-0.1922
0,298.4524,72.6286,-0.9671,1.7908,-0.971,-0.499,0.8904,-0.3746,0.0161
0,297.7242,72.7959,-1.0207,1.5539,-0.7054,-0.6267,0.7723,-0.4584,-0.2319
0,297.4514,72.5975,-1.0582,1.5918,-0.7503,-0.6139,0.913,-0.162,-0.343
0,298.3297,73.2885,-0.9659,1.5707,-0.582,-0.7695,1.127,-0.622,-0.2532
0,297.72,73.6126,-0.995,1.7181,-0.6125,-0.7184,1.0192,-0.439,-0.1374
0,297.7512,73.8934,-0.9974,1.6323,-0.7843,-0.917,0.9408,-0.2542,-0.2687
0,298.0327,74.0852,-0.9588,1.5067,-0.5167,-0.8262,0.9759,-0.5599,-0.3978
0,298.2708,74.6898,-0.9374,1.5617,-0.7468,-0.5177,0.9039,-0.5513,-0.4577
0,298.885,74.5717,-0.9285,1.518,-0.2143,-0.6549,0.8468,-0.3595,-0.5663
0,298.4365,73.8623,-0.872,1.5718,-0.2716,-0.6412,1.2407,-0.7859,-0.1468
