syllable,centroid x,centroid y,heading,latent_state 0,latent_state 1,latent_state 2,latent_state 3,latent_state 4,latent_state 5
28,97.9199,307.6036,2.7922,-0.5134,2.2563,-2.4391,3.9742,-0.9793,1.2351
28,97.3075,307.6967,3.0538,1.9578,1.4385,-5.0856,4.555,-0.9686,-2.6832
28,97.3734,307.4416,3.1337,1.3804,0.0792,-0.3554,0.6931,-0.9013,1.0099
28,95.0107,307.2592,3.0264,1.3393,0.3881,-0.9165,1.0953,0.548,-0.3133
28,90.5094,307.6564,3.081,1.32,0.146,-1.4157,0.8448,0.8613,-0.0347
2,87.0879,307.4978,3.081,1.3753,0.6326,-1.5048,1.1295,0.4377,-0.1121
2,83.9432,307.4636,3.1021,1.4721,0.7613,-1.3869,1.3608,0.6593,0.3874
2,80.8781,307.0081,3.1225,1.4334,1.2326,-1.7063,1.7446,0.345,0.2764
2,78.7143,306.6392,-3.119,1.4505,1.2155,-1.4822,1.3616,0.447,0.4786
2,75.5601,305.1248,3.1274,1.5436,1.5392,-1.4509,1.5974,0.0791,0.3982
2,71.5398,304.5449,-3.033,1.5802,1.5679,-0.9418,1.1436,0.2434,0.4276
2,68.2512,303.2698,-2.9827,1.4645,1.9694,-0.9564,1.1651,0.3777,0.4324
2,64.1241,302.7431,-3.0247,1.5466,1.4874,-0.8359,1.0455,0.5525,0.5675
0,60.6332,303.1189,-3.0737,1.3377,1.539,-1.1672,1.1579,0.8945,0.5352
0,56.5593,303.3469,-3.0633,1.7089,1.2728,-0.8751,1.0635,0.6743,0.5017
0,53.0965,304.1432,-2.9958,1.6663,1.0979,-0.8329,0.868,0.7201,0.0796
0,49.8883,303.9975,-3.015,1.6182,1.2877,-0.9373,1.4281,0.3376,0.3062
0,48.6606,303.5154,-3.0665,1.7896,1.0789,-0.7415,1.4402,-0.0397,0.2186
0,46.5489,303.2323,-3.1077,1.7034,1.2924,-0.7482,1.2079,0.3705,0.0563
0,44.0379,302.6575,-3.0882,1.5811,1.3095,-0.8435,1.4106,0.1056,0.2847
0,41.9214,300.8818,-3.0979,1.6423,1.1388,-0.4811,1.2632,-0.0921,0.0903
0,39.9005,300.6087,-3.0089,1.5834,1.1831,-0.6597,0.7175,0.3523,0.2938
0,36.9836,299.083,-3.0602,1.6835,1.2971,-0.7306,0.9497,0.3585,0.5233
0,35.479,298.8147,-3.0391,1.7485,1.0377,-0.6943,0.5348,0.0839,0.0712
0,34.4034,298.08,-3.0292,1.8254,0.9169,-0.7515,0.6194,0.462,0.1604
0,33.634,297.7853,-2.9978,1.8259,0.9457,-0.5808,1.1016,0.1914,0.8236
0,32.8797,297.0892,-3.0675,1.757,0.8091,-0.624,0.8724,0.2869,0.5172
0,32.5049,296.3183,-2.9933,1.9371,1.0594,-0.4408,0.8296,0.2011,0.4629
0,32.3598,296.7439,-2.9743,1.727,1.1649,-0.7866,0.9684,0.3928,0.9726
0,32.3692,297.2759,-2.9327,1.8322,1.1406,-0.502,1.0948,0.522,0.7217
6,33.7241,296.7125,-2.9482,1.6097,0.1973,-1.0009,1.1159,0.6214,0.6549
6,36.2412,297.7188,-2.9309,1.3069,-0.0061,-0.7982,0.7452,0.8451,0.4303
6,37.8254,299.9006,3.1001,0.8767,-0.7016,-1.0809,0.9876,0.8428,0.0279
6,39.0356,302.2013,2.8709,0.2379,-1.0657,-0.6437,0.5487,0.9525,-0.1141
3,40.5323,303.8635,2.8527,0.3996,-1.3226,-0.7842,0.5403,0.755,0.3988
3,40.8662,304.7627,2.6212,0.5317,-1.5218,-0.2624,0.0565,1.1595,0.0143
3,39.941,306.3394,2.691,0.6309,-1.4335,-0.2729,0.5463,0.9185,0.1441
3,39.4701,307.5716,2.6287,0.99,-1.493,-0.138,0.478,0.7084,0.261
3,38.5432,306.9814,2.7014,1.0303,-1.2886,0.2194,0.2177,0.6417,-0.0273
3,38.244,307.3926,2.6519,1.2298,-0.8913,0.1129,0.2387,0.415,0.2131
3,38.4372,307.2853,2.7001,1.2325,-0.7208,0.2815,0.1436,0.2489,-0.107
3,37.0814,307.9745,2.6168,1.3556,-0.4435,0.2665,0.1964,0.2175,0.0392
3,37.2379,307.8143,2.6117,1.3348,-0.5918,0.2977,0.0358,0.5143,0.133
3,36.63,308.2249,2.5983,1.3112,-0.6087,0.4451,0.1038,0.6673,0.0774
3,35.8674,308.3958,2.6262,1.1177,-0.8041,0.6269,-0.3242,1.0048,-0.3266
3,36.2524,308.1669,2.576,1.0699,-1.0099,0.5352,-0.0743,0.9399,0.0567
