syllable,centroid x,centroid y,heading,latent_state 0,latent_state 1,latent_state 2,latent_state 3,latent_state 4,latent_state 5
49,239.6402,305.7659,0.4894,-1.5473,2.4166,-0.9157,8.4611,-0.8778,-1.3211
49,241.9857,305.9561,0.5868,1.6492,-1.8551,-2.2536,0.5479,2.2003,0.1912
49,242.5397,305.5725,0.7062,0.4207,-0.4556,-0.5303,-1.6356,-0.5147,-0.5566
49,242.9437,306.4448,0.5991,0.2843,0.5306,-0.0893,-0.831,-0.0878,-0.6043
49,242.1569,306.8418,0.6924,0.5677,0.0247,-0.8824,-0.2093,-1.3295,0.1222
18,243.0496,307.3498,0.7781,0.606,-0.0339,-0.7759,-0.5179,-1.0372,-0.4677
18,242.8146,307.3361,0.6748,0.5977,-0.0869,-0.6378,-0.5195,-0.7356,-0.4636
18,242.7286,307.8086,0.7271,0.5997,-0.0665,-0.5942,-0.3966,-0.5641,-0.2879
18,242.9017,307.0638,0.7247,0.5476,-0.1447,-0.5961,-0.266,-1.0249,-0.5158
18,242.6579,306.3377,0.7751,0.544,-0.1278,-0.7019,-0.1388,-0.7901,0.006
1,244.7798,304.3487,0.6139,0.3561,-0.0607,-0.8689,0.1597,-0.8937,-0.2152
1,247.499,299.0964,0.7457,0.0532,0.1682,-0.7798,0.3896,-0.5846,-0.0546
1,253.4581,293.27,-0.5059,0.1755,0.1971,-0.6359,0.3393,-0.5301,0.1511
1,257.4254,289.4228,-0.5073,0.1216,0.1928,-0.6201,0.4396,-0.6141,-0.0138
1,259.7832,287.5522,-0.4977,0.2669,-0.0299,-0.371,0.2578,-0.4102,0.03
1,262.9054,286.8299,-0.549,0.1169,0.4331,-0.5372,0.684,-0.3212,-0.0504
1,265.8568,284.8418,-0.5428,0.0772,0.1279,-0.9025,0.4929,-0.4812,-0.0737
1,269.2434,283.6228,-0.4862,0.1235,0.2984,-0.9311,0.511,-0.2253,0.0782
1,272.0845,282.2641,-0.372,0.1456,0.4504,-1.0878,0.6924,-0.2006,0.4836
1,275.0118,281.2578,-0.4765,-0.1205,0.2009,-0.9091,0.7813,-0.4806,0.3014
1,278.5802,281.605,-0.5511,-0.092,0.2069,-0.6496,0.5415,-0.4993,0.2779
1,279.3833,280.7703,-0.41,-0.2853,0.1555,-1.0492,0.5289,-0.4086,0.1925
1,278.6986,281.5168,-0.3995,-0.3588,0.4589,-0.9221,1.0192,-0.3635,-0.3196
1,279.781,281.6061,-0.5555,-0.458,0.2586,-1.4688,1.114,-0.3198,-0.4561
1,278.6913,282.3341,-0.4886,-0.5023,0.6895,-1.3854,1.1362,-0.435,-0.2497
1,278.2097,282.8893,-0.4504,-0.621,0.5067,-1.4392,1.231,-0.4334,-0.279
1,277.5518,283.9417,-0.4285,-0.6601,0.8046,-0.985,0.8163,-0.549,-0.4549
11,276.9435,283.8825,-0.506,-0.7444,0.5899,-1.1901,0.8241,-0.2349,0.3913
11,277.53,283.674,-0.4878,-0.5268,0.5716,-1.0861,0.8372,-0.6489,-0.0747
11,277.4138,283.4637,-0.4713,-0.7639,0.5698,-1.0165,1.2152,-0.2825,-0.2721
11,277.044,283.9219,-0.4267,-0.9923,0.3891,-1.3401,0.7777,-0.2565,-0.0126
11,276.487,285.1941,-0.4106,-0.7351,0.4103,-1.1841,0.999,-0.535,-0.0905
11,276.6948,285.3494,-0.4635,-0.9925,0.1677,-1.1542,0.9695,-0.1327,-0.3205
11,276.7103,284.5582,-0.4432,-1.0224,0.2381,-1.0659,1.0716,0.0244,-0.4161
11,276.4815,284.0692,-0.4512,-0.9238,0.2999,-1.303,0.7305,-0.6402,-0.1821
11,277.545,283.5108,-0.4987,-0.7487,0.2308,-1.2625,0.6269,-0.5048,-0.4378
11,278.0541,283.1883,-0.4062,-0.7534,0.512,-1.1975,1.2013,-0.5407,-0.0008
11,278.9154,283.4515,-0.2848,-0.866,0.4945,-1.135,0.9409,-0.3203,-0.4818
11,280.9789,283.57,-0.2883,-0.7359,0.5401,-1.3182,0.634,-0.5338,-0.6671
11,282.7253,283.9938,-0.2874,-0.6135,0.3529,-1.2817,0.8931,-0.3886,-0.0219
11,284.0375,283.738,-0.2766,-0.3879,0.2796,-1.1701,0.6336,-0.292,0.1753
11,285.7779,282.9274,-0.156,-0.1728,0.4145,-0.8829,0.9841,-0.2843,0.1347
11,287.9729,282.763,-0.1791,0.03,0.314,-0.7702,0.862,-0.3318,-0.476
11,290.4894,282.6768,-0.2145,0.0816,0.1398,-0.9087,0.9973,-0.3273,-0.2211
11,293.7557,283.2492,-0.1698,0.3023,0.0214,-0.8108,0.7085,-0.2652,-0.2521
