syllable,centroid x,centroid y,heading,latent_state 0,latent_state 1,latent_state 2,latent_state 3,latent_state 4,latent_state 5
28,33.145,165.0009,-1.6052,2.7444,4.3846,0.8384,-1.568,-0.2986,-1.5332
28,32.8053,165.4788,-1.5126,4.0562,-2.519,4.2561,1.4475,2.4088,-1.6368
28,31.9698,164.9403,-1.4258,0.7235,0.1307,-0.3004,0.1875,-0.3228,2.6498
28,32.1256,163.5081,-1.5359,0.9825,-0.6509,-0.6814,0.3223,0.7064,0.0359
28,31.1643,161.6769,-1.4747,0.7353,-0.0497,-0.0409,0.8207,1.6007,-0.3009
28,30.0911,158.8849,-1.6278,0.7138,-0.435,-0.3916,0.7041,0.4229,0.0959
28,30.0095,156.0255,-1.6608,0.8982,-0.2861,-0.1265,0.8626,0.7544,-0.294
28,29.6127,153.3106,-1.6448,0.755,-0.5226,-0.3286,0.7555,0.8004,0.1885
28,29.2819,150.7734,-1.5898,0.654,-0.3734,-0.5695,0.5799,0.3347,0.0404
28,29.132,147.6879,-1.6416,0.7032,-0.141,-0.2762,0.7014,0.678,0.1208
28,29.8102,144.9807,-1.6347,0.5949,-0.2741,-0.4493,0.3161,0.8641,0.1138
28,29.7082,143.3581,-1.5071,0.6158,-0.185,-0.139,0.6586,0.4971,-0.3922
28,30.3437,140.0632,-1.5124,0.7178,0.1003,0.1082,0.8149,0.955,-0.3393
28,29.5106,137.0155,-1.5754,0.9708,0.0126,-0.0091,0.4531,-0.1333,-0.2274
28,30.009,134.1742,-1.512,1.0078,0.1447,0.0761,0.984,0.355,-0.0363
28,29.5801,131.6269,-1.5933,0.9737,-0.0397,-0.2871,1.0609,0.3204,0.2408
28,29.5796,128.0388,-1.6023,0.9051,0.0098,-0.2169,1.0113,0.4678,0.4453
28,29.0991,125.055,-1.5969,1.0519,-0.021,-0.4399,1.2448,0.3578,0.4563
28,29.8662,121.3324,-1.5906,1.0121,-0.0165,-0.4338,1.4037,0.1753,0.5254
28,28.6199,118.801,-1.5209,0.9966,0.0572,-0.5205,1.2775,0.0521,0.173
28,29.4733,115.4464,-1.5352,0.9703,0.051,-0.601,1.5739,0.159,0.26
28,29.0852,111.9975,-1.5652,1.0387,0.0347,-0.8288,1.2911,0.2197,0.3414
28,28.911,110.0515,-1.4824,1.0634,0.1759,-0.6059,1.2063,-0.231,0.224
28,29.7703,106.4891,-1.5088,0.9747,0.3816,-0.4222,1.7273,0.2402,0.3652
28,29.9364,103.0803,-1.5162,0.9943,0.2476,-0.9345,1.4193,0.3026,-0.0828
28,29.5992,100.2694,-1.5028,1.1095,0.202,-0.6628,1.4201,0.179,0.0514
28,29.6822,97.6953,-1.5549,1.1571,0.3041,-0.6831,1.5616,0.5153,0.1558
28,29.5716,96.0659,-1.6062,1.1406,0.1263,-0.5885,1.4369,0.6377,0.356
28,30.0847,93.3105,-1.609,1.0166,0.0644,-0.8719,1.0602,0.7083,0.4819
28,29.3677,91.2718,-1.5596,1.0495,0.0739,-0.852,1.2228,0.332,0.2613
28,29.4463,89.201,-1.5267,1.1624,0.2186,-0.7365,1.2676,0.7471,0.1499
28,30.3283,86.2073,-1.4197,1.131,-0.1908,-0.8712,1.1025,1.1216,0.1079
28,30.8746,83.1362,-1.5053,1.1934,0.0175,-0.5972,1.0324,0.1463,0.325
28,30.8528,79.3613,-1.4702,1.207,-0.176,-0.5118,1.0337,0.7663,0.2491
28,30.33,76.3635,-1.4315,1.243,-0.0934,-0.7289,0.7686,0.3841,0.23
28,30.8669,73.649,-1.4281,1.2059,-0.1288,-0.8585,1.26,0.4798,0.1446
28,31.3908,71.6778,-1.4162,1.2018,-0.0039,-1.015,1.1817,-0.0888,0.1293
28,31.3729,69.1521,-1.435,1.1916,0.0463,-0.8033,1.293,0.1725,0.1129
28,31.6143,65.9574,-1.421,1.2107,-0.0224,-0.935,0.8133,0.1117,0.0512
28,31.5944,63.7245,-1.5561,1.1147,-0.0501,-0.7677,1.2288,0.5827,0.2462
28,31.2959,61.9406,-1.5179,1.1139,-0.025,-0.6581,1.335,-0.0884,0.249
28,30.4358,59.5863,-1.5563,1.1046,-0.1289,-0.8176,1.0557,0.759,0.4426
28,30.3986,56.5634,-1.4788,1.018,-0.1091,-1.0873,1.3344,0.2026,-0.0979
28,30.6389,54.4993,-1.5206,1.0638,-0.0136,-1.0852,1.0265,0.665,0.039
28,30.8584,52.4295,-1.4903,1.1477,0.0886,-1.003,1.0045,0.0283,-0.0177
28,30.6675,51.0855,-1.4949,1.2199,0.1455,-0.73,1.1248,0.6095,0.4785
28,31.6897,50.1695,-1.4502,1.2809,0.316,-0.6021,1.0852,0.1912,0.0046
