group,name,syllable,heading_mean,heading_std,heading_min,heading_max,angular_velocity_mean,angular_velocity_std,angular_velocity_min,angular_velocity_max,velocity_px_s_mean,velocity_px_s_std,velocity_px_s_min,velocity_px_s_max,frequency,duration
6OHDA-left,session_20220802110154croppedcroppedDLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,0,0.20745609699231504,1.73457666327501,-3.140487152397278,3.140773406377962,0.20576378615719432,9.969339612276427,-188.08891931812175,188.21676609320366,35.753342605873705,26.88749533919954,0.38569034145944114,167.7631588775806,0.24942263279445728,0.6593364197530864
6OHDA-left,session_20220802110154croppedcroppedDLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,1,-0.12189570819736831,1.6901630224350543,-3.1374308700498617,3.1414481824895053,-0.2592243581502547,13.076910841271141,-187.84501667703623,187.63522102022563,38.75519944827617,25.441580849589712,0.29146785055266233,150.49848409178705,0.12297921478060046,0.32253521126760565
6OHDA-left,session_20220802110154croppedcroppedDLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,2,0.08242746503719388,1.8179869613176185,-3.1339656209514075,3.137426906678746,0.14901731602209375,15.314371712127764,-187.92030209793188,6.893485166988111,39.78859085856253,23.332110505043744,0.7925606210416056,140.37141426859972,0.1541570438799076,0.3921348314606741
6OHDA-left,session_20220802110154croppedcroppedDLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,3,0.7143986928135561,1.5938246875604307,-3.1331811697953658,3.139356072196785,0.12933070702399416,11.064065873658874,-187.1039182799692,4.9321837374965405,36.114287071392,21.107903469602466,0.43043080674170175,129.87400089738114,0.06062355658198614,0.4549206349206349
6OHDA-left,session_20220802110154croppedcroppedDLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,4,-0.1298003795667662,1.4714311612182338,-3.1383175666448513,3.139147549074631,-0.11160133295266345,5.505579882094035,-187.71851791332688,32.203933064479564,19.31399663579616,11.5337547762285,0.11373395288703805,111.88453659018425,0.08314087759815242,0.8300925925925926
6OHDA-left,session_20220802110154croppedcroppedDLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,5,-0.13023784304740735,1.7866600121311116,-3.1390481346979358,3.139890514154605,-0.442524507711765,13.246116400455218,-187.9334608515637,4.662498811115072,52.58978580852573,30.940575145735746,0.43077738852686986,155.17185381630762,0.05254041570438799,0.8798534798534798
6OHDA-left,session_20220802110154croppedcroppedDLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,6,0.5521081086630906,1.5516080994671115,-1.782393121606792,3.0252769472007546,-0.27179276826796583,1.400492692285551,-2.5911372040279934,3.738119397050566,39.86707589096572,23.86232001213972,3.844036293518177,124.54080919351838,0.007505773672055427,0.2794871794871795
6OHDA-left,session_20220802110154croppedcroppedDLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,7,-0.7734658744299399,1.826487454852711,-3.1376083820258227,3.141302743334024,-1.321521928156317,23.280553371935845,-188.11106706597138,187.86630142220804,31.957337907552578,20.018405244079062,2.144270913945438,118.61941936833887,0.02020785219399538,0.4914285714285714
6OHDA-left,session_20220802110154croppedcroppedDLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,8,1.0052348136704108,1.3011261330275854,-0.15163666931313927,2.9278373658681502,0.553774015008704,37.86202690950418,-47.269651919952736,57.64656845487503,76.52351564634486,15.78564033662323,59.90844331765059,100.06352447636218,0.002886836027713626,0.04666666666666666
6OHDA-left,session_20220802110154croppedcroppedDLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,9,0.279775895564397,1.6716443947765254,-3.134472130592696,3.0735345001236642,0.07711306665286406,7.768322230150406,-187.76204030627272,4.034675496229334,30.994499921119086,23.782143256317305,0.2857240028772345,160.2664599608833,0.04734411085450346,0.9504065040650407
6OHDA-left,session_20220802110154croppedcroppedDLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,10,-0.3065752331494318,1.539689479440518,-2.7389781254189827,2.7896263402193284,0.9557469031005865,12.411920937970391,-127.32728706046446,62.17227432811438,37.23267617595295,26.71681357509632,2.7641830831860488,183.83009225163943,0.02020785219399538,0.14
6OHDA-left,session_20220802110154croppedcroppedDLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,11,-0.5588020867612861,1.7042745287586274,-3.1350206119408273,3.14121668364361,0.02072310664916925,11.26284202316348,-188.49316484106703,188.47139165535995,46.13412625965727,30.352433189117775,0.0,175.4914716278615,0.03348729792147806,1.9252873563218391
6OHDA-left,session_20220802110154croppedcroppedDLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,12,0.6735046040444882,2.210312177889355,-2.956698292417643,3.107839801495767,5.854736620910712,38.59301421006,-66.85942676293548,169.03792471938218,48.6449577789105,24.069939969505793,4.987103186531088,117.7253716845517,0.008083140877598153,0.09047619047619047
6OHDA-left,session_20220802110154croppedcroppedDLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,13,-0.22646758969445696,1.5332571178109264,-2.994661899701776,2.411448393710001,-0.5193386795586489,12.07890869001511,-185.2173525588485,11.236637967545489,38.22723907952832,27.0387735465288,0.8348759554484333,149.07488504872305,0.011547344110854504,0.3983333333333333
6OHDA-left,session_20220802110154croppedcroppedDLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,14,0.5714961280111976,0.7479971457737137,-2.649626111113157,1.452301886786848,0.6749174012684491,0.8498673624548745,-0.49313559658498596,3.3453326146329108,65.62382399662093,26.941671213063568,7.4169937738050065,119.69719420687011,0.0040415704387990765,0.5238095238095238
6OHDA-left,session_20220802110154croppedcroppedDLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,15,1.0098625403835961,2.0354277480485488,-3.1012708153623496,3.0755429800559098,-0.17516087453332163,13.707353290729715,-185.3166727528533,3.2171059581543826,58.68883161628256,27.034996639820676,4.316095858780126,134.64617137936258,0.005196304849884526,0.6851851851851852
6OHDA-left,session_20220802110154croppedcroppedDLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,16,-1.6184255701050432,0.8970959211184064,-2.902850645598636,-0.1368700768892134,0.5181111258596058,0.720423094824012,-0.9933266912828831,1.9122192332747834,54.48012244842645,28.497141014070156,4.390810916823397,122.05104743210538,0.0023094688221709007,0.8083333333333333
6OHDA-left,session_20220802110154croppedcroppedDLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,17,-1.2446781617695397,0.19031173369435694,-1.483616712427075,-0.9510625058158557,1.0137052450932578,0.2234658006952438,0.7093110250152246,1.3386671108711101,37.73679152089148,12.08114138206337,20.292462166241002,59.78102532937873,0.0005773672055427252,0.5666666666666667
6OHDA-left,session_20220802110154croppedcroppedDLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,18,-0.0032555047084643794,1.6825187425900117,-3.1306943955362407,3.133272039471348,0.03247034639038677,3.1531086262851815,-187.4252549523819,187.5622526056795,18.796492557632806,10.420668340488957,0.06515817592844343,112.34259227064227,0.09411085450346421,1.458282208588957
6OHDA-left,session_20220802110154croppedcroppedDLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,19,-2.2274670391814717,2.0489416437662915,-3.087019026570045,2.670352188171232,0.9743560360236891,1.693863092915203,-0.016485595106470186,5.234843158535787,19.928772798061683,11.360277527897507,5.432008000352435,50.743444700952004,0.0017321016166281756,0.15555555555555556
6OHDA-left,session_20220802110154croppedcroppedDLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,20,0.07848699279888409,0.0543330882771686,0.01922560615374795,0.20355345136624298,-0.2875066031724254,0.17995839046051545,-0.7243853374818556,-0.03314842344246095,52.555472376709204,27.78702075834604,9.330703593585286,135.2012246212372,0.0011547344110854503,0.5
6OHDA-left,session_20220802110154croppedcroppedDLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,21,-0.528435203674912,0.01204228279477496,-0.5344563450722996,-0.5103717794827496,-0.3589331764123621,0.0828181592887507,-0.46380632364462215,-0.27245110805049766,20.61644232760274,11.925432322850208,9.612890855038861,34.79013041930027,0.0005773672055427252,0.13333333333333333
6OHDA-left,session_20220802110154croppedcroppedDLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,22,-0.03018070103781603,1.8561255433180426,-3.139570314902211,3.128015858635004,-0.1636009455180285,25.029334858402052,-188.21405084184065,188.18700120274752,33.14480723548282,19.335449337240725,1.4943290788333066,99.58585007281312,0.005773672055427252,0.5666666666666667
6OHDA-left,session_20220802110154croppedcroppedDLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,24,-0.9132520872197842,1.0461961600206995,-2.6560133091607785,-0.18894083983069265,-0.04925800633439196,3.783267196188164,-14.04866329721632,5.385861884578147,28.00397271106114,14.903740058584178,4.943682827360668,64.11865786435456,0.0011547344110854503,0.35
6OHDA-left,session_20220802110154croppedcroppedDLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,26,-0.09615379232266325,0.13423348524724518,-0.27973995102759996,0.1312813228804681,-0.027508181691749633,0.7298546913360807,-1.6888078265844093,1.6614117368957502,82.34100529685792,30.282748891337246,6.001333368997595,128.52774918106908,0.0011547344110854503,0.8833333333333333
6OHDA-left,session_20220802110154croppedcroppedDLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,27,0.6315625586464426,0.07680073721412821,0.5469824227185819,0.7325351893572576,1.1566506087939812,0.02911905749650776,1.1217751265864362,1.1924261897640587,74.77711090329447,37.20785443866289,32.85293075327917,117.97032898948301,0.0005773672055427252,0.13333333333333333
6OHDA-left,session_20220802110154croppedcroppedDLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,30,-0.0012074108699710252,1.7277553493630424,-2.6288542177882324,3.1073182252865625,-1.641429539513477,18.337678868744124,-186.7881924028896,2.002173676215615,21.59419288046502,10.907335579562014,1.2786173888268,62.106246575376794,0.0023094688221709007,0.8666666666666667
6OHDA-left,session_20220802110154croppedcroppedDLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,31,1.8102875606304045,1.5339345626688186,-3.050813085770066,3.1097987391333435,1.6866494850140763,2.287124874921613,-1.2671662947277151,4.128889646686065,37.93387932632475,19.55853727156962,11.566355025126022,89.43739957833712,0.0011547344110854503,0.21666666666666667
6OHDA-left,session_20220802110154croppedcroppedDLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,33,1.521063778734814,0.07880785244266743,1.3687400188524474,1.740653951092422,0.4699033903259787,0.2719060811164388,0.14349608184202278,1.1065901510219889,78.74813825892073,24.460338165607492,44.35423581482555,135.34475511686423,0.0005773672055427252,0.7333333333333333
6OHDA-left,session_20220802110154croppedcroppedDLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,35,-2.8691234096666114,0.10356199369157627,-2.937194561048217,-2.749941928028658,-59.58408695004021,106.73365237047173,-182.82949195831674,2.051129551042874,20.994551881525883,6.640614289521908,16.537576458889298,28.626675933653264,0.0011547344110854503,0.05
6OHDA-left,session_20220802110154croppedcroppedDLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,36,-0.6031712403242806,3.132278923490104,-3.1279083409557717,3.1321661748891616,-17.240345701630435,59.37655183668838,-186.21733190939707,2.362163451184487,30.44925570763676,11.13187030537067,13.54546447078099,50.50586206996707,0.0011547344110854503,0.16666666666666666
6OHDA-left,session_20220802110154croppedcroppedDLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,37,0.23952776642261986,0.4228122068575721,-0.46231583475965277,0.7277667648499477,0.956518244257991,0.6231472321161892,0.04354685297698668,2.1451585193238754,22.640751617203275,14.131682732853934,1.644178185575522,75.22439538122363,0.0005773672055427252,1.3
6OHDA-left,session_20220802110154croppedcroppedDLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,46,-2.712892057924666,0.0849391064374586,-3.004651168416423,-2.6221806572612327,0.5452230598556038,0.7908847090234331,-0.17624367490422177,2.115757408184651,21.036144527046595,9.821455945660489,6.997279022219983,42.98693902956412,0.0005773672055427252,0.6333333333333333
6OHDA-left,session_20220803120452croppedcroppedDLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,0,0.022026251358115152,1.8396891144298553,-3.1412382503531417,3.1413680480062713,0.14328285135597915,12.514259900538494,-187.9016166017027,188.13196739050179,36.68815651173306,28.16757070804799,0.14796560354457255,206.2362332728909,0.2649336283185841,0.6579679888656924
6OHDA-left,session_20220803120452croppedcroppedDLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,1,-0.22883486552482227,1.9043784127475105,-3.1409112749676265,3.136578206704405,-0.1300466863243678,15.05794454243807,-188.29546032547694,5.335539178804676,44.175010514268074,29.120407418091318,0.8470567909888905,173.68549441173397,0.11283185840707964,0.32908496732026143
6OHDA-left,session_20220803120452croppedcroppedDLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,2,0.3339485386800201,1.7281913473673027,-3.1405930233782318,3.1387897120488994,0.46628274506896705,16.343297830403145,-188.07624309527765,187.86968191878367,40.141908573993526,23.10767454520102,0.2745139046347706,161.7657594458429,0.17146017699115043,0.4397849462365591
6OHDA-left,session_20220803120452croppedcroppedDLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,3,0.44589367200403784,1.9418292241353459,-3.139045425877352,3.1384509805223266,-1.0658873538177784,21.65677930936888,-187.35402596267227,185.62709197338285,35.29248972738853,20.4520618256718,1.3152831841072068,141.05261878180443,0.055862831858407076,0.3914191419141914
6OHDA-left,session_20220803120452croppedcroppedDLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,4,-0.22556619512967865,1.9765139563515075,-3.1411848999146437,3.1367295679744247,-0.14561072289539903,7.597390820125532,-188.20036982038164,14.712909181579334,19.400200081077866,11.346346824647783,0.34695640505997716,102.73831504244617,0.09015486725663717,0.7496932515337423
6OHDA-left,session_20220803120452croppedcroppedDLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,5,-0.29277762838759497,1.8929375394540746,-3.1408207266316133,3.1364385956942074,-0.5540234409434229,16.775442179228698,-188.1775841794769,188.15545359959117,58.81840898370092,38.21729044932526,2.565392783798431,219.85278250675717,0.0420353982300885,0.7135964912280702
6OHDA-left,session_20220803120452croppedcroppedDLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,6,1.7141907828073963,1.5466916882399424,-2.786838673798337,2.936712755184625,1.0628400837207927,1.2490578126308447,-0.3006682636351421,3.05582966812314,50.83153275366873,31.12082731165238,14.645047240047058,139.70965536884157,0.0038716814159292035,0.11428571428571428
