group,name,syllable,heading_mean,heading_std,heading_min,heading_max,angular_velocity_mean,angular_velocity_std,angular_velocity_min,angular_velocity_max,velocity_px_s_mean,velocity_px_s_std,velocity_px_s_min,velocity_px_s_max,frequency,duration
Control_12-14,2022-09-01_17-49-17_mito_park_12-14_weeks_1035_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,15,1.1228909126352402,1.2790709113177943,-3.1393043314029687,3.1405210455026342,0.07093373157222338,11.644052114320315,-187.61502902744084,187.49572721339132,61.47561060941125,45.00878882578753,1.239784491751536,233.05494206297703,0.018691588785046728,1.7794117647058825
Control_12-14,2022-09-01_17-49-17_mito_park_12-14_weeks_1035_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,16,-1.4136758572400214,1.4589626134368927,-3.1388555827225377,3.1245792080138015,-0.1445854417777055,15.241797282900896,-187.57762553902995,186.85742247784472,75.99136655319921,48.020561478823375,1.9645796098054422,231.17298344289725,0.009895547003848268,1.9611111111111112
Control_12-14,2022-09-01_17-49-17_mito_park_12-14_weeks_1035_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,17,-1.120548981284284,0.6597300135703037,-2.5242619225690666,2.8993568674881165,-0.34811672403089083,1.1123527942042535,-3.0709585449861665,1.8568658480438582,39.024013698058674,27.81124144096129,2.128302525431436,152.29072361264923,0.007696536558548653,0.7214285714285714
Control_12-14,2022-09-01_17-49-17_mito_park_12-14_weeks_1035_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,18,0.058828097516837305,1.8835456435411528,-2.1043140052830456,2.6563300257443156,0.11154494476830931,0.34462675954203553,-0.5806083550201757,1.6383973337937396,21.31020619565917,11.766777456622693,1.9117695559997039,60.91490259173482,0.003298515667949423,0.5611111111111111
Control_12-14,2022-09-01_17-49-17_mito_park_12-14_weeks_1035_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,19,-0.5228217720260877,1.6284032788346066,-2.6924956847486086,2.5126642502258583,5.568335830477198,30.747921168947656,-15.890429722285603,165.17034721671186,54.117513576203464,47.01930659909281,3.0129135166608854,165.67520253094793,0.005497526113249038,0.1
Control_12-14,2022-09-01_17-49-17_mito_park_12-14_weeks_1035_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,20,0.06590058033779733,0.6107677711801996,-1.6861502668431434,1.9456873706502276,-0.49394349066011356,1.3077127638831687,-5.841508012181433,1.6471090892205038,106.30971749998054,49.788716120267665,4.793314386509362,240.40640749222726,0.008796041781198461,0.9395833333333333
Control_12-14,2022-09-01_17-49-17_mito_park_12-14_weeks_1035_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,21,-0.8516614896094648,2.665380862490122,-3.139433471702485,3.137117892874105,0.0009652786400526,26.12941702407252,-188.27733014722662,187.68129914880038,93.98618566379625,57.245993171437,1.7370304784893231,235.0066511321455,0.0043980208905992305,1.7208333333333334
Control_12-14,2022-09-01_17-49-17_mito_park_12-14_weeks_1035_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,22,1.50342669948573,2.286052216456813,-3.1330801750192663,3.1143760686030304,-2.762491283473184,22.278402934063973,-186.3372821841457,2.1084888002106217,32.441462604533314,20.408482427138207,0.6059989596138569,85.39962609775047,0.0016492578339747114,0.7777777777777778
Control_12-14,2022-09-01_17-49-17_mito_park_12-14_weeks_1035_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,23,-0.34948904957999627,0.2233764212062376,-0.843148760474548,0.12838266431050638,0.005713693589510929,0.6427333442767406,-1.0180565241267385,3.1062094325751763,74.44951707593208,55.9289464113494,3.1867868274952698,212.1157747080162,0.002748763056624519,2.2133333333333334
Control_12-14,2022-09-01_17-49-17_mito_park_12-14_weeks_1035_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,24,1.099972229061023,0.8978213736701507,-1.903260301855852,1.8537848678989985,-0.2856176792665394,1.8680693666261299,-11.942568740830815,1.9253942042701944,26.72648675341886,19.733776974542234,1.7418748420793786,86.38774347382825,0.0038482682792743265,0.24285714285714285
Control_12-14,2022-09-01_17-49-17_mito_park_12-14_weeks_1035_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,25,1.5972944957844235,2.275303873930203,-3.0460980740514008,3.139365312742053,8.16629639649659,43.32949943028409,-4.178631801968136,185.50889311480046,61.22840262914082,30.88390501931309,9.162201673479187,125.29971118020435,0.002748763056624519,0.36000000000000004
Control_12-14,2022-09-01_17-49-17_mito_park_12-14_weeks_1035_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,26,0.13637504091689967,0.26410630840818416,-0.1608047764063445,1.0585962902579777,-0.8524383263534809,1.2043367026757719,-3.8969518701797727,0.2077323971506554,97.75042188651332,49.15764724330725,3.7852716169381573,177.4393276367443,0.0010995052226498076,1.0166666666666666
Control_12-14,2022-09-01_17-49-17_mito_park_12-14_weeks_1035_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,27,0.15217594471412013,1.6376146161850538,-2.1793974424509006,2.9577871008079093,-1.5657256006690041,30.8271501209874,-101.35128281947311,41.30099663649936,59.27112754308041,35.12220410225734,6.071123686131318,115.68978811333547,0.002748763056624519,0.09333333333333332
Control_12-14,2022-09-01_17-49-17_mito_park_12-14_weeks_1035_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,28,1.033625240106034,2.93745336604211,-3.1408280065670624,3.138535377706107,0.15830817519886148,36.46711108428717,-187.25596569197887,188.08264956001645,139.25260096800267,41.00467952240527,10.113327265817416,199.021272887327,0.0005497526113249038,1.8
Control_12-14,2022-09-01_17-49-17_mito_park_12-14_weeks_1035_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,31,1.317207200667664,0.021442368101361856,1.302045156778493,1.3323692445568351,2.6458800817859696,1.1071402230474063,1.8630137223447618,3.4287464412271773,14.460356623871586,1.6906053276279707,13.264918132395744,15.65579511534743,0.0005497526113249038,0.06666666666666667
Control_12-14,2022-09-01_17-49-17_mito_park_12-14_weeks_1035_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,32,1.9470251114097485,1.910809645170751,-3.137126105445384,3.1373360172092313,3.938611723058573,29.474586722280684,-4.253056111964293,187.15090814087998,104.14448499218445,43.03073000589877,2.9130363292487993,191.76947000276206,0.002748763056624519,1.32
Control_12-14,2022-09-01_17-49-17_mito_park_12-14_weeks_1035_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,33,1.3958907627512935,0.5703482857289928,-0.4102622248739584,2.767667877852368,0.15506944642879386,0.9392095445882979,-1.8171241236341107,3.467170693927547,54.01667614962336,38.45175641553274,1.2679976297424707,186.56660163175957,0.0038482682792743265,2.938095238095238
Control_12-14,2022-09-01_17-49-17_mito_park_12-14_weeks_1035_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,35,-0.5275383232775768,0.9043168939101122,-2.014586643785454,0.7110061482587617,-3.1518054890369904,1.0404937491718764,-4.949532470167583,-0.7703970291170947,86.81844068148466,29.04744672018768,37.559625628892455,143.26455377311376,0.0010995052226498076,0.45
Control_12-14,2022-09-01_17-49-17_mito_park_12-14_weeks_1035_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,41,-3.0128310555230815,0.0655363426146133,-3.0835707204860934,-2.951541438948148,0.06223065660574031,0.28247869854861335,-0.2717417226559915,0.4567265631040307,25.461892920384926,13.59995499600898,11.294600222646547,50.43960135172601,0.0005497526113249038,0.3
Control_12-14,2022-09-01_17-49-17_mito_park_12-14_weeks_1035_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,42,0.25510105130274735,0.1412923452330912,0.09071026784238641,0.5379204022264674,0.7930303465256049,0.7509701215393849,-0.031240331872480487,3.176759621271138,19.21027626619648,10.168654366066473,1.5510048514016548,48.38824565249035,0.0005497526113249038,0.8333333333333334
Control_12-14,2022-09-01_17-49-17_mito_park_12-14_weeks_1035_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,44,-1.8182706365580197,0.2329756563521883,-2.2177006864939077,-1.234201251400491,0.03371628753138665,1.1345577986131672,-5.099446064573449,1.8515144002748785,124.94036722319512,44.819841721241126,11.106853557653423,238.67083418381262,0.0016492578339747114,1.1
Control_12-14,2022-09-01_17-49-17_mito_park_12-14_weeks_1035_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,78,-1.1318806868818472,0.1748644180510458,-1.3372032318361915,-0.9161246670427076,2.4806823996499454,0.5076674912718394,1.8420335206511051,3.006626726281507,89.75281394730676,15.108248379445753,75.0853974359157,110.60191016814531,0.0005497526113249038,0.13333333333333333
Control_12-14,2022-09-02_11-26-31_mito_park_12-14_weeks_1039_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,0,-0.10725566906044151,1.6745491697612063,-3.1378991549345816,3.1393562835786173,0.07118520868950726,7.279902743133753,-187.79423448444118,187.96874658830103,41.12453736863939,39.73131285857421,0.37641367710560175,236.86604569037502,0.25577557755775576,0.7113978494623656
Control_12-14,2022-09-02_11-26-31_mito_park_12-14_weeks_1039_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,1,-0.2120603912793124,1.698276176604026,-3.1410851232710897,3.140268106371662,-0.011139624619263093,11.210578842378728,-188.2480942364199,188.15801668461324,57.90281409331301,42.628372181248785,0.7196365273984354,223.73121585507826,0.14246424642464248,0.4725868725868726
Control_12-14,2022-09-02_11-26-31_mito_park_12-14_weeks_1039_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,2,0.1931072837754461,1.8652974725113751,-3.1401906351952857,3.135848856939092,-0.06720060010528586,18.981632639075766,-188.15556801792476,188.12780996230322,60.604531616241886,39.01245249592509,0.0,235.15695518776067,0.11936193619361936,0.393394777265745
Control_12-14,2022-09-02_11-26-31_mito_park_12-14_weeks_1039_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,3,0.13578751111322854,1.8894119043781354,-3.141361637281627,3.1402162893818657,0.023664494329796833,9.946874265420659,-188.27764206298502,188.27551644849473,43.36186798756131,34.747300078735094,0.5577965568572487,222.1502151362887,0.15181518151815182,0.6502415458937197
Control_12-14,2022-09-02_11-26-31_mito_park_12-14_weeks_1039_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,4,0.7670624272933372,1.6042746797506913,-2.5975607226476805,3.030107749206327,-0.3107480092348883,1.3204827550870337,-8.500126550650222,13.939818189083757,36.188435945238815,30.91148661218106,2.8090982945894543,209.74899121356444,0.02035203520352035,0.3162162162162162
Control_12-14,2022-09-02_11-26-31_mito_park_12-14_weeks_1039_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,5,-0.0004948411544028444,1.880095958792512,-3.137638341593264,3.138722522112675,0.033599877480383684,12.203109222750125,-188.3322621591918,188.21784028342384,82.38760566560511,54.5128505911755,1.5546862608960363,242.30316743641922,0.07590759075907591,0.8009661835748791
Control_12-14,2022-09-02_11-26-31_mito_park_12-14_weeks_1039_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,6,0.10313037964771588,1.6475845645924496,-3.1215635978841036,3.141505659359191,-0.5813719056917497,15.399223727890261,-5.79861833053644,186.92729004328422,75.6567031436979,44.944309267775516,2.3285462332097078,240.53234103141736,0.056105610561056105,0.530718954248366
Control_12-14,2022-09-02_11-26-31_mito_park_12-14_weeks_1039_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,7,-0.27128758147720256,1.5548415016881376,-3.130652109448482,3.1383137359738478,-0.38756564065023535,14.257668282047144,-186.3380785633911,187.27814513772944,50.893741997791345,40.24401404656814,0.5747761783767482,257.7774609237149,0.033003300330033,0.6722222222222223
Control_12-14,2022-09-02_11-26-31_mito_park_12-14_weeks_1039_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,8,0.3598892992562027,1.3091897406786095,-2.433307116532657,3.0333455291183276,5.87460713701072,38.78574230462751,-108.55907652041918,114.14301111216155,85.27882421036182,55.90144764954435,12.434376188890802,250.3198838745825,0.010451045104510451,0.07543859649122807
Control_12-14,2022-09-02_11-26-31_mito_park_12-14_weeks_1039_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,9,-0.4070596152453596,1.6614395648090623,-3.1342852763705453,3.124946248881163,-0.04159293846804055,5.908234788591724,-187.83279490945137,187.92226723651015,22.83412401694293,18.01378161267222,0.4688533980174312,154.21795585784133,0.014301430143014302,2.612820512820513
Control_12-14,2022-09-02_11-26-31_mito_park_12-14_weeks_1039_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,10,0.7834261379622521,1.1649395150458834,-2.4769801100727653,2.6205600604501695,-1.445505156604433,7.719353515046084,-89.48300757272537,5.0965993803943626,81.23065777143933,46.90863978076232,7.2247609824180925,269.81452497102015,0.013201320132013201,0.2361111111111111
Control_12-14,2022-09-02_11-26-31_mito_park_12-14_weeks_1039_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,11,-1.025143612894962,1.579715562089918,-3.100051055334173,3.1406572348012944,-0.32122457644513475,8.952403139725963,-187.50263306619888,2.502370146729924,67.04896928879879,52.86840421445341,0.7527872336162572,246.18389304682262,0.013201320132013201,1.2263888888888888
Control_12-14,2022-09-02_11-26-31_mito_park_12-14_weeks_1039_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,12,0.18117815869851556,0.8808774549793098,-1.5251391952826798,1.5975116986430424,-0.3812425003578628,1.0582767178240569,-2.6833218098178846,1.6451256688042815,52.120324154909206,28.289439861870385,16.05995599841628,110.54031032545963,0.0038503850385038503,0.07619047619047618
Control_12-14,2022-09-02_11-26-31_mito_park_12-14_weeks_1039_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,13,0.5078145489723135,1.562710251714093,-3.13371138613743,3.102541655137559,0.04530786214243395,13.709335715478376,-187.52188950389242,187.01120144585497,78.86256022229237,58.70297237818062,1.5339220613735165,296.9066739828091,0.011001100110011002,0.6283333333333334
Control_12-14,2022-09-02_11-26-31_mito_park_12-14_weeks_1039_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,14,0.17916180746574473,0.779341419782554,-3.10263134481801,3.124092145661888,0.3027475513602201,6.180305751182404,-4.13456198123356,184.80560410703598,86.24059138699151,53.279210963579835,1.5570392794324195,232.2829774314604,0.020902090209020903,0.8096491228070176
Control_12-14,2022-09-02_11-26-31_mito_park_12-14_weeks_1039_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,15,0.7047547760259687,1.7275693767996938,-3.1356653360873152,3.1327411473319855,-0.36526123681178374,12.958779695789381,-188.0062255957105,5.617244077536676,61.942627674473975,43.68272455432532,1.63188595258957,207.35777330743304,0.007700770077007701,1.0119047619047619
Control_12-14,2022-09-02_11-26-31_mito_park_12-14_weeks_1039_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,16,-1.3119376015968576,1.2180165234258755,-3.0935309780938094,3.133464519695583,-0.41625064884718305,9.478900957915414,-187.91614734224817,2.6804685765453695,77.83647421087436,48.82534952232096,0.49569497074916435,205.31954742746666,0.005500550055005501,1.3233333333333335
Control_12-14,2022-09-02_11-26-31_mito_park_12-14_weeks_1039_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,17,-1.4581608467533713,0.5881933674892652,-3.0038960381449837,-0.513521966981459,0.2922122768076095,1.3803254537575285,-2.995881421168156,3.2286492168402514,44.744220654989675,29.345966730062457,0.8009970458712159,192.09764141190627,0.007150715071507151,0.8564102564102565
Control_12-14,2022-09-02_11-26-31_mito_park_12-14_weeks_1039_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,18,1.8125224796673336,1.5220431845954627,-2.1962861999292436,2.9925984622940787,0.026273438009517727,0.2941517854164628,-0.9974097011371097,0.40935191193442133,22.360789529282474,13.865379841673771,1.8849647417698483,72.42991738993973,0.0033003300330033004,0.6222222222222222
Control_12-14,2022-09-02_11-26-31_mito_park_12-14_weeks_1039_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,19,1.6568007807563037,1.3001207712186411,0.2805322655747533,2.837632333283802,-6.742773187874073,6.7710109581861895,-19.60731980082754,-0.558425344447735,57.010337866093295,37.51976973464341,20.534791964348003,132.35676740412856,0.00055005500550055,0.3
Control_12-14,2022-09-02_11-26-31_mito_park_12-14_weeks_1039_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,20,0.12905708612180516,0.2576146724098668,-0.7851784989003451,0.7517141042641345,-0.21113342965768578,0.9879846941733721,-5.009715008368645,2.1916392136932314,100.4662867736975,56.00250308125005,3.1532619847098773,274.0134656323391,0.00605060506050605,0.903030303030303
Control_12-14,2022-09-02_11-26-31_mito_park_12-14_weeks_1039_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,21,-0.6589052856618673,2.5530626981972513,-3.139971608081105,3.139795451130174,0.556187081332125,26.679750484312343,-188.23243066609882,188.08881261172903,92.20446166514644,47.711014545814535,1.3138796150381242,208.1949538044317,0.0044004400440044,1.65
Control_12-14,2022-09-02_11-26-31_mito_park_12-14_weeks_1039_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,22,-0.8036313893534522,2.5942809317483024,-3.132792953675106,3.1361356286622333,2.4071487109250476,30.271947492892675,-186.0230182233823,187.54882376906284,40.985742609879175,24.116057872841235,1.891746471892111,164.24978065748257,0.005500550055005501,0.76
Control_12-14,2022-09-02_11-26-31_mito_park_12-14_weeks_1039_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,23,-0.27367409738777776,0.24290449732336739,-0.9219181936570479,0.38083462705550397,0.27105004142586214,0.7883833690773918,-1.4479023369068844,3.347064407864113,59.174986792383365,46.41459654440008,0.8636269845552108,184.78154179743035,0.0049504950495049506,1.9629629629629628
Control_12-14,2022-09-02_11-26-31_mito_park_12-14_weeks_1039_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,24,0.7834842179029611,0.07585967672047005,0.6908079203744455,0.9327755818856756,-0.34236349377214426,0.40237576562110394,-0.9868703224508424,0.14576021067292277,42.26041582076427,15.99287360462238,6.041280746250564,63.152428995354704,0.0011001100110011,0.23333333333333334
Control_12-14,2022-09-02_11-26-31_mito_park_12-14_weeks_1039_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,25,1.187443807220939,2.4864826085007605,-3.13554735143678,3.1150209686377943,4.148652943493725,33.39548494475909,-4.571406074976294,183.90742024098108,60.85458458369954,36.15893285533395,12.548905241197769,122.74899421205944,0.0011001100110011,0.5166666666666667
Control_12-14,2022-09-02_11-26-31_mito_park_12-14_weeks_1039_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,26,0.18111029958007255,0.14294265886265808,-0.09100764166450541,0.3623622668290219,-0.14228398751935498,0.8697238601159101,-1.6227562086007576,0.7882545285984519,97.431223556717,30.055469216389803,45.743113241379206,161.83619605925318,0.00055005500550055,0.8
Control_12-14,2022-09-02_11-26-31_mito_park_12-14_weeks_1039_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,27,-0.4688870470232103,1.7757156329455517,-2.27777323709851,1.6040469301012283,-0.9764388155865551,31.275654292989472,-80.0893875913515,71.76053440393757,117.08879795207939,107.8898170901024,25.05630784951466,343.6190582142871,0.0016501650165016502,0.14444444444444443
Control_12-14,2022-09-02_11-26-31_mito_park_12-14_weeks_1039_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,28,-1.8612006033112145,1.3625391143073653,-3.1344274229732023,3.140235390907783,1.262033746219057,23.63597321713838,-188.35415538415737,188.26106982579876,108.53592075118331,47.79754474372774,8.763931506598645,227.30511094709215,0.0027502750275027505,1.2733333333333334
Control_12-14,2022-09-02_11-26-31_mito_park_12-14_weeks_1039_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,29,-1.4443550142015866,0.2084588842601227,-1.8500716554469505,-0.8099527893961583,-0.5195065881680367,0.8682524297728146,-2.274524390795849,1.005630763081795,80.42978803288507,36.15270827983505,4.016793459133462,158.72068527046156,0.0011001100110011,1.2166666666666666
Control_12-14,2022-09-02_11-26-31_mito_park_12-14_weeks_1039_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,31,-1.0770345675798059,0.04010925907994847,-1.1203454028403659,-1.0411706551060564,-1.1781667617313674,0.4683401676540459,-1.6536426851442942,-0.7173044012488217,52.191555140206084,11.999950823892222,39.64507636641607,63.55775266161969,0.00055005500550055,0.1
Control_12-14,2022-09-02_11-26-31_mito_park_12-14_weeks_1039_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,33,1.1901146037241068,0.2775199318356119,0.48053885913478217,2.0670791300053586,0.3591302042854897,0.7570218367111585,-1.3318128005852237,2.9046252875611387,57.28018623502771,39.529463404821136,3.565027325516191,196.9859090164052,0.0016501650165016502,2.5777777777777775
Control_12-14,2022-09-02_11-26-31_mito_park_12-14_weeks_1039_results_00DLC_resnet50_MoSeqKinectMay13shuffle2_1000001_filtered,35,-0.6003600102616065,0.745620253093247,-1.5119150048693895,0.6339460799589172,-2.2008668395869906,0.9572087287304789,-3.5451765086886478,-0.12520416055884498,72.35542001271598,31.300080484316304,14.804778158953578,142.36334806013537,0.00055005500550055,0.9666666666666667
